順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
15,2147.026,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,メタルコート,0503-01,ダイケンキ,ヒスイのすがた,みず,あく,一般,ゴースト,こだわりスカーフ,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0998-00,セグレイブ,,ドラゴン,こおり,一般,フェアリー,いかさまダイス
18,2137.621,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,くさ,こだわりハチマキ,0233-00,ポリゴン２,,ノーマル,,一般,どく,しんかのきせき,0730-00,アシレーヌ,,みず,フェアリー,一般,くさ,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,こだわりメガネ,0901-00,ガチグマ,,じめん,ノーマル,一般,ひこう,かえんだま
19,2135.387,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,いのちのたま,0823-00,アーマーガア,,ひこう,はがね,一般,フェアリー,オボンのみ,0248-00,バンギラス,,いわ,あく,一般,フェアリー,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ゴースト,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,きあいのタスキ
21,2130.671,0815-00,エースバーン,,ほのお,,一般,ほのお,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし,0635-00,サザンドラ,,あく,ドラゴン,一般,どく,こだわりメガネ,0376-00,メタグロス,,はがね,エスパー,一般,ひこう,カシブのみ,0472-00,グライオン,,じめん,ひこう,一般,みず,どくどくだま,0979-00,コノヨザル,,かくとう,ゴースト,一般,はがね,とつげきチョッキ
25,2126.057,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,ふうせん,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,でんき,いかさまダイス,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし
26,2125.927,0959-00,デカヌチャン,,フェアリー,はがね,一般,はがね,ふうせん,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりスカーフ
27,2122.325,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ひこう,でんきだま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,ラムのみ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,きあいのタスキ,0959-00,デカヌチャン,,フェアリー,はがね,一般,ひこう,ふうせん,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,あく,モモンのみ
28,2121.829,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,オボンのみ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,たべのこし,0823-00,アーマーガア,,ひこう,はがね,一般,ステラ,ゴツゴツメット,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,からぶりほけん,0980-00,ドオー,,どく,じめん,一般,ノーマル,ウイのみ
29,2120.974,0730-00,アシレーヌ,,みず,フェアリー,一般,あく,おんみつマント,0823-00,アーマーガア,,ひこう,はがね,一般,あく,ゴツゴツメット,0637-00,ウルガモス,,むし,ほのお,一般,あく,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし,0233-00,ポリゴン２,,ノーマル,,一般,どく,しんかのきせき,0903-00,オオニューラ,,かくとう,どく,一般,あく,こだわりハチマキ
30,2119.613,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いかさまダイス,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,0823-00,アーマーガア,,ひこう,はがね,一般,あく,おんみつマント,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりスカーフ,0959-00,デカヌチャン,,フェアリー,はがね,一般,ひこう,ふうせん,0956-00,クエスパトラ,,エスパー,,一般,ドラゴン,オボンのみ
31,2115.758,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,オボンのみ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ほのお,ひかりのねんど,0637-00,ウルガモス,,むし,ほのお,一般,むし,たべのこし
32,2114.915,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,たべのこし,0968-00,ミミズズ,,はがね,,一般,フェアリー,オボンのみ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,ラムのみ,0235-00,ドーブル,,ノーマル,,一般,フェアリー,きあいのタスキ,0823-00,アーマーガア,,ひこう,はがね,一般,あく,しろいハーブ,0036-00,ピクシー,,フェアリー,,一般,ほのお,いのちのたま
33,2112.743,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,カムラのみ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,ひかりのねんど,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,オボンのみ,0908-00,マスカーニャ,,くさ,あく,一般,はがね,こだわりスカーフ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,あつぞこブーツ
35,2111.757,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,メンタルハーブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,おんみつマント,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ノーマル,パワフルハーブ,0977-00,ヘイラッシャ,,みず,,一般,はがね,オボンのみ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ
37,2110.647,0908-00,マスカーニャ,,くさ,あく,一般,はがね,こだわりハチマキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0956-00,クエスパトラ,,エスパー,,一般,ノーマル,きあいのタスキ,0286-00,キノガッサ,,くさ,かくとう,一般,ほのお,いかさまダイス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし
42,2105.994,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,レッドカード,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし,0911-00,ラウドボーン,,ほのお,ゴースト,一般,あく,あつぞこブーツ,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,しんぴのしずく,0823-00,アーマーガア,,ひこう,はがね,一般,フェアリー,たべのこし,0980-00,ドオー,,どく,じめん,一般,あく,くろいヘドロ
46,2104.23,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりスカーフ,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,ふうせん
52,2101.28,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,アッキのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,おんみつマント,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりメガネ,0903-00,オオニューラ,,かくとう,どく,一般,あく,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,あく,タラプのみ
55,2095.12,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,たべのこし,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,アッキのみ
57,2094.031,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ノーマル,ひかりのねんど,0908-00,マスカーニャ,,くさ,あく,一般,フェアリー,きあいのタスキ,0823-00,アーマーガア,,ひこう,はがね,一般,ステラ,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,じゃくてんほけん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0956-00,クエスパトラ,,エスパー,,一般,ノーマル,メンタルハーブ
59,2092.534,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,ラムのみ,0635-00,サザンドラ,,あく,ドラゴン,一般,フェアリー,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0503-01,ダイケンキ,ヒスイのすがた,みず,あく,一般,フェアリー,オボンのみ,0823-00,アーマーガア,,ひこう,はがね,一般,ゴースト,おんみつマント
64,2089.782,0908-00,マスカーニャ,,くさ,あく,一般,はがね,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,オボンのみ,0956-00,クエスパトラ,,エスパー,,一般,ほのお,ラムのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ
65,2089.636,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん,0637-00,ウルガモス,,むし,ほのお,一般,くさ,ラムのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,こだわりスカーフ
68,2088.064,0903-00,オオニューラ,,かくとう,どく,一般,ひこう,こだわりスカーフ,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,ふうせん,0901-00,ガチグマ,,じめん,ノーマル,一般,くさ,かえんだま,0233-00,ポリゴン２,,ノーマル,,一般,でんき,しんかのきせき,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
70,2086.876,0901-00,ガチグマ,,じめん,ノーマル,一般,でんき,かえんだま,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,あく,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,むし,ふうせん,0730-00,アシレーヌ,,みず,フェアリー,一般,くさ,とつげきチョッキ,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,くさ,だっしゅつパック
75,2084.511,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりメガネ,0908-00,マスカーニャ,,くさ,あく,一般,いわ,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,くさ,あつぞこブーツ
76,2084.322,0212-00,ハッサム,,むし,はがね,一般,ステラ,オボンのみ,0445-00,ガブリアス,,ドラゴン,じめん,一般,でんき,いのちのたま,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,ひかりのねんど,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,おんみつマント,0473-00,マンムー,,こおり,じめん,一般,ゴースト,きあいのタスキ,0908-00,マスカーニャ,,くさ,あく,一般,フェアリー,たべのこし
81,2083.289,0260-00,ラグラージ,,みず,じめん,一般,ほのお,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ドラゴン,こだわりメガネ,0630-00,バルジーナ,,あく,ひこう,一般,フェアリー,ゴツゴツメット,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,0445-00,ガブリアス,,ドラゴン,じめん,一般,ドラゴン,こだわりハチマキ,0637-00,ウルガモス,,むし,ほのお,一般,こおり,こだわりスカーフ
83,2082.942,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,ひかりのねんど,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,かくとう,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,ゴースト,ふうせん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
89,2078.862,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,エスパー,こだわりスカーフ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,サイコシード,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,オボンのみ,0823-00,アーマーガア,,ひこう,はがね,一般,ドラゴン,ゴツゴツメット,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,たべのこし,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま
90,2078.388,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,だっしゅつパック,0970-00,キラフロル,,いわ,どく,一般,じめん,とつげきチョッキ,0212-00,ハッサム,,むし,はがね,一般,ひこう,ちからのハチマキ,0815-00,エースバーン,,ほのお,,一般,こおり,きあいのタスキ,0730-00,アシレーヌ,,みず,フェアリー,一般,ゴースト,たべのこし
94,2076.779,0730-00,アシレーヌ,,みず,フェアリー,一般,じめん,こだわりメガネ,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,とつげきチョッキ,0143-00,カビゴン,,ノーマル,,一般,ゴースト,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,いかさまダイス,0815-00,エースバーン,,ほのお,,一般,こおり,きあいのタスキ,0227-00,エアームド,,はがね,ひこう,一般,ほのお,おんみつマント
95,2076.532,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ステラ,いのちのたま,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,きあいのタスキ,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,ゴツゴツメット,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,あつぞこブーツ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,たべのこし,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
97,2075.862,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,0901-00,ガチグマ,,じめん,ノーマル,一般,フェアリー,かえんだま,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,ほのお,たつじんのおび,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,かくとう,いのちのたま
98,2075.261,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,あく,パワフルハーブ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,ロゼルのみ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,あく,イバンのみ,0903-00,オオニューラ,,かくとう,どく,一般,こおり,きあいのタスキ
99,2074.276,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0903-00,オオニューラ,,かくとう,どく,一般,あく,サイコシード,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,エスパー,こだわりスカーフ,0594-00,ママンボウ,,みず,,一般,フェアリー,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ
101,2072.664,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,いかさまダイス,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ほのお,ひかりのねんど,0637-00,ウルガモス,,むし,ほのお,一般,はがね,じゃくてんほけん,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま
105,2070.812,0212-00,ハッサム,,むし,はがね,一般,ひこう,ゴツゴツメット,0497-00,ジャローダ,,くさ,,一般,ゴースト,こうかくレンズ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,おんみつマント,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,とつげきチョッキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,こだわりスカーフ
107,2070.397,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,ひかりのねんど,0855-00,ポットデス,がんさくフォルム,ゴースト,,一般,かくとう,しろいハーブ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0286-00,キノガッサ,,くさ,かくとう,一般,あく,きあいのタスキ,0956-00,クエスパトラ,,エスパー,,一般,ほのお,オボンのみ,0233-00,ポリゴン２,,ノーマル,,一般,じめん,しんかのきせき
114,2061.542,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,レッドカード,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,あく,こだわりメガネ,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,いかさまダイス,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ゴースト,イバンのみ,0257-00,バシャーモ,,ほのお,かくとう,一般,こおり,オボンのみ
116,2057.359,1018-00,ブリジュラス,,はがね,ドラゴン,一般,あく,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,とつげきチョッキ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,おんみつマント,0503-01,ダイケンキ,ヒスイのすがた,みず,あく,一般,どく,オボンのみ,0445-00,ガブリアス,,ドラゴン,じめん,一般,ドラゴン,こだわりハチマキ,0823-00,アーマーガア,,ひこう,はがね,一般,みず,ゴツゴツメット
120,2054.228,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0977-00,ヘイラッシャ,,みず,,一般,はがね,オボンのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,パワフルハーブ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,たべのこし
121,2051.273,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりスカーフ,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ステラ,いのちのたま
