順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
27,2066.812,0132-00,メタモン,,ノーマル,,一般,フェアリー,こだわりスカーフ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,0212-00,ハッサム,,むし,はがね,一般,ノーマル,オボンのみ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス
28,2065.395,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,パンチグローブ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0132-00,メタモン,,ノーマル,,一般,フェアリー,こだわりスカーフ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,こだわりハチマキ
29,2064.77,0132-00,メタモン,,ノーマル,,一般,フェアリー,こだわりスカーフ,0970-00,キラフロル,,いわ,どく,一般,ゴースト,レッドカード,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,ゴツゴツメット,1003-00,ディンルー,,あく,じめん,準伝説,どく,とつげきチョッキ,0249-00,ルギア,,エスパー,ひこう,禁止伝説,どく,たべのこし
30,2064.392,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0450-00,カバルドン,,じめん,,一般,ほのお,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,こだわりメガネ
32,2061.299,1003-00,ディンルー,,あく,じめん,準伝説,みず,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,どく,ジャポのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ
33,2060.112,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,エレキシード,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0212-00,ハッサム,,むし,はがね,一般,ノーマル,オボンのみ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ゴースト,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,イバンのみ
34,2058.812,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ほのお,ゴツゴツメット,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ステラ,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,0730-00,アシレーヌ,,みず,フェアリー,一般,ノーマル,とつげきチョッキ
35,2055.564,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ほのお,たべのこし,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,ゴツゴツメット,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
37,2053.727,0235-00,ドーブル,,ノーマル,,一般,みず,きあいのタスキ,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ひかりのこな,0823-00,アーマーガア,,ひこう,はがね,一般,あく,おんみつマント,0547-00,エルフーン,,くさ,フェアリー,一般,はがね,ゴツゴツメット
39,2053.054,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,ゴツゴツメット
41,2051.51,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,くさ,パワフルハーブ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,パンチグローブ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,たべのこし
43,2050.321,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0812-00,ゴリランダー,,くさ,,一般,あく,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0132-00,メタモン,,ノーマル,,一般,ノーマル,せんせいのツメ
45,2049.222,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,こおり,いのちのたま,0132-00,メタモン,,ノーマル,,一般,フェアリー,こだわりスカーフ,0823-00,アーマーガア,,ひこう,はがね,一般,ノーマル,おんみつマント
47,2049.139,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,みず,くちたけん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1002-00,パオジアン,,あく,こおり,準伝説,あく,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ,0934-00,キョジオーン,,いわ,,一般,ほのお,たべのこし
49,2048.526,0260-00,ラグラージ,,みず,じめん,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いかさまダイス,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,こわもてプレート,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
50,2046.86,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0472-00,グライオン,,じめん,ひこう,一般,あく,きあいのタスキ,0594-00,ママンボウ,,みず,,一般,フェアリー,オボンのみ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,たべのこし,0212-00,ハッサム,,むし,はがね,一般,じめん,いのちのたま,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
53,2045.967,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,エレキシード,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,こうかくレンズ
55,2045.107,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,みず,くちたけん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ジャポのみ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,オボンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
59,2044.402,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,パンチグローブ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ひこう,こだわりハチマキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,きあいのタスキ,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ
60,2043.937,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0143-00,カビゴン,,ノーマル,,一般,フェアリー,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
63,2042.396,0382-00,カイオーガ,,みず,,禁止伝説,くさ,ジャポのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,どく,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ
65,2041.759,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,くさ,レッドカード,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,フェアリー,こだわりスカーフ
69,2040.864,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,オボンのみ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ドラゴン,イバンのみ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ひかりのねんど,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ
71,2039.674,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,こうこうのしっぽ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ステラ,こだわりハチマキ
72,2039.168,0727-00,ガオガエン,,ほのお,あく,一般,くさ,オボンのみ,0249-00,ルギア,,エスパー,ひこう,禁止伝説,どく,たべのこし,0143-00,カビゴン,,ノーマル,,一般,フェアリー,とつげきチョッキ,0232-00,ドンファン,,じめん,,一般,じめん,イバンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0658-00,ゲッコウガ,,みず,あく,一般,みず,きあいのタスキ
81,2035.794,0036-00,ピクシー,,フェアリー,,一般,ひこう,いのちのたま,0242-00,ハピナス,,ノーマル,,一般,あく,どくバリ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0249-00,ルギア,,エスパー,ひこう,禁止伝説,ひこう,こだわりスカーフ
82,2035.177,0487-01,ギラティナ,オリジンフォルム,ゴースト,ドラゴン,禁止伝説,ほのお,だいはっきんだま,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,でんき,とつげきチョッキ,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,ノーマルジュエル,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0485-00,ヒードラン,,ほのお,はがね,準伝説,みず,たべのこし
84,2034.767,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,こだわりハチマキ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0594-00,ママンボウ,,みず,,一般,ノーマル,とつげきチョッキ,1003-00,ディンルー,,あく,じめん,準伝説,でんき,たべのこし
85,2034.679,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,あく,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ほのお,ゴツゴツメット,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,とつげきチョッキ
86,2034.24,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0260-00,ラグラージ,,みず,じめん,一般,はがね,オボンのみ,0143-00,カビゴン,,ノーマル,,一般,はがね,たべのこし
87,2034.229,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,こうこうのしっぽ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,とつげきチョッキ,0934-00,キョジオーン,,いわ,,一般,ほのお,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
91,2033.134,0249-00,ルギア,,エスパー,ひこう,禁止伝説,フェアリー,たべのこし,0211-01,ハリーセン,ヒスイのすがた,あく,どく,一般,ノーマル,しんかのきせき,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,メンタルハーブ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0132-00,メタモン,,ノーマル,,一般,ノーマル,きあいのタスキ
92,2032.993,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりスカーフ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,オボンのみ,0132-00,メタモン,,ノーマル,,一般,ノーマル,きあいのタスキ,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
93,2032.807,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,かくとう,くちたたて,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,みず,メンタルハーブ
97,2031.248,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,シルクのスカーフ,1001-00,チオンジェン,,あく,くさ,準伝説,フェアリー,たべのこし,0970-00,キラフロル,,いわ,どく,一般,いわ,パワフルハーブ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット
101,2030.407,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,ゴツゴツメット
103,2027.542,1003-00,ディンルー,,あく,じめん,準伝説,どく,フィラのみ,0800-01,ネクロズマ,たそがれのたてがみ,エスパー,はがね,禁止伝説,あく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,とつげきチョッキ,0903-00,オオニューラ,,かくとう,どく,一般,ノーマル,オボンのみ
105,2022.057,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ステラ,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,ブーストエナジー,0812-00,ゴリランダー,,くさ,,一般,ほのお,グラスシード,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,0903-00,オオニューラ,,かくとう,どく,一般,ひこう,ノーマルジュエル,0286-00,キノガッサ,,くさ,かくとう,一般,ノーマル,どくどくだま
108,2020.569,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いかさまダイス,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,くろいメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ
