順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
22,2020.098,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,パワフルハーブ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,いかさまダイス,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,こわもてプレート,0911-00,ラウドボーン,,ほのお,ゴースト,一般,じめん,おんみつマント
24,2012.789,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,はがね,たべのこし,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,でんき,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,あく,いのちのたま,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,0970-00,キラフロル,,いわ,どく,一般,ノーマル,ふうせん,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット
25,2012.7,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,1001-00,チオンジェン,,あく,くさ,準伝説,フェアリー,とつげきチョッキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ノーマル,シルクのスカーフ
28,2010.888,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ひこう,せいれいプレート,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ノーマル,いかさまダイス,0970-00,キラフロル,,いわ,どく,一般,ゴースト,きあいのタスキ,0485-00,ヒードラン,,ほのお,はがね,準伝説,ひこう,ふうせん,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし
31,2010.314,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0493-02,アルセウス,ひこうタイプ,ひこう,,幻,ほのお,あおぞらプレート,1003-00,ディンルー,,あく,じめん,準伝説,くさ,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,0970-00,キラフロル,,いわ,どく,一般,じめん,レッドカード,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,こうこうのしっぽ
33,2009.646,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,おんみつマント,0382-00,カイオーガ,,みず,,禁止伝説,ゴースト,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,はがね,こわもてプレート
34,2009.075,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,たべのこし,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,あく,あつぞこブーツ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,ゴツゴツメット,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
39,2007.922,0493-02,アルセウス,ひこうタイプ,ひこう,,幻,ほのお,あおぞらプレート,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0849-00,ストリンダー,ハイなすがた,でんき,どく,一般,ノーマル,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ほのお,とつげきチョッキ
41,2006.756,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,オボンのみ,1001-00,チオンジェン,,あく,くさ,準伝説,フェアリー,たべのこし,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,ジャポのみ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いかずちプレート,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ
43,2005.784,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0382-00,カイオーガ,,みず,,禁止伝説,ゴースト,こだわりスカーフ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,くさ,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,フェアリー,パワフルハーブ,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ
44,2005.67,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,こわもてプレート,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし
46,2001.571,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ひこう,ラムのみ,0382-00,カイオーガ,,みず,,禁止伝説,でんき,とつげきチョッキ,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,あく,じゃくてんほけん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ゴツゴツメット,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ
51,1996.909,0382-00,カイオーガ,,みず,,禁止伝説,ゴースト,こだわりメガネ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,いかさまダイス,1002-00,パオジアン,,あく,こおり,準伝説,あく,あつぞこブーツ,0861-00,オーロンゲ,,あく,フェアリー,一般,ノーマル,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,0901-00,ガチグマ,,じめん,ノーマル,一般,フェアリー,かえんだま
57,1992.075,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,でんき,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,こわもてプレート,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
60,1989.016,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ノーマル,シルクのスカーフ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,とつげきチョッキ,1023-00,テツノカシラ,,はがね,エスパー,準伝説,はがね,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
61,1988.228,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,こだわりスカーフ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ
65,1985.269,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,きあいのタスキ,0493-04,アルセウス,じめんタイプ,じめん,,幻,ノーマル,だいちのプレート,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0990-00,テツノワダチ,,じめん,はがね,パラドックス,みず,ブーストエナジー
70,1983.779,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,くさ,ブーストエナジー,0493-08,アルセウス,はがねタイプ,はがね,,幻,ひこう,こうてつプレート,0036-00,ピクシー,,フェアリー,,一般,みず,いのちのたま,0547-00,エルフーン,,くさ,フェアリー,一般,はがね,こうこうのしっぽ
73,1982.639,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,たべのこし,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0901-00,ガチグマ,,じめん,ノーマル,一般,ほのお,かえんだま,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ゴツゴツメット
83,1974.002,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,こおり,きあいのタスキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,オボンのみ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ラムのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,はがね,パワフルハーブ,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ
84,1973.612,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,こだわりメガネ,0493-02,アルセウス,ひこうタイプ,ひこう,,幻,ひこう,あおぞらプレート,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ほのお,こだわりハチマキ,0970-00,キラフロル,,いわ,どく,一般,ノーマル,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,レッドカード
85,1972.988,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,こだわりメガネ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ノーマル,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,こだわりハチマキ
86,1972.719,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,こだわりスカーフ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0472-00,グライオン,,じめん,ひこう,一般,みず,どくどくだま,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,ゴツゴツメット,1001-00,チオンジェン,,あく,くさ,準伝説,みず,たべのこし,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,きあいのタスキ
88,1972.293,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,とつげきチョッキ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ゴースト,シルクのスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,こだわりスカーフ,0970-00,キラフロル,,いわ,どく,一般,フェアリー,エレキシード,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま
90,1971.211,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ゴースト,こだわりスカーフ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ほのお,たべのこし,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,あく,ふうせん,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ
93,1969.815,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ほのお,たべのこし,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,0970-00,キラフロル,,いわ,どく,一般,あく,ふうせん,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,くろいヘドロ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ
94,1969.124,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ノーマル,いかさまダイス,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0970-00,キラフロル,,いわ,どく,一般,ノーマル,レッドカード,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
96,1968.976,0248-00,バンギラス,,いわ,あく,一般,はがね,とつげきチョッキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,たべのこし,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,みず,せいれいプレート,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,じめん,パンチグローブ,0980-00,ドオー,,どく,じめん,一般,フェアリー,メンタルハーブ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,ゴツゴツメット
99,1966.534,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,ブーストエナジー,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード,1001-00,チオンジェン,,あく,くさ,準伝説,ほのお,たべのこし,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,じめん,こだわりスカーフ
100,1966.426,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ノーマル,シルクのスカーフ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,こだわりハチマキ,0286-00,キノガッサ,,くさ,かくとう,一般,ノーマル,どくどくだま
105,1957.544,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ほのお,たべのこし,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ノーマル,いかさまダイス,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ
114,1948.559,0493-12,アルセウス,でんきタイプ,でんき,,幻,ノーマル,いかずちプレート,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,はがね,イバンのみ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
123,1940.266,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,みず,くちたけん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,ゴツゴツメット,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,きあいのタスキ
131,1929.926,0475-00,エルレイド,,エスパー,かくとう,一般,はがね,イバンのみ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,ノーマル,あつぞこブーツ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0980-00,ドオー,,どく,じめん,一般,あく,くろいヘドロ
139,1926.795,0493-16,アルセウス,あくタイプ,あく,,幻,どく,こわもてプレート,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0823-00,アーマーガア,,ひこう,はがね,一般,ゴースト,おんみつマント
141,1925.988,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,ゴツゴツメット,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0990-00,テツノワダチ,,じめん,はがね,パラドックス,みず,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ
145,1921.373,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,あつぞこブーツ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,おんみつマント,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし
153,1917.938,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,でんき,たべのこし,0493-10,アルセウス,みずタイプ,みず,,幻,ノーマル,しずくプレート,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0904-00,ハリーマン,,あく,どく,一般,みず,イバンのみ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ
157,1915.792,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,こだわりハチマキ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,あく,くろいヘドロ,0197-00,ブラッキー,,あく,,一般,どく,おんみつマント
158,1915.706,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ステラ,きあいのタスキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,くさ,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0980-00,ドオー,,どく,じめん,一般,あく,くろいヘドロ
162,1912.984,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,ひこう,くろいヘドロ,0260-00,ラグラージ,,みず,じめん,一般,フェアリー,オボンのみ
