順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
19,2216.015,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,カムラのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,とつげきチョッキ,0450-00,カバルドン,,じめん,,一般,くさ,オボンのみ
20,2214.588,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,0450-00,カバルドン,,じめん,,一般,みず,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,こだわりメガネ,0448-00,ルカリオ,,かくとう,はがね,一般,はがね,きあいのタスキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,いのちのたま
21,2214.114,0450-00,カバルドン,,じめん,,一般,どく,きあいのタスキ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0184-00,マリルリ,,みず,フェアリー,一般,フェアリー,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
23,2213.25,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0212-00,ハッサム,,むし,はがね,一般,みず,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,じめん,ブーストエナジー
24,2212.922,0998-00,セグレイブ,,ドラゴン,こおり,一般,ドラゴン,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0637-00,ウルガモス,,むし,ほのお,一般,みず,オボンのみ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,ブーストエナジー,0964-00,イルカマン,ナイーブフォルム,みず,,一般,フェアリー,たべのこし
26,2212.297,0450-00,カバルドン,,じめん,,一般,くさ,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ
27,2211.309,0450-00,カバルドン,,じめん,,一般,くさ,たべのこし,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,どく,おんみつマント,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,ゴツゴツメット,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ,0462-00,ジバコイル,,でんき,はがね,一般,フェアリー,とつげきチョッキ,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ
29,2210.789,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,じめん,こだわりスカーフ,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,こだわりハチマキ,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ゴツゴツメット
31,2208.561,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,いのちのたま,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,おんみつマント,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
32,2208.442,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0184-00,マリルリ,,みず,フェアリー,一般,フェアリー,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,どく,とつげきチョッキ,0212-00,ハッサム,,むし,はがね,一般,はがね,フィラのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,ゴースト,こだわりスカーフ
33,2207.223,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0823-00,アーマーガア,,ひこう,はがね,一般,あく,おんみつマント,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ,0956-00,クエスパトラ,,エスパー,,一般,ほのお,たべのこし,0959-00,デカヌチャン,,フェアリー,はがね,一般,じめん,きあいのタスキ
34,2206.924,0989-00,スナノケガワ,,でんき,じめん,パラドックス,じめん,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,みず,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,いのちのたま,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりスカーフ,0968-00,ミミズズ,,はがね,,一般,かくとう,オボンのみ
35,2205.689,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,こだわりハチマキ,0983-00,ドドゲザン,,あく,はがね,一般,どく,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
36,2205.339,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,ゴツゴツメット,0964-00,イルカマン,ナイーブフォルム,みず,,一般,みず,こだわりハチマキ,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,0462-00,ジバコイル,,でんき,はがね,一般,ひこう,とつげきチョッキ,0980-00,ドオー,,どく,じめん,一般,あく,くろいヘドロ
37,2204.098,0923-00,パーモット,,でんき,かくとう,一般,でんき,きあいのタスキ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,ブーストエナジー,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,おんみつマント,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし
38,2204.053,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,こだわりハチマキ,0462-00,ジバコイル,,でんき,はがね,一般,くさ,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,じめん,たべのこし,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,じめん,おんみつマント,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ
41,2200.922,0450-00,カバルドン,,じめん,,一般,みず,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,こだわりメガネ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,こだわりスカーフ
43,2197.345,0934-00,キョジオーン,,いわ,,一般,ゴースト,おんみつマント,0998-00,セグレイブ,,ドラゴン,こおり,一般,ほのお,いのちのたま,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,はがね,きあいのタスキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ
44,2192.001,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,フェアリー,ラムのみ,0964-00,イルカマン,ナイーブフォルム,みず,,一般,みず,しんぴのしずく,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,こだわりスカーフ,0989-00,スナノケガワ,,でんき,じめん,パラドックス,じめん,とつげきチョッキ
46,2185.541,0286-00,キノガッサ,,くさ,かくとう,一般,ほのお,いかさまダイス,0956-00,クエスパトラ,,エスパー,,一般,ほのお,オボンのみ,0217-00,リングマ,,ノーマル,,一般,フェアリー,しんかのきせき,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0983-00,ドドゲザン,,あく,はがね,一般,あく,とつげきチョッキ,0094-00,ゲンガー,,ゴースト,どく,一般,ノーマル,きあいのタスキ
48,2184.757,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0823-00,アーマーガア,,ひこう,はがね,一般,あく,おんみつマント,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ,0956-00,クエスパトラ,,エスパー,,一般,ほのお,たべのこし,0959-00,デカヌチャン,,フェアリー,はがね,一般,じめん,きあいのタスキ
50,2183.3,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0956-00,クエスパトラ,,エスパー,,一般,ほのお,オボンのみ,0297-00,ハリテヤマ,,かくとう,,一般,はがね,とつげきチョッキ,0130-00,ギャラドス,,みず,ひこう,一般,フェアリー,ゴツゴツメット,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,こだわりハチマキ
51,2183.287,0998-00,セグレイブ,,ドラゴン,こおり,一般,どく,きあいのタスキ,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,どく,オボンのみ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,フェアリー,ブーストエナジー,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,たべのこし
52,2182.428,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ぼうじんゴーグル,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,どく,おんみつマント,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,じめん,こだわりハチマキ
54,2181.529,0956-00,クエスパトラ,,エスパー,,一般,ノーマル,たべのこし,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,とつげきチョッキ,0713-00,クレベース,,こおり,,一般,かくとう,バンジのみ,0976-00,ミガルーサ,,みず,エスパー,一般,みず,いのちのたま,0673-00,ゴーゴート,,くさ,,一般,どく,おんみつマント,0970-00,キラフロル,,いわ,どく,一般,くさ,きあいのタスキ
55,2181.413,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,こだわりスカーフ,0212-00,ハッサム,,むし,はがね,一般,あく,とつげきチョッキ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,じめん,ブーストエナジー,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,こだわりメガネ,0591-00,モロバレル,,くさ,どく,一般,みず,だっしゅつパック
56,2180.473,0750-00,バンバドロ,,じめん,,一般,はがね,オボンのみ,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん,0591-00,モロバレル,,くさ,どく,一般,どく,くろいヘドロ,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ
58,2180.04,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,0282-00,サーナイト,,エスパー,フェアリー,一般,ほのお,とつげきチョッキ,0324-00,コータス,,ほのお,,一般,くさ,オボンのみ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,かくとう,きあいのタスキ,0212-00,ハッサム,,むし,はがね,一般,でんき,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー
59,2179.953,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,こだわりハチマキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ,0980-00,ドオー,,どく,じめん,一般,あく,たべのこし,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,オボンのみ,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット
60,2179.421,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,フェアリー,ブーストエナジー,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,ほのお,いかさまダイス,0939-00,ハラバリー,,でんき,,一般,みず,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし
61,2178.827,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ドラゴン,こだわりメガネ,0823-00,アーマーガア,,ひこう,はがね,一般,じめん,とつげきチョッキ,0934-00,キョジオーン,,いわ,,一般,どく,おんみつマント,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0242-00,ハピナス,,ノーマル,,一般,ほのお,たべのこし,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,ゴツゴツメット
62,2178.446,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,0576-00,ゴチルゼル,,エスパー,,一般,ひこう,こだわりスカーフ,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,でんき,きあいのタスキ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,ブーストエナジー
63,2178.147,0998-00,セグレイブ,,ドラゴン,こおり,一般,ドラゴン,いのちのたま,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,ゴツゴツメット,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,ブーストエナジー,0991-00,テツノツツミ,,こおり,みず,パラドックス,はがね,こだわりメガネ,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ
64,2178.041,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0979-00,コノヨザル,,かくとう,ゴースト,一般,ノーマル,きあいのタスキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,みず,あつぞこブーツ
65,2177.498,0450-00,カバルドン,,じめん,,一般,ドラゴン,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0983-00,ドドゲザン,,あく,はがね,一般,あく,メンタルハーブ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま
66,2177.399,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,じめん,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,あつぞこブーツ,0959-00,デカヌチャン,,フェアリー,はがね,一般,みず,おんみつマント,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,でんき,ラムのみ
67,2177.377,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ゴツゴツメット,0911-00,ラウドボーン,,ほのお,ゴースト,一般,ノーマル,たべのこし,0983-00,ドドゲザン,,あく,はがね,一般,あく,おんみつマント,0908-00,マスカーニャ,,くさ,あく,一般,かくとう,きあいのタスキ,0959-00,デカヌチャン,,フェアリー,はがね,一般,みず,ふうせん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー
68,2177.187,0968-00,ミミズズ,,はがね,,一般,フェアリー,ゴツゴツメット,0991-00,テツノツツミ,,こおり,みず,パラドックス,じめん,こだわりメガネ,0748-00,ドヒドイデ,,どく,みず,一般,どく,くろいヘドロ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,むし,とつげきチョッキ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,こだわりスカーフ
69,2177.177,0450-00,カバルドン,,じめん,,一般,フェアリー,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ゴースト,ゴツゴツメット,0964-00,イルカマン,ナイーブフォルム,みず,,一般,かくとう,こだわりハチマキ,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,みず,たべのこし
70,2177.017,0956-00,クエスパトラ,,エスパー,,一般,ノーマル,ウイのみ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0462-00,ジバコイル,,でんき,はがね,一般,みず,ひかりのねんど,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ
71,2176.157,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ゴツゴツメット,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ほのお,こだわりメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント
73,2174.955,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,こだわりスカーフ,0462-00,ジバコイル,,でんき,はがね,一般,フェアリー,とつげきチョッキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,みず,おんみつマント,0823-00,アーマーガア,,ひこう,はがね,一般,ノーマル,ぼうじんゴーグル,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ
