順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
63,2028.285,0487-01,ギラティナ,オリジンフォルム,ゴースト,ドラゴン,禁止伝説,はがね,だいはっきんだま,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,かくとう,きあいのタスキ,0212-00,ハッサム,,むし,はがね,一般,かくとう,こだわりハチマキ,0904-00,ハリーマン,,あく,どく,一般,どく,くろいヘドロ,0901-00,ガチグマ,,じめん,ノーマル,一般,はがね,たべのこし
64,2028.207,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ステラ,きあいのタスキ,0970-00,キラフロル,,いわ,どく,一般,フェアリー,パワフルハーブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
66,2027.577,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
67,2026.586,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりスカーフ,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,オボンのみ,0980-00,ドオー,,どく,じめん,一般,あく,たべのこし,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,フィラのみ,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,はがね,おんみつマント
68,2026.359,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ノーマル,たべのこし,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,こだわりメガネ,0904-00,ハリーマン,,あく,どく,一般,どく,くろいヘドロ,0286-00,キノガッサ,,くさ,かくとう,一般,ノーマル,どくどくだま,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,じめん,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,フェアリー,パンチグローブ
69,2026.236,1001-00,チオンジェン,,あく,くさ,準伝説,フェアリー,たべのこし,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,シルクのスカーフ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,こだわりハチマキ
70,2026.219,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,ブーストエナジー,0212-00,ハッサム,,むし,はがね,一般,あく,こだわりハチマキ
71,2026.166,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ラムのみ,0282-00,サーナイト,,エスパー,フェアリー,一般,みず,きあいのタスキ,0986-00,アラブルタケ,,くさ,あく,パラドックス,ほのお,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,こだわりメガネ,0212-00,ハッサム,,むし,はがね,一般,みず,ゴツゴツメット,0383-00,グラードン,,じめん,,禁止伝説,ほのお,いのちのたま
72,2025.991,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0970-00,キラフロル,,いわ,どく,一般,くさ,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ
77,2025.222,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,ラムのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,パンチグローブ,0594-00,ママンボウ,,みず,,一般,ノーマル,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ひかりのねんど,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,ブーストエナジー
78,2025.152,0450-00,カバルドン,,じめん,,一般,ほのお,オボンのみ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
79,2025.143,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,バンジのみ,0823-00,アーマーガア,,ひこう,はがね,一般,ノーマル,おんみつマント
82,2024.803,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0212-00,ハッサム,,むし,はがね,一般,ゴースト,ゴツゴツメット,0903-00,オオニューラ,,かくとう,どく,一般,かくとう,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,じめん,いのちのたま,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,ゴースト,ブーストエナジー,0450-00,カバルドン,,じめん,,一般,どく,たべのこし
88,2023.134,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,どく,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,ゴツゴツメット
91,2022.493,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,くろいメガネ,0212-00,ハッサム,,むし,はがね,一般,ノーマル,いのちのたま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ノーマル,レッドカード,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,とつげきチョッキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ
95,2021.197,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,あつぞこブーツ,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,フェアリー,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,クリアチャーム,1001-00,チオンジェン,,あく,くさ,準伝説,はがね,たべのこし,0748-00,ドヒドイデ,,どく,みず,一般,でんき,メンタルハーブ
96,2020.827,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0260-00,ラグラージ,,みず,じめん,一般,はがね,とつげきチョッキ,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス
97,2020.392,0248-00,バンギラス,,いわ,あく,一般,フェアリー,さらさらいわ,0530-00,ドリュウズ,,じめん,はがね,一般,あく,いのちのたま,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,きあいのタスキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ほのお,シルクのスカーフ
98,2019.61,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,たべのこし,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,どく,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,アッキのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,オボンのみ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット
102,2017.305,0249-00,ルギア,,エスパー,ひこう,禁止伝説,フェアリー,ゴツゴツメット,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,たべのこし,0934-00,キョジオーン,,いわ,,一般,ほのお,ふうせん,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,とつげきチョッキ,0970-00,キラフロル,,いわ,どく,一般,ノーマル,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ステラ,こだわりスカーフ
108,2011.47,0861-00,オーロンゲ,,あく,フェアリー,一般,あく,ひかりのねんど,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,どく,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,オボンのみ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,パワフルハーブ
110,2009.88,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,じゃくてんほけん,0446-00,ゴンベ,,ノーマル,,一般,フェアリー,しんかのきせき,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,とつげきチョッキ,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,こだわりスカーフ
