順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
17,2123.538,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし
19,2116.813,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,フェアリー,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0591-00,モロバレル,,くさ,どく,一般,フェアリー,だっしゅつパック,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりスカーフ
20,2116.642,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ほのお,いかさまダイス,0488-00,クレセリア,,エスパー,,準伝説,はがね,おんみつマント,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,ゴツゴツメット,0713-00,クレベース,,こおり,,一般,かくとう,あつぞこブーツ,0242-00,ハピナス,,ノーマル,,一般,どく,フィラのみ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし
21,2115.041,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,ゴツゴツメット,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,ジャポのみ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー
22,2114.648,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,1001-00,チオンジェン,,あく,くさ,準伝説,フェアリー,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,こおり,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ,0970-00,キラフロル,,いわ,どく,一般,くさ,レッドカード,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー
23,2114.34,0858-00,ブリムオン,,エスパー,フェアリー,一般,みず,オボンのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,レッドカード,0149-00,カイリュー,,ドラゴン,ひこう,一般,かくとう,こだわりハチマキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ
24,2114.235,0286-00,キノガッサ,,くさ,かくとう,一般,はがね,いかさまダイス,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,ジャポのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,どく,オボンのみ
26,2112.178,0748-00,ドヒドイデ,,どく,みず,一般,くさ,きあいのタスキ,0472-00,グライオン,,じめん,ひこう,一般,ほのお,どくどくだま,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0242-00,ハピナス,,ノーマル,,一般,あく,どくバリ,0980-00,ドオー,,どく,じめん,一般,でんき,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,ドラゴン,ゴツゴツメット
27,2111.785,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0450-00,カバルドン,,じめん,,一般,ほのお,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,ふうせん
28,2109.282,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,じゃくてんほけん,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ジャポのみ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,ゴツゴツメット
29,2105.97,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
30,2105.328,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,はがね,こだわりメガネ,0212-00,ハッサム,,むし,はがね,一般,ひこう,オボンのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,こおり,こだわりハチマキ,0730-00,アシレーヌ,,みず,フェアリー,一般,ほのお,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ
33,2103.824,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,はがね,こだわりメガネ,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,どく,こだわりスカーフ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,とつげきチョッキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,オボンのみ
34,2103.341,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
35,2100.767,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,どく,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,あつぞこブーツ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ
41,2090.341,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ほのお,ふうせん,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,こだわりメガネ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,オボンのみ
42,2085.899,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,1018-00,ブリジュラス,,はがね,ドラゴン,一般,どく,ジャポのみ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,こおり,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,たべのこし
43,2084.857,0212-00,ハッサム,,むし,はがね,一般,あく,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,くさ,オボンのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,パワフルハーブ,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,ブーストエナジー
44,2084.665,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,はがね,ブーストエナジー,0823-00,アーマーガア,,ひこう,はがね,一般,ドラゴン,ゴツゴツメット,0212-00,ハッサム,,むし,はがね,一般,ひこう,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,おんみつマント,0970-00,キラフロル,,いわ,どく,一般,くさ,とつげきチョッキ
45,2083.886,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,クリアチャーム,0823-00,アーマーガア,,ひこう,はがね,一般,ドラゴン,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ジャポのみ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ
48,2083.151,0324-00,コータス,,ほのお,,一般,ひこう,だっしゅつボタン,1018-00,ブリジュラス,,はがね,ドラゴン,一般,こおり,パワフルハーブ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,とつげきチョッキ
51,2082.094,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ,1004-00,イーユイ,,あく,ほのお,準伝説,あく,きあいのタスキ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,はがね,ゴツゴツメット,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
52,2081.56,0873-00,モスノウ,,こおり,むし,一般,ステラ,あつぞこブーツ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,おんみつマント,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,くさ,カゴのみ
53,2080.842,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,あく,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
56,2080.093,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
58,2079.671,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,どく,たべのこし,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,フェアリー,イアのみ
61,2078.787,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ひこう,おんみつマント,0983-00,ドドゲザン,,あく,はがね,一般,どく,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,はがね,だっしゅつパック,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,かくとう,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ
62,2078.083,0380-00,ラティアス,,ドラゴン,エスパー,準伝説,はがね,おんみつマント,1017-00,オーガポン,みどりのめん,くさ,,準伝説,くさ,ゴツゴツメット,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,こおり,こだわりスカーフ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,フィラのみ,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,たべのこし
65,2077.814,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0235-00,ドーブル,,ノーマル,,一般,みず,きあいのタスキ,0380-00,ラティアス,,ドラゴン,エスパー,準伝説,どく,しろいハーブ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0576-00,ゴチルゼル,,エスパー,,一般,みず,ふうせん
66,2077.249,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,こおり,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,くさ,ウイのみ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,みず,ブーストエナジー,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ノーマル,パワフルハーブ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
67,2077.244,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ
70,2075.85,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ゴースト,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,ひこう,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,シルクのスカーフ
72,2075.746,0991-00,テツノツツミ,,こおり,みず,パラドックス,フェアリー,ジャポのみ,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,ほのお,こだわりメガネ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,はがね,こだわりスカーフ,1019-00,カミツオロチ,,くさ,ドラゴン,一般,ほのお,だっしゅつパック,0594-00,ママンボウ,,みず,,一般,フェアリー,とつげきチョッキ,0980-00,ドオー,,どく,じめん,一般,フェアリー,たべのこし
73,2074.876,0450-00,カバルドン,,じめん,,一般,ゴースト,さらさらいわ,0530-00,ドリュウズ,,じめん,はがね,一般,くさ,いのちのたま,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,くさ,こだわりハチマキ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,パワフルハーブ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー
74,2074.751,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりメガネ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0212-00,ハッサム,,むし,はがね,一般,はがね,とつげきチョッキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,ウイのみ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
75,2074.503,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ほのお,ひかりのねんど,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,オボンのみ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,たべのこし,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
77,2074.302,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,じゃくてんほけん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,フェアリー,だっしゅつパック,0934-00,キョジオーン,,いわ,,一般,ひこう,たべのこし
78,2074.269,0470-00,リーフィア,,くさ,,一般,フェアリー,アッキのみ,0197-00,ブラッキー,,あく,,一般,ゴースト,おんみつマント,0324-00,コータス,,ほのお,,一般,フェアリー,あついいわ,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,みず,こだわりメガネ,1020-00,ウガツホムラ,,ほのお,ドラゴン,準伝説,ほのお,こだわりハチマキ,0764-00,キュワワー,,フェアリー,,一般,フェアリー,いのちのたま
80,2072.502,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ
81,2071.468,0448-00,ルカリオ,,かくとう,はがね,一般,はがね,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0823-00,アーマーガア,,ひこう,はがね,一般,フェアリー,ゴツゴツメット,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,みず,こだわりスカーフ,0324-00,コータス,,ほのお,,一般,フェアリー,だっしゅつパック,0730-00,アシレーヌ,,みず,フェアリー,一般,じめん,たべのこし
87,2069.838,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0143-00,カビゴン,,ノーマル,,一般,はがね,フィラのみ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,どく,こだわりハチマキ,0485-00,ヒードラン,,ほのお,はがね,準伝説,ひこう,フォーカスレンズ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,くろいてっきゅう,0472-00,グライオン,,じめん,ひこう,一般,ほのお,どくどくだま
88,2069.299,1018-00,ブリジュラス,,はがね,ドラゴン,一般,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,こおり,いのちのたま,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,ひかりのこな
