順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
80,2008.298,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,0978-02,シャリタツ,のびたすがた,ドラゴン,みず,一般,でんき,こだわりスカーフ,0637-00,ウルガモス,,むし,ほのお,一般,あく,おんみつマント,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0970-00,キラフロル,,いわ,どく,一般,くさ,きあいのタスキ
82,2008.072,0998-00,セグレイブ,,ドラゴン,こおり,一般,ほのお,いのちのたま,0977-00,ヘイラッシャ,,みず,,一般,ドラゴン,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,あく,こだわりメガネ,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,はがね,こだわりスカーフ,0983-00,ドドゲザン,,あく,はがね,一般,あく,ヨプのみ,0302-00,ヤミラミ,,あく,ゴースト,一般,あく,きあいのタスキ
88,2005.976,0977-00,ヘイラッシャ,,みず,,一般,ひこう,たべのこし,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,フェアリー,ラムのみ,0059-00,ウインディ,,ほのお,,一般,あく,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,0925-01,イッカネズミ,４ひきかぞく,ノーマル,,一般,ゴースト,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ
93,2004.198,0700-00,ニンフィア,,フェアリー,,一般,ほのお,のどスプレー,0936-00,グレンアルマ,,ほのお,エスパー,一般,あく,じゃくてんほけん,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,たべのこし,0302-00,ヤミラミ,,あく,ゴースト,一般,くさ,ひかりのねんど,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,とつげきチョッキ,0373-00,ボーマンダ,,ドラゴン,ひこう,一般,はがね,するどいツメ
95,2003.122,0026-00,ライチュウ,,でんき,,一般,でんき,おんみつマント,0914-00,ウェーニバル,,みず,かくとう,一般,ひこう,とつげきチョッキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,ゴースト,きあいのタスキ,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,いのちのたま,0700-00,ニンフィア,,フェアリー,,一般,ひこう,ものまねハーブ
124,1979.024,0426-00,フワライド,,ゴースト,ひこう,一般,あく,サイコシード,0983-00,ドドゲザン,,あく,はがね,一般,あく,いのちのたま,0936-00,グレンアルマ,,ほのお,エスパー,一般,あく,きあいのタスキ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,フェアリー,こだわりメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0128-03,ケンタロス,パルデアのすがた・ウォーターしゅ,かくとう,みず,一般,みず,こだわりハチマキ
161,1955.919,0053-00,ペルシアン,,ノーマル,,一般,あく,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ばんのうがさ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,たべのこし,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0861-00,オーロンゲ,,あく,フェアリー,一般,はがね,ひかりのねんど,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,ピントレンズ
244,1917.57,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0914-00,ウェーニバル,,みず,かくとう,一般,くさ,リンドのみ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,くさ,もくたん,0248-00,バンギラス,,いわ,あく,一般,ひこう,じゃくてんほけん,0282-00,サーナイト,,エスパー,フェアリー,一般,ほのお,いのちのたま,0981-00,リキキリン,,ノーマル,エスパー,一般,ほのお,のどスプレー
328,1893.873,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,はがね,ナモのみ,0936-00,グレンアルマ,,ほのお,エスパー,一般,あく,いのちのたま,0184-00,マリルリ,,みず,フェアリー,一般,くさ,こだわりハチマキ,0373-00,ボーマンダ,,ドラゴン,ひこう,一般,はがね,りゅうのキバ,0591-00,モロバレル,,くさ,どく,一般,くさ,ゴツゴツメット,0462-00,ジバコイル,,でんき,はがね,一般,でんき,こだわりメガネ
598,1844.692,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,いかさまダイス,0637-00,ウルガモス,,むし,ほのお,一般,みず,たべのこし,0128-03,ケンタロス,パルデアのすがた・ウォーターしゅ,かくとう,みず,一般,あく,ものまねハーブ,0700-00,ニンフィア,,フェアリー,,一般,みず,のどスプレー,0591-00,モロバレル,,くさ,どく,一般,あく,メンタルハーブ,0302-00,ヤミラミ,,あく,ゴースト,一般,はがね,ひかりのねんど
797,1826.283,0761-00,アマカジ,,くさ,,一般,フェアリー,こだわりメガネ,0936-00,グレンアルマ,,ほのお,エスパー,一般,あく,いのちのたま,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,はがね,サイコシード,0549-00,ドレディア,,くさ,,一般,ほのお,きあいのタスキ,0324-00,コータス,,ほのお,,一般,むし,もくたん,0700-00,ニンフィア,,フェアリー,,一般,みず,ものしりメガネ
871,1821.573,0614-00,ツンベアー,,こおり,,一般,じめん,いのちのたま,0460-00,ユキノオー,,くさ,こおり,一般,くさ,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0981-00,リキキリン,,ノーマル,エスパー,一般,ノーマル,オボンのみ,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,あく,クリアチャーム,0423-00,トリトドン,にしのうみ,みず,じめん,一般,みず,こだわりメガネ
928,1817.886,0977-00,ヘイラッシャ,,みず,,一般,ひこう,たべのこし,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,ドラゴン,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0983-00,ドドゲザン,,あく,はがね,一般,あく,じゃくてんほけん,0700-00,ニンフィア,,フェアリー,,一般,ほのお,のどスプレー,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ
976,1814.621,0134-00,シャワーズ,,みず,,一般,みず,たべのこし,0135-00,サンダース,,でんき,,一般,かくとう,おんみつマント,0136-00,ブースター,,ほのお,,一般,くさ,オボンのみ,0196-00,エーフィ,,エスパー,,一般,ゴースト,きあいのタスキ,0197-00,ブラッキー,,あく,,一般,あく,ウイのみ,0700-00,ニンフィア,,フェアリー,,一般,フェアリー,イアのみ
