順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
43,1897.881,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0983-00,ドドゲザン,,あく,はがね,一般,みず,ぼうじんゴーグル,0727-00,ガオガエン,,ほのお,あく,一般,みず,ゴツゴツメット,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,フェアリー,とつげきチョッキ,0464-00,ドサイドン,,じめん,いわ,一般,フェアリー,おんみつマント
48,1889.156,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いのちのたま,1003-00,ディンルー,,あく,じめん,準伝説,どく,ぼうじんゴーグル,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット
73,1871.886,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0382-00,カイオーガ,,みず,,禁止伝説,くさ,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ノーマル,おんみつマント,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,ゴースト,いのちのたま
75,1870.872,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,とつげきチョッキ,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりスカーフ,0235-00,ドーブル,,ノーマル,,一般,ゴースト,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,あく,いのちのたま,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,くさ,サイコシード,0279-00,ペリッパー,,みず,ひこう,一般,じめん,おんみつマント
90,1863.842,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,たべのこし,0382-00,カイオーガ,,みず,,禁止伝説,くさ,しんぴのしずく,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,こだわりスカーフ,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,ぼうじんゴーグル
93,1862.636,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,じめん,おんみつマント
136,1825.876,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,フェアリー,クリアチャーム,0637-00,ウルガモス,,むし,ほのお,一般,くさ,たべのこし,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0981-00,リキキリン,,ノーマル,エスパー,一般,みず,エレキシード
139,1823.568,0143-00,カビゴン,,ノーマル,,一般,くさ,たべのこし,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ノーマル,きあいのタスキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,あく,ゴツゴツメット,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,いのちのたま
156,1812.746,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,いのちのたま,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,じめん,クリアチャーム,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,ぼうじんゴーグル,0547-00,エルフーン,,くさ,フェアリー,一般,フェアリー,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,エレキシード
175,1804.423,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,はがね,おんみつマント,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0981-00,リキキリン,,ノーマル,エスパー,一般,あく,エレキシード,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,きあいのタスキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ゴツゴツメット
183,1802.422,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0382-00,カイオーガ,,みず,,禁止伝説,くさ,しんぴのしずく,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,はがね,おんみつマント,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,みず,いのちのたま
191,1800.099,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,かくとう,くちたけん,0382-00,カイオーガ,,みず,,禁止伝説,でんき,おんみつマント,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ゴースト,ブーストエナジー,0812-00,ゴリランダー,,くさ,,一般,みず,とつげきチョッキ
254,1777.703,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,0383-00,グラードン,,じめん,,禁止伝説,ほのお,こだわりハチマキ,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,みず,いのちのたま,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,どく,ブーストエナジー,0873-00,モスノウ,,こおり,むし,一般,こおり,たべのこし
292,1765.136,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりメガネ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0925-00,イッカネズミ,３びきかぞく,ノーマル,,一般,じめん,おんみつマント,0637-00,ウルガモス,,むし,ほのお,一般,くさ,たべのこし
300,1761.714,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,くさ,きあいのタスキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,しろいハーブ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0971-00,ボチ,,ゴースト,,一般,ゴースト,パワフルハーブ,0740-00,ケケンカニ,,かくとう,こおり,一般,あく,おんみつマント,0800-02,ネクロズマ,あかつきのつばさ,エスパー,ゴースト,禁止伝説,ゴースト,じゃくてんほけん
408,1736.128,0493-06,アルセウス,むしタイプ,むし,,幻,みず,たまむしプレート,0576-00,ゴチルゼル,,エスパー,,一般,あく,たべのこし,0727-00,ガオガエン,,ほのお,あく,一般,みず,オボンのみ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0279-00,ペリッパー,,みず,ひこう,一般,ゴースト,きあいのタスキ
451,1727.969,0006-00,リザードン,,ほのお,ひこう,一般,くさ,こだわりスカーフ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0383-00,グラードン,,じめん,,禁止伝説,ほのお,こうかくレンズ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0727-00,ガオガエン,,ほのお,あく,一般,むし,ゴツゴツメット
472,1724.366,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,いのちのたま,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0727-00,ガオガエン,,ほのお,あく,一般,みず,とつげきチョッキ,0547-00,エルフーン,,くさ,フェアリー,一般,ほのお,メンタルハーブ,0035-00,ピッピ,,フェアリー,,一般,くさ,しんかのきせき
571,1709.127,0800-02,ネクロズマ,あかつきのつばさ,エスパー,ゴースト,禁止伝説,ドラゴン,パワフルハーブ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,クリアチャーム,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,フェアリー,ぼうじんゴーグル,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,くさ,こだわりハチマキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,くろいてっきゅう
575,1708.887,0727-00,ガオガエン,,ほのお,あく,一般,くさ,おんみつマント,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,クリアチャーム,0812-00,ゴリランダー,,くさ,,一般,はがね,とつげきチョッキ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,ぼうじんゴーグル,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,いのちのたま
620,1703.64,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,0727-00,ガオガエン,,ほのお,あく,一般,くさ,ゴツゴツメット,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ゴースト,とつげきチョッキ
638,1702.378,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ゴースト,くちたたて,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,ドラゴン,エレキシード
745,1691.6,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,あく,パワフルハーブ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,こだわりメガネ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0901-00,ガチグマ,,じめん,ノーマル,一般,みず,かえんだま
857,1681.917,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ゴースト,こだわりハチマキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ゴツゴツメット,0981-00,リキキリン,,ノーマル,エスパー,一般,あく,エレキシード,0373-00,ボーマンダ,,ドラゴン,ひこう,一般,ドラゴン,きあいのタスキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ノーマル,とつげきチョッキ
943,1677.143,0547-00,エルフーン,,くさ,フェアリー,一般,ほのお,おんみつマント,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,いのちのたま,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,エレキシード,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ
