順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
23,2053.799,0448-00,ルカリオ,,かくとう,はがね,一般,ステラ,きあいのタスキ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0493-10,アルセウス,みずタイプ,みず,,幻,ノーマル,しずくプレート,0970-00,キラフロル,,いわ,どく,一般,ノーマル,ふうせん,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ
24,2053.477,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ノーマル,だっしゅつパック,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,いかさまダイス,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,ゴツゴツメット,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,エレキシード,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま
26,2052.789,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ほのお,こだわりメガネ,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ノーマル,せいれいプレート,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,つららのプレート,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,ゴツゴツメット
27,2052.637,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0382-00,カイオーガ,,みず,,禁止伝説,ノーマル,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,ゴツゴツメット,0980-00,ドオー,,どく,じめん,一般,フェアリー,たべのこし
29,2048.337,0800-01,ネクロズマ,たそがれのたてがみ,エスパー,はがね,禁止伝説,ノーマル,おんみつマント,0980-00,ドオー,,どく,じめん,一般,ノーマル,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,たべのこし,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,ほのお,だっしゅつパック,0382-00,カイオーガ,,みず,,禁止伝説,ゴースト,こだわりスカーフ
31,2045.879,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,こだわりメガネ,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,みず,せいれいプレート,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,とつげきチョッキ
33,2043.607,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,こだわりスカーフ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,みず,くちたけん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,とつげきチョッキ,1022-00,テツノイワオ,,いわ,エスパー,準伝説,くさ,こだわりハチマキ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,みず,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,みず,ゴツゴツメット
35,2042.486,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,くさ,レッドカード,0383-00,グラードン,,じめん,,禁止伝説,ほのお,こだわりメガネ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ひこう,おんみつマント,0980-00,ドオー,,どく,じめん,一般,ノーマル,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,くさ,きあいのタスキ
36,2041.4,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,じめん,ブーストエナジー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,とけないこおり,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし
38,2037.569,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,だっしゅつパック,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,しずくプレート
41,2036.517,0384-00,レックウザ,,ドラゴン,ひこう,禁止伝説,ひこう,きあいのタスキ,0473-00,マンムー,,こおり,じめん,一般,フェアリー,とつげきチョッキ,0730-00,アシレーヌ,,みず,フェアリー,一般,ノーマル,ゴツゴツメット,0244-00,エンテイ,,ほのお,,準伝説,ノーマル,たべのこし,0986-00,アラブルタケ,,くさ,あく,パラドックス,ほのお,くろいメガネ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,こだわりメガネ
42,2036.18,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,どく,たべのこし,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0970-00,キラフロル,,いわ,どく,一般,フェアリー,パワフルハーブ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,オボンのみ
44,2034.962,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,あく,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0934-00,キョジオーン,,いわ,,一般,ひこう,たべのこし
46,2034.8,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ステラ,きあいのタスキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,くさ,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0980-00,ドオー,,どく,じめん,一般,あく,くろいヘドロ
47,2034.209,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,たべのこし,0493-02,アルセウス,ひこうタイプ,ひこう,,幻,ひこう,あおぞらプレート,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ほのお,こだわりハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,レッドカード,0980-00,ドオー,,どく,じめん,一般,ノーマル,オボンのみ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど
48,2034.161,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,こだわりメガネ,0903-00,オオニューラ,,かくとう,どく,一般,じめん,きあいのタスキ,0212-00,ハッサム,,むし,はがね,一般,ノーマル,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,ノーマル,レッドカード,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま
49,2033.859,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,たべのこし,0903-00,オオニューラ,,かくとう,どく,一般,あく,エレキシード,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,こだわりスカーフ,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ
50,2033.817,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,こだわりスカーフ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,みず,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ
52,2032.785,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,たべのこし,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,エレキシード,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,ブーストエナジー,0998-00,セグレイブ,,ドラゴン,こおり,一般,はがね,いかさまダイス,0970-00,キラフロル,,いわ,どく,一般,ゴースト,きあいのタスキ,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ
53,2032.637,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,パワフルハーブ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,0594-00,ママンボウ,,みず,,一般,ノーマル,ゴツゴツメット,0132-00,メタモン,,ノーマル,,一般,はがね,こだわりスカーフ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,くさ,こだわりハチマキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,くろいメガネ
56,2031.384,1001-00,チオンジェン,,あく,くさ,準伝説,みず,たべのこし,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,きあいのタスキ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ノーマル,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,あつぞこブーツ,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード
57,2031.226,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,きあいのタスキ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,ノーマル,あつぞこブーツ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0980-00,ドオー,,どく,じめん,一般,フェアリー,メンタルハーブ
61,2030.614,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ノーマル,いかさまダイス,0382-00,カイオーガ,,みず,,禁止伝説,ゴースト,こだわりメガネ,0861-00,オーロンゲ,,あく,フェアリー,一般,みず,ゴツゴツメット,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,ブーストエナジー
62,2030.127,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ほのお,だっしゅつパック,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,あく,パワフルハーブ
64,2029.824,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ゴースト,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1001-00,チオンジェン,,あく,くさ,準伝説,みず,たべのこし,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,くさ,きあいのタスキ
66,2029.041,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ほのお,シルクのスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,0970-00,キラフロル,,いわ,どく,一般,ゴースト,ふうせん
68,2027.943,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ノーマル,シルクのスカーフ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,みず,ラムのみ,0235-00,ドーブル,,ノーマル,,一般,フェアリー,きあいのタスキ,0900-00,バサギリ,,むし,いわ,一般,じめん,とつげきチョッキ,1023-00,テツノカシラ,,はがね,エスパー,準伝説,くさ,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット
70,2027.597,0448-00,ルカリオ,,かくとう,はがね,一般,ノーマル,いのちのたま,0212-00,ハッサム,,むし,はがね,一般,あく,オボンのみ,0143-00,カビゴン,,ノーマル,,一般,フェアリー,たべのこし,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,ゴツゴツメット
72,2027.034,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,でんき,あつぞこブーツ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,きあいのタスキ,0970-00,キラフロル,,いわ,どく,一般,あく,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま
76,2026.461,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ほのお,ラムのみ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,あく,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,フェアリー,ブーストエナジー,0132-00,メタモン,,ノーマル,,一般,はがね,こだわりスカーフ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
77,2026.145,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,ゴツゴツメット,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし
78,2026.011,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,こだわりハチマキ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,あく,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0980-00,ドオー,,どく,じめん,一般,ゴースト,メンタルハーブ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま
79,2025.523,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,じめん,パワフルハーブ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,いかさまダイス,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0977-00,ヘイラッシャ,,みず,,一般,くさ,ゴツゴツメット,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,きあいのタスキ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,いわ,たべのこし
82,2023.304,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,こだわりメガネ,0493-04,アルセウス,じめんタイプ,じめん,,幻,ノーマル,だいちのプレート,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,はがね,いかさまダイス,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど
86,2022.6,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ひこう,せいれいプレート,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ノーマル,いかさまダイス,0970-00,キラフロル,,いわ,どく,一般,ゴースト,きあいのタスキ,0472-00,グライオン,,じめん,ひこう,一般,みず,どくどくだま,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし
90,2021.429,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,でんき,こだわりハチマキ,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ノーマル,せいれいプレート,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,ブーストエナジー,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ほのお,オボンのみ
91,2021.399,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,こだわりハチマキ,0472-00,グライオン,,じめん,ひこう,一般,ノーマル,どくどくだま,0980-00,ドオー,,どく,じめん,一般,ゴースト,くろいヘドロ,0986-00,アラブルタケ,,くさ,あく,パラドックス,ほのお,あつぞこブーツ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,あく,こだわりスカーフ
92,2021.365,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ノーマル,メンタルハーブ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ノーマル,ゴツゴツメット,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,あく,とつげきチョッキ
