順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
25,2032.123,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,もののけプレート,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ノーマル,せいれいプレート,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,0980-00,ドオー,,どく,じめん,一般,ゴースト,オボンのみ,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま,0132-00,メタモン,,ノーマル,,一般,ノーマル,きあいのタスキ
26,2031.134,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,みず,ゴツゴツメット,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,ノーマル,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,つららのプレート
27,2030.733,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,ゴツゴツメット,0493-04,アルセウス,じめんタイプ,じめん,,幻,みず,だいちのプレート,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,おんみつマント,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー
32,2021.741,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ノーマル,いかさまダイス,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ステラ,いのちのたま,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,こだわりスカーフ
33,2020.839,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,たべのこし,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,あく,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,ゴツゴツメット,0980-00,ドオー,,どく,じめん,一般,フェアリー,くろいヘドロ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,おんみつマント
35,2020.628,0448-00,ルカリオ,,かくとう,はがね,一般,ノーマル,いのちのたま,0212-00,ハッサム,,むし,はがね,一般,あく,オボンのみ,0143-00,カビゴン,,ノーマル,,一般,フェアリー,たべのこし,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,ゴツゴツメット
37,2020.286,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,でんき,いのちのたま,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0472-00,グライオン,,じめん,ひこう,一般,ノーマル,どくどくだま,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,0980-00,ドオー,,どく,じめん,一般,ノーマル,くろいヘドロ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
38,2019.981,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ほのお,ラムのみ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,あく,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ゴツゴツメット,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,じめん,ふうせん,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
40,2018.024,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ノーマル,メンタルハーブ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,みず,ゴツゴツメット,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,あく,とつげきチョッキ
41,2017.818,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,あく,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0980-00,ドオー,,どく,じめん,一般,ノーマル,たべのこし,0594-00,ママンボウ,,みず,,一般,フェアリー,おんみつマント,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ
44,2017.064,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,こだわりスカーフ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0205-00,フォレトス,,むし,はがね,一般,ノーマル,ゴツゴツメット,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,たべのこし
46,2016.302,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,0286-00,キノガッサ,,くさ,かくとう,一般,じめん,きあいのタスキ,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,ひこう,たべのこし,0132-00,メタモン,,ノーマル,,一般,ノーマル,せんせいのツメ,0493-04,アルセウス,じめんタイプ,じめん,,幻,みず,だいちのプレート,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いかさまダイス
48,2015.449,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,いのちのたま,0970-00,キラフロル,,いわ,どく,一般,ノーマル,きあいのタスキ,0980-00,ドオー,,どく,じめん,一般,ノーマル,くろいヘドロ,0249-00,ルギア,,エスパー,ひこう,禁止伝説,どく,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ
49,2015.4,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ノーマル,せいれいプレート,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,ブーストエナジー,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,メンタルハーブ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0903-00,オオニューラ,,かくとう,どく,一般,じめん,きあいのタスキ
51,2015.359,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ひかりのねんど,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,ゴツゴツメット
54,2014.936,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,どく,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0472-00,グライオン,,じめん,ひこう,一般,はがね,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま
55,2014.607,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ノーマル,シルクのスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,みず,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,しずくプレート,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ノーマル,オボンのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,ゴツゴツメット
56,2013.364,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,こだわりメガネ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0727-00,ガオガエン,,ほのお,あく,一般,ノーマル,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし
58,2012.226,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,とつげきチョッキ,0493-04,アルセウス,じめんタイプ,じめん,,幻,みず,だいちのプレート,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0911-00,ラウドボーン,,ほのお,ゴースト,一般,ノーマル,あつぞこブーツ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0970-00,キラフロル,,いわ,どく,一般,あく,ふうせん
59,2011.629,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ノーマル,せいれいプレート,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,もののけプレート,0983-00,ドドゲザン,,あく,はがね,一般,あく,こわもてプレート,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,きあいのタスキ
60,2011.531,0970-00,キラフロル,,いわ,どく,一般,はがね,レッドカード,0903-00,オオニューラ,,かくとう,どく,一般,フェアリー,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,はがね,ゴツゴツメット,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,0249-00,ルギア,,エスパー,ひこう,禁止伝説,でんき,たべのこし,0493-10,アルセウス,みずタイプ,みず,,幻,ノーマル,しずくプレート
62,2011.488,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ドラゴン,いかさまダイス,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,じめん,たべのこし
64,2009.845,0648-00,メロエッタ,ボイスフォルム,ノーマル,エスパー,幻,どく,とつげきチョッキ,0980-00,ドオー,,どく,じめん,一般,ゴースト,オボンのみ,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま
66,2009.199,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0493-12,アルセウス,でんきタイプ,でんき,,幻,ノーマル,いかずちプレート,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,ゴツゴツメット,0727-00,ガオガエン,,ほのお,あく,一般,フェアリー,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ
69,2009.042,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0594-00,ママンボウ,,みず,,一般,ノーマル,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,オボンのみ,0983-00,ドドゲザン,,あく,はがね,一般,くさ,くろいメガネ
70,2008.74,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ノーマル,せいれいプレート,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,くさ,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,じめん,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ
72,2008.577,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ノーマル,いかさまダイス,0382-00,カイオーガ,,みず,,禁止伝説,じめん,こだわりメガネ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ゴツゴツメット,0901-00,ガチグマ,,じめん,ノーマル,一般,ほのお,かえんだま
73,2008.31,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,ステラ,きあいのタスキ,0980-00,ドオー,,どく,じめん,一般,あく,くろいヘドロ
79,2006.967,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,こわもてプレート,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし
81,2006.467,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,いわ,きあいのタスキ,0980-00,ドオー,,どく,じめん,一般,あく,くろいヘドロ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,くさ,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント
82,2006.251,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ゴツゴツメット,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,ブーストエナジー
83,2006.231,0059-00,ウインディ,,ほのお,,一般,ノーマル,あつぞこブーツ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いのちのたま,0493-02,アルセウス,ひこうタイプ,ひこう,,幻,でんき,あおぞらプレート,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ
84,2006.094,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ノーマル,せいれいプレート,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,あく,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,こだわりハチマキ,0977-00,ヘイラッシャ,,みず,,一般,じめん,たべのこし,0901-00,ガチグマ,,じめん,ノーマル,一般,はがね,かえんだま
85,2006.017,0877-00,モルペコ,まんぷくもよう,でんき,あく,一般,ステラ,きあいのタスキ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,0450-00,カバルドン,,じめん,,一般,ほのお,ゴツゴツメット,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ほのお,せいれいプレート,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,こおり,こだわりハチマキ
88,2005.351,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0382-00,カイオーガ,,みず,,禁止伝説,じめん,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ,0212-00,ハッサム,,むし,はがね,一般,ノーマル,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,ノーマル,レッドカード
90,2005.128,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0493-04,アルセウス,じめんタイプ,じめん,,幻,ノーマル,だいちのプレート,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ほのお,こだわりハチマキ,0727-00,ガオガエン,,ほのお,あく,一般,くさ,とつげきチョッキ
91,2005.08,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,あつぞこブーツ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ノーマル,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,はがね,とつげきチョッキ,0576-00,ゴチルゼル,,エスパー,,一般,ひこう,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ
94,2004.373,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,でんき,あつぞこブーツ,0248-00,バンギラス,,いわ,あく,一般,はがね,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,ゴツゴツメット,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,みず,とつげきチョッキ
98,2003.68,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,エレキシード,0594-00,ママンボウ,,みず,,一般,フェアリー,きあいのタスキ,0861-00,オーロンゲ,,あく,フェアリー,一般,くさ,ひかりのねんど,0493-04,アルセウス,じめんタイプ,じめん,,幻,はがね,だいちのプレート,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,こだわりハチマキ,0901-00,ガチグマ,,じめん,ノーマル,一般,フェアリー,かえんだま
99,2003.537,0977-00,ヘイラッシャ,,みず,,一般,ゴースト,たべのこし,0143-00,カビゴン,,ノーマル,,一般,ひこう,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま,0980-00,ドオー,,どく,じめん,一般,でんき,オボンのみ,0493-16,アルセウス,あくタイプ,あく,,幻,フェアリー,こわもてプレート,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,こだわりメガネ
102,2002.573,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ほのお,だっしゅつパック,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,エレキシード,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ゴツゴツメット
