順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
50,2061.52,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,しめったいわ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,こだわりスカーフ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,フェアリー,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,くさ,きあいのタスキ
52,2059.322,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,でんき,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,どく,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,ラムのみ,0212-00,ハッサム,,むし,はがね,一般,ノーマル,たべのこし,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど
54,2059.04,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,エレキシード,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,こだわりハチマキ
58,2057.93,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,あく,きあいのタスキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ
59,2057.674,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,あく,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いかさまダイス,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
60,2057.474,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,ゴツゴツメット,0143-00,カビゴン,,ノーマル,,一般,はがね,たべのこし,0260-00,ラグラージ,,みず,じめん,一般,はがね,オボンのみ
62,2057.213,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ステラ,くちたけん,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりメガネ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ステラ,きあいのタスキ
64,2056.721,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,ゴツゴツメット,0113-00,ラッキー,,ノーマル,,一般,じめん,しんかのきせき,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0823-00,アーマーガア,,ひこう,はがね,一般,ゴースト,おんみつマント,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ
65,2056.664,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,こおり,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,どく,ジャポのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,0986-00,アラブルタケ,,くさ,あく,パラドックス,どく,いかさまダイス,0970-00,キラフロル,,いわ,どく,一般,あく,レッドカード
69,2055.191,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,あつぞこブーツ,0113-00,ラッキー,,ノーマル,,一般,はがね,しんかのきせき,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0823-00,アーマーガア,,ひこう,はがね,一般,ゴースト,おんみつマント,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,ノーマル,くろいヘドロ
71,2055.076,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,こだわりメガネ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ゴースト,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ほのお,オボンのみ,0132-00,メタモン,,ノーマル,,一般,フェアリー,きあいのタスキ
73,2055.04,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,エレキシード,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,くろいメガネ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,とつげきチョッキ,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,こうかくレンズ
74,2054.901,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりメガネ
76,2053.709,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ほのお,たべのこし,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ひかりのねんど
78,2052.629,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,シルクのスカーフ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ほのお,イバンのみ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
81,2052.258,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,パワフルハーブ,0970-00,キラフロル,,いわ,どく,一般,ひこう,レッドカード,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,あく,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,フェアリー,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
82,2052.142,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,おんみつマント,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,だっしゅつパック,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0260-00,ラグラージ,,みず,じめん,一般,あく,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ほのお,ゴツゴツメット
83,2051.367,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,たべのこし,0199-01,ヤドキング,ガラルのすがた,どく,エスパー,一般,ひこう,オボンのみ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,フェアリー,ゴツゴツメット,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0257-00,バシャーモ,,ほのお,かくとう,一般,じめん,きあいのタスキ
85,2050.054,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ジャポのみ,0382-00,カイオーガ,,みず,,禁止伝説,じめん,しめったいわ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ステラ,きあいのタスキ,0904-00,ハリーマン,,あく,どく,一般,どく,くろいヘドロ,0609-00,シャンデラ,,ゴースト,ほのお,一般,フェアリー,たべのこし,0576-00,ゴチルゼル,,エスパー,,一般,ゴースト,おんみつマント
86,2049.405,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ノーマル,たべのこし,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ,0472-00,グライオン,,じめん,ひこう,一般,ほのお,どくどくだま,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,0861-00,オーロンゲ,,あく,フェアリー,一般,はがね,ひかりのねんど
88,2049.231,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ステラ,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,0812-00,ゴリランダー,,くさ,,一般,ほのお,グラスシード,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ゴツゴツメット,0286-00,キノガッサ,,くさ,かくとう,一般,ノーマル,どくどくだま
89,2049.005,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,シルクのスカーフ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,パンチグローブ,0143-00,カビゴン,,ノーマル,,一般,フェアリー,たべのこし
91,2048.74,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
94,2046.419,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0594-00,ママンボウ,,みず,,一般,フェアリー,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,0861-00,オーロンゲ,,あく,フェアリー,一般,ノーマル,こうこうのしっぽ
98,2045.019,1002-00,パオジアン,,あく,こおり,準伝説,あく,いのちのたま,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,シルクのスカーフ,0094-00,ゲンガー,,ゴースト,どく,一般,ノーマル,きあいのタスキ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,でんき,たべのこし
