順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
14,2161.215,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0450-00,カバルドン,,じめん,,一般,みず,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,ゴツゴツメット,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
17,2153.057,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ
18,2152.767,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0282-00,サーナイト,,エスパー,フェアリー,一般,ほのお,とつげきチョッキ,0324-00,コータス,,ほのお,,一般,くさ,オボンのみ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,ほのお,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0986-00,アラブルタケ,,くさ,あく,パラドックス,みず,いかさまダイス
19,2150.341,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,とつげきチョッキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま
21,2146.725,0450-00,カバルドン,,じめん,,一般,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,こだわりハチマキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,フェアリー,たべのこし
23,2144.673,0059-00,ウインディ,,ほのお,,一般,フェアリー,あつぞこブーツ,0930-00,オリーヴァ,,くさ,ノーマル,一般,でんき,とつげきチョッキ,0980-00,ドオー,,どく,じめん,一般,あく,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー
25,2142.324,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ,0964-00,イルカマン,ナイーブフォルム,みず,,一般,かくとう,とつげきチョッキ,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,こだわりスカーフ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,こおり,きあいのタスキ,1001-00,チオンジェン,,あく,くさ,準伝説,みず,くろいメガネ
29,2134.65,1001-00,チオンジェン,,あく,くさ,準伝説,フェアリー,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,どく,くろいヘドロ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,じゃくてんほけん,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
30,2131.273,1003-00,ディンルー,,あく,じめん,準伝説,どく,フィラのみ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,あつぞこブーツ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー
31,2129.382,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たつじんのおび,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,あく,くろいメガネ,1004-00,イーユイ,,あく,ほのお,準伝説,あく,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
32,2128.065,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし
34,2127.042,0748-00,ドヒドイデ,,どく,みず,一般,どく,くろいヘドロ,0980-00,ドオー,,どく,じめん,一般,でんき,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0242-00,ハピナス,,ノーマル,,一般,ほのお,たつじんのおび,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0576-00,ゴチルゼル,,エスパー,,一般,ひこう,こだわりスカーフ
35,2126.847,1002-00,パオジアン,,あく,こおり,準伝説,あく,いのちのたま,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,たべのこし,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,ゴツゴツメット,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ
39,2123.195,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,1001-00,チオンジェン,,あく,くさ,準伝説,どく,たべのこし,0934-00,キョジオーン,,いわ,,一般,みず,おんみつマント
40,2122.75,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,じゃくてんほけん,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ
41,2122.293,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,とつげきチョッキ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,ゴースト,こだわりスカーフ,0700-00,ニンフィア,,フェアリー,,一般,みず,たべのこし
42,2120.925,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,とつげきチョッキ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,こおり,ブーストエナジー,0212-00,ハッサム,,むし,はがね,一般,いわ,ゴツゴツメット,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし
44,2120.447,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ
45,2120.396,0212-00,ハッサム,,むし,はがね,一般,ノーマル,ゴツゴツメット,0635-00,サザンドラ,,あく,ドラゴン,一般,ゴースト,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,とつげきチョッキ
46,2118.842,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,いのちのたま,1001-00,チオンジェン,,あく,くさ,準伝説,どく,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,こだわりメガネ,0980-00,ドオー,,どく,じめん,一般,ほのお,オボンのみ
47,2118.773,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,こだわりハチマキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,はがね,とつげきチョッキ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ほのお,こだわりメガネ,1001-00,チオンジェン,,あく,くさ,準伝説,みず,たべのこし
48,2118.704,1004-00,イーユイ,,あく,ほのお,準伝説,みず,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん,0949-00,リククラゲ,,じめん,くさ,一般,みず,たべのこし,0091-00,パルシェン,,みず,こおり,一般,ゴースト,きあいのタスキ,0286-00,キノガッサ,,くさ,かくとう,一般,ほのお,いかさまダイス,0184-00,マリルリ,,みず,フェアリー,一般,みず,オボンのみ
54,2114.356,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ほのお,こだわりスカーフ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー
55,2114.168,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,あく,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし
56,2113.816,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,みず,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,でんき,とつげきチョッキ,1001-00,チオンジェン,,あく,くさ,準伝説,どく,だっしゅつパック,0184-00,マリルリ,,みず,フェアリー,一般,フェアリー,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん
58,2113.403,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0059-00,ウインディ,,ほのお,,一般,ノーマル,こだわりハチマキ,0956-00,クエスパトラ,,エスパー,,一般,かくとう,きあいのタスキ,0842-00,タルップル,,くさ,ドラゴン,一般,じめん,とつげきチョッキ,0130-00,ギャラドス,,みず,ひこう,一般,はがね,ゴツゴツメット
60,2113.084,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,こおり,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,マゴのみ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ラムのみ
61,2112.961,0970-00,キラフロル,,いわ,どく,一般,どく,くろいヘドロ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,みず,こだわりメガネ
65,2111.307,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0983-00,ドドゲザン,,あく,はがね,一般,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ぼうじんゴーグル,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,こだわりスカーフ
68,2110.534,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0479-01,ロトム,ヒートロトム,でんき,ほのお,一般,ゴースト,かえんだま,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ノーマルジュエル,0184-00,マリルリ,,みず,フェアリー,一般,くさ,たべのこし,0980-00,ドオー,,どく,じめん,一般,あく,オボンのみ
69,2110.135,0282-00,サーナイト,,エスパー,フェアリー,一般,ノーマル,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,みず,たべのこし,0970-00,キラフロル,,いわ,どく,一般,じめん,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ
70,2109.867,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,こだわりメガネ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,たべのこし,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ
72,2109.617,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット
75,2108.509,0979-00,コノヨザル,,かくとう,ゴースト,一般,はがね,でんきだま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,でんき,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,じめん,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット
76,2108.497,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0286-00,キノガッサ,,くさ,かくとう,一般,くさ,きあいのタスキ
77,2108.2,1003-00,ディンルー,,あく,じめん,準伝説,みず,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ゴースト,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,きあいのタスキ
78,2108.173,0985-00,サケブシッポ,,フェアリー,エスパー,パラドックス,ノーマル,オボンのみ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,みず,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,はがね,とつげきチョッキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0591-00,モロバレル,,くさ,どく,一般,はがね,だっしゅつパック,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
79,2108.024,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,ロゼルのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,こだわりハチマキ,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,きあいのタスキ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ひこう,ブーストエナジー
83,2106.835,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,みず,フィラのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0823-00,アーマーガア,,ひこう,はがね,一般,ノーマル,ゴツゴツメット,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
84,2106.762,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,0212-00,ハッサム,,むし,はがね,一般,みず,メタルコート
86,2106.004,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0977-00,ヘイラッシャ,,みず,,一般,はがね,オボンのみ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,きあいのタスキ,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま
87,2105.804,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ほのお,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,のろいのおふだ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0979-00,コノヨザル,,かくとう,ゴースト,一般,ノーマル,きあいのタスキ
