順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
31,2043.719,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,だっしゅつパック,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,でんき,こだわりハチマキ,0594-00,ママンボウ,,みず,,一般,どく,たべのこし,0986-00,アラブルタケ,,くさ,あく,パラドックス,ノーマル,あつぞこブーツ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,イバンのみ
37,2034.509,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,みず,きあいのタスキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,でんき,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,いのちのたま,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,レッドカード,0576-00,ゴチルゼル,,エスパー,,一般,ひこう,こだわりスカーフ
41,2030.855,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,みず,こだわりメガネ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0727-00,ガオガエン,,ほのお,あく,一般,じめん,とつげきチョッキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,でんき,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,かくとう,きあいのタスキ
42,2029.243,0800-01,ネクロズマ,たそがれのたてがみ,エスパー,はがね,禁止伝説,ノーマル,たべのこし,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ノーマル,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,ゴツゴツメット,0727-00,ガオガエン,,ほのお,あく,一般,むし,あつぞこブーツ,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ
46,2027.519,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,こだわりハチマキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,オボンのみ
47,2026.443,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,ゴツゴツメット,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,ノーマル,どくどくだま,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ
49,2025.007,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,ノーマル,あつぞこブーツ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,こだわりハチマキ,0730-00,アシレーヌ,,みず,フェアリー,一般,ノーマル,ゴツゴツメット,0212-00,ハッサム,,むし,はがね,一般,ノーマル,オボンのみ
50,2024.975,0051-00,ダグトリオ,,じめん,,一般,フェアリー,きあいのタスキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,こだわりハチマキ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ほのお,こだわりメガネ,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ
52,2023.191,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,あつぞこブーツ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,でんき,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ノーマル,こだわりハチマキ,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま,0591-00,モロバレル,,くさ,どく,一般,あく,たべのこし,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット
53,2023.143,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,どく,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0473-00,マンムー,,こおり,じめん,一般,ノーマル,きあいのタスキ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,みず,オボンのみ
55,2022.627,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,みず,オボンのみ,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,ゴツゴツメット,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,ドラゴン,たべのこし
57,2021.396,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,じめん,パワフルハーブ,0212-00,ハッサム,,むし,はがね,一般,ノーマル,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード
58,2020.667,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0812-00,ゴリランダー,,くさ,,一般,くさ,とつげきチョッキ,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,ステラ,くろいヘドロ
59,2020.353,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ノーマル,いかさまダイス,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,くろいメガネ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0132-00,メタモン,,ノーマル,,一般,はがね,こだわりスカーフ
62,2018.551,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,じめん,こだわりハチマキ,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,こだわりスカーフ,0980-00,ドオー,,どく,じめん,一般,あく,オボンのみ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,はがね,とつげきチョッキ
63,2018.362,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりスカーフ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ほのお,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0472-00,グライオン,,じめん,ひこう,一般,ノーマル,どくどくだま,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット
64,2018.338,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ステラ,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,ゴツゴツメット,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,でんきだま,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,0727-00,ガオガエン,,ほのお,あく,一般,くさ,あつぞこブーツ
67,2018.247,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1002-00,パオジアン,,あく,こおり,準伝説,あく,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし
68,2018.225,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,こだわりハチマキ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ステラ,くちたけん,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,こだわりメガネ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,とつげきチョッキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,いのちのたま
69,2018.095,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,あつぞこブーツ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,ゴツゴツメット,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,ノーマル,きあいのタスキ
73,2017.122,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,たべのこし,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,ノーマル,あつぞこブーツ,0903-00,オオニューラ,,かくとう,どく,一般,こおり,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,じめん,ゴツゴツメット,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,おんみつマント
74,2016.429,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0235-00,ドーブル,,ノーマル,,一般,フェアリー,きあいのタスキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,オボンのみ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,たべのこし,0970-00,キラフロル,,いわ,どく,一般,ゴースト,メンタルハーブ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,レッドカード
76,2015.65,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,たべのこし,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,ゴツゴツメット,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,とつげきチョッキ
78,2014.686,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,こだわりハチマキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ステラ,きあいのタスキ,0970-00,キラフロル,,いわ,どく,一般,いわ,パワフルハーブ,0260-00,ラグラージ,,みず,じめん,一般,はがね,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,こうこうのしっぽ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし
79,2014.392,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,きあいのタスキ,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,くろいメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,ブーストエナジー,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット
87,2011.511,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0248-00,バンギラス,,いわ,あく,一般,じめん,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,ゴツゴツメット,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,たべのこし,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ほのお,じゃくてんほけん,0905-00,ラブトロス,けしんフォルム,フェアリー,ひこう,準伝説,ステラ,かいがらのすず
89,2010.492,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,とつげきチョッキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,たべのこし,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,こだわりハチマキ,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
91,2009.564,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,オボンのみ,0382-00,カイオーガ,,みず,,禁止伝説,でんき,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ひかりのねんど,0901-00,ガチグマ,,じめん,ノーマル,一般,ほのお,かえんだま,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0132-00,メタモン,,ノーマル,,一般,ノーマル,きあいのタスキ
93,2009.128,0594-00,ママンボウ,,みず,,一般,ノーマル,とつげきチョッキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,こだわりメガネ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,0934-00,キョジオーン,,いわ,,一般,ほのお,たべのこし
94,2008.611,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,どく,ねばりのかぎづめ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,くさ,ゴツゴツメット
96,2007.838,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,こだわりスカーフ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いかさまダイス
99,2007.191,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,ひこう,エレキシード,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,あく,とつげきチョッキ
100,2007.186,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,とけないこおり,0977-00,ヘイラッシャ,,みず,,一般,くさ,とつげきチョッキ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ほのお,パワフルハーブ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ゴツゴツメット
105,2005.817,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,カゴのみ,0861-00,オーロンゲ,,あく,フェアリー,一般,じめん,ひかりのねんど,0235-00,ドーブル,,ノーマル,,一般,あく,こだわりスカーフ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,たべのこし,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,とつげきチョッキ
106,2005.472,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,パワフルハーブ,0903-00,オオニューラ,,かくとう,どく,一般,あく,でんきだま,0990-00,テツノワダチ,,じめん,はがね,パラドックス,フェアリー,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,きあいのタスキ,0132-00,メタモン,,ノーマル,,一般,はがね,こだわりスカーフ
111,2000.735,0248-00,バンギラス,,いわ,あく,一般,フェアリー,とつげきチョッキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,じめん,ゴツゴツメット,0977-00,ヘイラッシャ,,みず,,一般,じめん,たべのこし,0970-00,キラフロル,,いわ,どく,一般,ノーマル,シュカのみ
115,1992.809,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,いかさまダイス,0472-00,グライオン,,じめん,ひこう,一般,みず,どくどくだま,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,パワフルハーブ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,みず,オボンのみ
