順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
22,2135.848,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,はがね,オボンのみ,0145-00,サンダー,,でんき,ひこう,準伝説,こおり,こだわりスカーフ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,0901-00,ガチグマ,,じめん,ノーマル,一般,フェアリー,かえんだま,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,フィラのみ
24,2131.415,0959-00,デカヌチャン,,フェアリー,はがね,一般,みず,とつげきチョッキ,0642-01,ボルトロス,れいじゅうフォルム,でんき,ひこう,準伝説,はがね,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ラムのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0901-00,ガチグマ,,じめん,ノーマル,一般,どく,かえんだま
26,2128.547,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,0748-00,ドヒドイデ,,どく,みず,一般,はがね,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ひこう,ブーストエナジー,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,オボンのみ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,くさ,とつげきチョッキ
28,2125.536,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,おんみつマント,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,どく,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,くさ,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ
30,2121.906,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,あく,オボンのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,とつげきチョッキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ラムのみ
31,2121.584,0903-00,オオニューラ,,かくとう,どく,一般,かくとう,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
33,2118.665,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,くさ,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりハチマキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0706-01,ヌメルゴン,ヒスイのすがた,はがね,ドラゴン,一般,フェアリー,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ
35,2118.023,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,はがね,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,0812-00,ゴリランダー,,くさ,,一般,ほのお,グラスシード,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,ゴースト,オボンのみ,0706-01,ヌメルゴン,ヒスイのすがた,はがね,ドラゴン,一般,フェアリー,とつげきチョッキ
36,2117.898,0450-00,カバルドン,,じめん,,一般,はがね,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ふうせん,0991-00,テツノツツミ,,こおり,みず,パラドックス,はがね,ブーストエナジー,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ゴースト,きあいのタスキ,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,オボンのみ
38,2117.88,0991-00,テツノツツミ,,こおり,みず,パラドックス,フェアリー,こだわりメガネ,0212-00,ハッサム,,むし,はがね,一般,みず,とつげきチョッキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,みず,ゴツゴツメット
41,2117.383,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0748-00,ドヒドイデ,,どく,みず,一般,どく,くろいヘドロ,0812-00,ゴリランダー,,くさ,,一般,どく,とつげきチョッキ
42,2115.968,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,ふうせん,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0998-00,セグレイブ,,ドラゴン,こおり,一般,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,おんみつマント
44,2115.21,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,ゴツゴツメット,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりメガネ,0485-00,ヒードラン,,ほのお,はがね,準伝説,ひこう,たべのこし
45,2114.901,0059-00,ウインディ,,ほのお,,一般,フェアリー,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0091-00,パルシェン,,みず,こおり,一般,でんき,じしゃく,0130-00,ギャラドス,,みず,ひこう,一般,じめん,ラムのみ,0212-00,ハッサム,,むし,はがね,一般,はがね,とつげきチョッキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,フェアリー,オボンのみ
46,2114.747,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ものまねハーブ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,ふうせん,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,ゴツゴツメット
49,2113.38,0184-00,マリルリ,,みず,フェアリー,一般,フェアリー,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりメガネ,0450-00,カバルドン,,じめん,,一般,はがね,たべのこし,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー
51,2113.16,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,0823-00,アーマーガア,,ひこう,はがね,一般,みず,ゴツゴツメット,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
52,2113.011,0450-00,カバルドン,,じめん,,一般,はがね,フィラのみ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,くろいメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,オボンのみ
53,2112.729,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,あつぞこブーツ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,おんみつマント
54,2112.686,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0485-00,ヒードラン,,ほのお,はがね,準伝説,くさ,とつげきチョッキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,こだわりハチマキ
56,2112.275,0894-00,レジエレキ,,でんき,,準伝説,こおり,ひかりのねんど,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,くさ,いのちのたま,0212-00,ハッサム,,むし,はがね,一般,はがね,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,とつげきチョッキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま
58,2111.919,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,とつげきチョッキ,0212-00,ハッサム,,むし,はがね,一般,みず,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0488-00,クレセリア,,エスパー,,準伝説,どく,おんみつマント
59,2111.338,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,あつぞこブーツ,1001-00,チオンジェン,,あく,くさ,準伝説,みず,たべのこし,0488-00,クレセリア,,エスパー,,準伝説,でんき,おんみつマント,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,ひこう,かえんだま
60,2111.302,0901-00,ガチグマ,,じめん,ノーマル,一般,はがね,とつげきチョッキ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,フェアリー,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,こだわりスカーフ,0144-00,フリーザー,,こおり,ひこう,準伝説,ゴースト,たべのこし,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,ゴツゴツメット
61,2111.024,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,こだわりスカーフ,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,とつげきチョッキ
63,2110.807,0956-00,クエスパトラ,,エスパー,,一般,ノーマル,オボンのみ,0488-00,クレセリア,,エスパー,,準伝説,フェアリー,おんみつマント,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,ゴースト,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,0905-01,ラブトロス,れいじゅうフォルム,フェアリー,ひこう,準伝説,フェアリー,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ
65,2110.497,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,どく,くろいメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,みず,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,フェアリー,ゴツゴツメット
66,2110.302,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,くさ,とつげきチョッキ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ
69,2109.449,0903-00,オオニューラ,,かくとう,どく,一般,みず,オボンのみ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,1000-00,サーフゴー,,はがね,ゴースト,一般,あく,たべのこし,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ
70,2109.355,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,ゴースト,こだわりスカーフ,0980-00,ドオー,,どく,じめん,一般,みず,たべのこし
71,2109.126,0145-00,サンダー,,でんき,ひこう,準伝説,フェアリー,こだわりスカーフ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,でんき,とつげきチョッキ,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,オボンのみ,1001-00,チオンジェン,,あく,くさ,準伝説,どく,たべのこし
73,2108.812,0302-00,ヤミラミ,,あく,ゴースト,一般,あく,きあいのタスキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,どく,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,ブーストエナジー,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,せいれいプレート,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,おんみつマント,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,フェアリー,ラムのみ
74,2108.19,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,こだわりメガネ,0706-01,ヌメルゴン,ヒスイのすがた,はがね,ドラゴン,一般,フェアリー,とつげきチョッキ,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ひかりのこな
75,2107.567,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0903-00,オオニューラ,,かくとう,どく,一般,かくとう,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま
79,2106.912,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,ゴースト,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,とつげきチョッキ,0949-00,リククラゲ,,じめん,くさ,一般,どく,おんみつマント,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ふうせん,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,たべのこし
80,2106.824,0855-00,ポットデス,がんさくフォルム,ゴースト,,一般,みず,しろいハーブ,0925-00,イッカネズミ,３びきかぞく,ノーマル,,一般,どく,こうかくレンズ,0894-00,レジエレキ,,でんき,,準伝説,ノーマル,ひかりのねんど,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,くさ,パンチグローブ
81,2106.748,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,こだわりハチマキ,0706-01,ヌメルゴン,ヒスイのすがた,はがね,ドラゴン,一般,ひこう,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
83,2106.536,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0901-00,ガチグマ,,じめん,ノーマル,一般,ほのお,かえんだま,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし
84,2106.5,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,かくとう,いのちのたま,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,ゴースト,ゴツゴツメット
86,2106.376,0956-00,クエスパトラ,,エスパー,,一般,みず,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0485-00,ヒードラン,,ほのお,はがね,準伝説,くさ,ふうせん,0980-00,ドオー,,どく,じめん,一般,みず,メンタルハーブ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ラムのみ
87,2105.923,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,あく,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし
88,2105.92,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0145-00,サンダー,,でんき,ひこう,準伝説,みず,ゴツゴツメット
