順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
31,2180.27,0941-00,タイカイデン,,でんき,ひこう,一般,でんき,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,オボンのみ,0970-00,キラフロル,,いわ,どく,一般,くさ,メンタルハーブ,0983-00,ドドゲザン,,あく,はがね,一般,あく,いのちのたま,0977-00,ヘイラッシャ,,みず,,一般,はがね,ラムのみ,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,どく,こだわりスカーフ
33,2178.751,0279-00,ペリッパー,,みず,ひこう,一般,ひこう,ゴツゴツメット,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0700-00,ニンフィア,,フェアリー,,一般,みず,のどスプレー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,ナモのみ
39,2167.89,0700-00,ニンフィア,,フェアリー,,一般,みず,こだわりメガネ,0861-00,オーロンゲ,,あく,フェアリー,一般,あく,リリバのみ,0059-00,ウインディ,,ほのお,,一般,ノーマル,こだわりハチマキ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,いのちのたま,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,とつげきチョッキ
42,2163.454,0941-00,タイカイデン,,でんき,ひこう,一般,ゴースト,きあいのタスキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,いのちのたま,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0914-00,ウェーニバル,,みず,かくとう,一般,ひこう,とつげきチョッキ,0981-00,リキキリン,,ノーマル,エスパー,一般,フェアリー,ものまねハーブ,0983-00,ドドゲザン,,あく,はがね,一般,ほのお,ぼうじんゴーグル
43,2163.06,0941-00,タイカイデン,,でんき,ひこう,一般,ゴースト,きあいのタスキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,ものまねハーブ,0908-00,マスカーニャ,,くさ,あく,一般,くさ,こだわりハチマキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,ほのお,いのちのたま,0059-00,ウインディ,,ほのお,,一般,くさ,ふうせん,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,たべのこし
59,2134.966,0700-00,ニンフィア,,フェアリー,,一般,みず,こだわりメガネ,0861-00,オーロンゲ,,あく,フェアリー,一般,あく,リリバのみ,0059-00,ウインディ,,ほのお,,一般,ノーマル,こだわりハチマキ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,いのちのたま,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,とつげきチョッキ
60,2134.95,0635-00,サザンドラ,,あく,ドラゴン,一般,ほのお,するどいツメ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,たべのこし,0184-00,マリルリ,,みず,フェアリー,一般,ノーマル,オボンのみ,0923-00,パーモット,,でんき,かくとう,一般,でんき,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ノーマルジュエル,0758-00,エンニュート,,どく,ほのお,一般,ひこう,きあいのタスキ
65,2130.185,0758-00,エンニュート,,どく,ほのお,一般,ほのお,きあいのタスキ,0700-00,ニンフィア,,フェアリー,,一般,みず,たべのこし,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,じゃくてんほけん,0462-00,ジバコイル,,でんき,はがね,一般,ひこう,こだわりスカーフ,0128-03,ケンタロス,パルデアのすがた・ウォーターしゅ,かくとう,みず,一般,はがね,オボンのみ
71,2127.692,0925-01,イッカネズミ,４ひきかぞく,ノーマル,,一般,ゴースト,きあいのタスキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,みず,オボンのみ,0591-00,モロバレル,,くさ,どく,一般,みず,バコウのみ,0635-00,サザンドラ,,あく,ドラゴン,一般,ほのお,ピントレンズ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ
75,2127.124,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0925-01,イッカネズミ,４ひきかぞく,ノーマル,,一般,ゴースト,こうかくレンズ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,メタルコート,0861-00,オーロンゲ,,あく,フェアリー,一般,くさ,ひかりのねんど,0939-00,ハラバリー,,でんき,,一般,くさ,じしゃく
91,2121.054,0977-00,ヘイラッシャ,,みず,,一般,ひこう,たべのこし,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,ドラゴン,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0925-01,イッカネズミ,４ひきかぞく,ノーマル,,一般,ゴースト,ゴツゴツメット,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,いのちのたま
141,2068.577,0936-00,グレンアルマ,,ほのお,エスパー,一般,あく,いのちのたま,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,ゴースト,サイコシード,0700-00,ニンフィア,,フェアリー,,一般,みず,こだわりメガネ,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,ぼうじんゴーグル,0134-00,シャワーズ,,みず,,一般,はがね,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,きあいのタスキ
152,2058.959,1000-00,サーフゴー,,はがね,ゴースト,一般,いわ,じゃくてんほけん,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0248-00,バンギラス,,いわ,あく,一般,いわ,いのちのたま,0972-00,ハカドッグ,,ゴースト,,一般,かくとう,くろおび,0308-00,チャーレム,,かくとう,エスパー,一般,あく,オボンのみ,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,ひかりのこな
164,2052.613,0977-00,ヘイラッシャ,,みず,,一般,ひこう,たべのこし,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,フェアリー,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,いのちのたま,0925-00,イッカネズミ,３びきかぞく,ノーマル,,一般,ゴースト,こうかくレンズ,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,とつげきチョッキ,0282-00,サーナイト,,エスパー,フェアリー,一般,エスパー,オボンのみ
173,2048.71,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,みず,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,いのちのたま,0282-00,サーナイト,,エスパー,フェアリー,一般,ノーマル,オボンのみ
192,2040.125,0936-00,グレンアルマ,,ほのお,エスパー,一般,くさ,おんみつマント,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,ゴースト,ゴツゴツメット,0471-00,グレイシア,,こおり,,一般,みず,ひかりのこな,0977-00,ヘイラッシャ,,みず,,一般,ドラゴン,たべのこし,0460-00,ユキノオー,,くさ,こおり,一般,こおり,きあいのタスキ,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,みず,こだわりスカーフ
257,2011.096,0049-00,モルフォン,,むし,どく,一般,どく,きあいのタスキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,いわ,オボンのみ,0248-00,バンギラス,,いわ,あく,一般,いわ,じゃくてんほけん,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,いのちのたま,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし,0198-00,ヤミカラス,,あく,ひこう,一般,はがね,しんかのきせき
292,1997.722,0282-00,サーナイト,,エスパー,フェアリー,一般,ほのお,きあいのタスキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,クリアチャーム,0979-00,コノヨザル,,かくとう,ゴースト,一般,かくとう,こだわりスカーフ,0849-00,ストリンダー,ハイなすがた,でんき,どく,一般,ノーマル,のどスプレー,0198-00,ヤミカラス,,あく,ひこう,一般,ひこう,しんかのきせき,0861-00,オーロンゲ,,あく,フェアリー,一般,あく,いのちのたま
372,1976.767,0248-00,バンギラス,,いわ,あく,一般,ひこう,せんせいのツメ,0745-00,ルガルガン,まひるのすがた,いわ,,一般,フェアリー,いのちのたま,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,ピントレンズ,0184-00,マリルリ,,みず,フェアリー,一般,みず,オボンのみ,0979-00,コノヨザル,,かくとう,ゴースト,一般,くさ,とつげきチョッキ,0925-00,イッカネズミ,３びきかぞく,ノーマル,,一般,ゴースト,ぼうじんゴーグル
507,1951.884,0979-00,コノヨザル,,かくとう,ゴースト,一般,はがね,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,ゴースト,いのちのたま,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,みず,ものまねハーブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ぼうじんゴーグル,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ
514,1951.438,0847-00,カマスジョー,,みず,,一般,くさ,こだわりハチマキ,0279-00,ペリッパー,,みず,ひこう,一般,はがね,しめったいわ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ゴツゴツメット,0212-00,ハッサム,,むし,はがね,一般,はがね,とつげきチョッキ,0198-00,ヤミカラス,,あく,ひこう,一般,ひこう,しんかのきせき,0242-00,ハピナス,,ノーマル,,一般,ノーマル,たべのこし
540,1947.14,0279-00,ペリッパー,,みず,ひこう,一般,ひこう,きあいのタスキ,0419-00,フローゼル,,みず,,一般,みず,こだわりハチマキ,0437-00,ドータクン,,はがね,エスパー,一般,じめん,おんみつマント,0939-00,ハラバリー,,でんき,,一般,でんき,じゃくてんほけん,0591-00,モロバレル,,くさ,どく,一般,あく,だっしゅつボタン,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,いのちのたま
601,1936.354,0977-00,ヘイラッシャ,,みず,,一般,ひこう,たべのこし,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,みず,こだわりスカーフ,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,ラムのみ,0198-00,ヤミカラス,,あく,ひこう,一般,あく,しんかのきせき,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,ほのお,いのちのたま
633,1931.184,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,ドラゴン,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,0979-00,コノヨザル,,かくとう,ゴースト,一般,かくとう,こだわりスカーフ,0925-00,イッカネズミ,３びきかぞく,ノーマル,,一般,ノーマル,こうかくレンズ,0908-00,マスカーニャ,,くさ,あく,一般,くさ,いのちのたま,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,ぼうじんゴーグル
634,1931.006,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,エスパー,オボンのみ,0858-00,ブリムオン,,エスパー,フェアリー,一般,ほのお,いのちのたま,0936-00,グレンアルマ,,ほのお,エスパー,一般,あく,じゃくてんほけん,0475-00,エルレイド,,エスパー,かくとう,一般,はがね,とつげきチョッキ,0308-00,チャーレム,,かくとう,エスパー,一般,いわ,こうかくレンズ,0956-00,クエスパトラ,,エスパー,,一般,エスパー,きあいのタスキ
814,1908.986,0453-00,グレッグル,,どく,かくとう,一般,くさ,きあいのタスキ,0981-00,リキキリン,,ノーマル,エスパー,一般,フェアリー,いのちのたま,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,はがね,こだわりメガネ,0279-00,ペリッパー,,みず,ひこう,一般,みず,しんぴのしずく,0211-00,ハリーセン,,みず,どく,一般,みず,ちいさなタケノコ,0977-00,ヘイラッシャ,,みず,,一般,みず,おおきなタケノコ
843,1906.257,0248-00,バンギラス,,いわ,あく,一般,ひこう,とつげきチョッキ,0745-00,ルガルガン,まひるのすがた,いわ,,一般,こおり,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,ほのお,こだわりスカーフ,0184-00,マリルリ,,みず,フェアリー,一般,みず,オボンのみ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,くさ,サイコシード,0936-00,グレンアルマ,,ほのお,エスパー,一般,エスパー,じゃくてんほけん
