順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
13,2183.264,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ほのお,とけないこおり,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,とつげきチョッキ,0503-01,ダイケンキ,ヒスイのすがた,みず,あく,一般,ゴースト,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0959-00,デカヌチャン,,フェアリー,はがね,一般,はがね,ふうせん
17,2162.912,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,レンブのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,ゴースト,きあいのタスキ,0576-00,ゴチルゼル,,エスパー,,一般,ひこう,たべのこし,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,いのちのたま
19,2158.475,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,とつげきチョッキ,0823-00,アーマーガア,,ひこう,はがね,一般,ひこう,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,くさ,パワフルハーブ,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ
21,2155.961,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ひこう,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,こだわりスカーフ,0730-00,アシレーヌ,,みず,フェアリー,一般,くさ,オボンのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,ふうせん,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,とつげきチョッキ
22,2155.05,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,ラムのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0908-00,マスカーニャ,,くさ,あく,一般,はがね,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,0979-00,コノヨザル,,かくとう,ゴースト,一般,はがね,とつげきチョッキ
23,2150.909,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,とつげきチョッキ,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,こだわりスカーフ,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,いのちのたま,0977-00,ヘイラッシャ,,みず,,一般,ゴースト,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
24,2149.502,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,0823-00,アーマーガア,,ひこう,はがね,一般,ノーマル,オボンのみ,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,おんみつマント
30,2141.253,0609-00,シャンデラ,,ゴースト,ほのお,一般,フェアリー,こだわりスカーフ,0475-00,エルレイド,,エスパー,かくとう,一般,ゴースト,きあいのタスキ,0901-00,ガチグマ,,じめん,ノーマル,一般,くさ,かえんだま,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0036-00,ピクシー,,フェアリー,,一般,でんき,たべのこし
31,2139.92,0594-00,ママンボウ,,みず,,一般,フェアリー,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,エスパー,こだわりスカーフ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,サイコシード,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,せんせいのツメ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ
32,2137.894,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,パワフルハーブ,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,フェアリー,こだわりハチマキ,0977-00,ヘイラッシャ,,みず,,一般,はがね,オボンのみ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ラムのみ
33,2136.362,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりスカーフ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,くろいヘドロ
34,2135.697,0815-00,エースバーン,,ほのお,,一般,ほのお,こうかくレンズ,0812-00,ゴリランダー,,くさ,,一般,じめん,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,あく,オボンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,アッキのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,グラスシード,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,あつぞこブーツ
36,2134.692,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,ひかりのねんど,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,むし,アッキのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,シルクのスカーフ,0637-00,ウルガモス,,むし,ほのお,一般,むし,たべのこし,0248-00,バンギラス,,いわ,あく,一般,どく,じゃくてんほけん,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,とつげきチョッキ
37,2134.636,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ひこう,マゴのみ,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,きあいのタスキ
41,2130.318,0445-00,ガブリアス,,ドラゴン,じめん,一般,みず,いかさまダイス,0212-00,ハッサム,,むし,はがね,一般,ひこう,いのちのたま,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,むし,パワフルハーブ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,きあいのタスキ,0730-00,アシレーヌ,,みず,フェアリー,一般,ほのお,とつげきチョッキ
42,2129.045,0197-00,ブラッキー,,あく,,一般,フェアリー,たべのこし,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,こだわりハチマキ,0964-00,イルカマン,ナイーブフォルム,みず,,一般,みず,しんぴのしずく,0959-00,デカヌチャン,,フェアリー,はがね,一般,ひこう,ふうせん,0908-00,マスカーニャ,,くさ,あく,一般,くさ,チイラのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,とつげきチョッキ
43,2128.543,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0212-00,ハッサム,,むし,はがね,一般,ひこう,こだわりハチマキ,0903-00,オオニューラ,,かくとう,どく,一般,こおり,きあいのタスキ,0373-00,ボーマンダ,,ドラゴン,ひこう,一般,ひこう,するどいくちばし
45,2126.458,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,こおり,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,おんみつマント
46,2125.443,0612-00,オノノクス,,ドラゴン,,一般,フェアリー,ふうせん,0983-00,ドドゲザン,,あく,はがね,一般,あく,きあいのタスキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,ゴースト,いかさまダイス,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,かくとう,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ
48,2124.115,0212-00,ハッサム,,むし,はがね,一般,ほのお,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,でんき,ラムのみ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,ひかりのねんど,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,せんせいのツメ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,シュカのみ,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりメガネ
49,2123.358,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0903-00,オオニューラ,,かくとう,どく,一般,フェアリー,きあいのタスキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,いかさまダイス,0823-00,アーマーガア,,ひこう,はがね,一般,ノーマル,ゴツゴツメット,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,せんせいのツメ
50,2123.198,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,とつげきチョッキ,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,きあいのタスキ,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,こおり,だっしゅつパック
51,2122.179,0448-00,ルカリオ,,かくとう,はがね,一般,ステラ,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,はがね,たべのこし,0503-01,ダイケンキ,ヒスイのすがた,みず,あく,一般,どく,オボンのみ,0637-00,ウルガモス,,むし,ほのお,一般,ほのお,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま
52,2120.525,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,メンタルハーブ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,0260-00,ラグラージ,,みず,じめん,一般,ほのお,とつげきチョッキ,0901-00,ガチグマ,,じめん,ノーマル,一般,フェアリー,かえんだま,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0286-00,キノガッサ,,くさ,かくとう,一般,はがね,きあいのタスキ
54,2119.495,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,せんせいのツメ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,0445-00,ガブリアス,,ドラゴン,じめん,一般,こおり,ゴツゴツメット
55,2118.538,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,ウイのみ,0923-00,パーモット,,でんき,かくとう,一般,でんき,こだわりハチマキ
59,2117.198,0279-00,ペリッパー,,みず,ひこう,一般,じめん,しめったいわ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ステラ,いのちのたま,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,ひかりのねんど,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,レッドカード,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,0248-00,バンギラス,,いわ,あく,一般,ひこう,いかさまダイス
62,2116.866,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,アッキのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,オボンのみ,0979-00,コノヨザル,,かくとう,ゴースト,一般,どく,たべのこし
63,2116.714,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,こだわりハチマキ,0594-00,ママンボウ,,みず,,一般,ゴースト,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,エスパー,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,ほのお,ふうせん,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし
64,2116.7,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,オボンのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま
65,2116.501,0286-00,キノガッサ,,くさ,かくとう,一般,はがね,どくどくだま,0956-00,クエスパトラ,,エスパー,,一般,ノーマル,メンタルハーブ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,とつげきチョッキ,0727-00,ガオガエン,,ほのお,あく,一般,みず,オボンのみ,0637-00,ウルガモス,,むし,ほのお,一般,こおり,こだわりメガネ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,たべのこし
67,2116.099,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,ひかりのねんど,0823-00,アーマーガア,,ひこう,はがね,一般,あく,おんみつマント,0908-00,マスカーニャ,,くさ,あく,一般,くさ,こだわりハチマキ,0980-00,ドオー,,どく,じめん,一般,あく,たべのこし,0956-00,クエスパトラ,,エスパー,,一般,ほのお,オボンのみ
71,2113.683,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,フィラのみ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ほのお,とけないこおり,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,きあいのタスキ
72,2112.868,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,0823-00,アーマーガア,,ひこう,はがね,一般,フェアリー,オボンのみ,0980-00,ドオー,,どく,じめん,一般,あく,たべのこし,0233-00,ポリゴン２,,ノーマル,,一般,あく,しんかのきせき,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,くさ,こだわりハチマキ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,でんき,いのちのたま
73,2112.174,0908-00,マスカーニャ,,くさ,あく,一般,くさ,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,ほのお,こだわりメガネ,0730-00,アシレーヌ,,みず,フェアリー,一般,くさ,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,いかさまダイス
74,2112.129,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,いかさまダイス,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,くろいメガネ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,0979-00,コノヨザル,,かくとう,ゴースト,一般,でんき,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,おんみつマント
77,2111.736,0235-00,ドーブル,,ノーマル,,一般,ゴースト,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0908-00,マスカーニャ,,くさ,あく,一般,くさ,こだわりハチマキ,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,とつげきチョッキ,0968-00,ミミズズ,,はがね,,一般,ゴースト,カゴのみ
78,2111.617,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりハチマキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,0257-00,バシャーモ,,ほのお,かくとう,一般,こおり,オボンのみ,0823-00,アーマーガア,,ひこう,はがね,一般,ひこう,ゴツゴツメット
81,2111.179,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,アッキのみ,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,オボンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0130-00,ギャラドス,,みず,ひこう,一般,じめん,ゴツゴツメット
82,2111.023,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,いかさまダイス
83,2110.861,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ,0475-00,エルレイド,,エスパー,かくとう,一般,でんき,きあいのタスキ,0479-01,ロトム,ヒートロトム,でんき,ほのお,一般,フェアリー,こだわりメガネ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし
84,2110.859,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,ふうせん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0637-00,ウルガモス,,むし,ほのお,一般,ひこう,オボンのみ,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,きあいのタスキ
86,2110.003,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,どく,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0730-00,アシレーヌ,,みず,フェアリー,一般,ひこう,オボンのみ
