順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
74,1921.224,0035-00,ピッピ,,フェアリー,,一般,フェアリー,しんかのきせき,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,クリアチャーム,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0812-00,ゴリランダー,,くさ,,一般,ほのお,きせきのタネ,1003-00,ディンルー,,あく,じめん,準伝説,みず,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,おんみつマント
88,1915.12,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ノーマル,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,しんぴのしずく,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
89,1913.955,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,くさ,こだわりメガネ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,みず,オッカのみ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,ゴツゴツメット
212,1835.599,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,はがね,ゴツゴツメット,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,どく,いのちのたま,0460-00,ユキノオー,,くさ,こおり,一般,みず,とつげきチョッキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,こおり,ブーストエナジー,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ノーマル,こだわりハチマキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ
279,1814.228,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,くろいメガネ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,くさ,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0977-00,ヘイラッシャ,,みず,,一般,ひこう,クリアチャーム,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,みず,きあいのタスキ
292,1811.189,0981-00,リキキリン,,ノーマル,エスパー,一般,ドラゴン,のどスプレー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,いのちのたま,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ,0485-00,ヒードラン,,ほのお,はがね,準伝説,くさ,シュカのみ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
313,1806.889,1002-00,パオジアン,,あく,こおり,準伝説,どく,いのちのたま,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,しんぴのしずく,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,こだわりメガネ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,はがね,とつげきチョッキ
387,1791.01,0981-00,リキキリン,,ノーマル,エスパー,一般,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
445,1779.968,0146-01,ファイヤー,ガラルのすがた,あく,ひこう,準伝説,どく,オボンのみ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,ひかりのねんど,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,たべのこし,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ,1013-00,ヤバソチャ,ボンサクのすがた,くさ,ゴースト,一般,みず,ゴツゴツメット,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ノーマル,こだわりハチマキ
502,1770.236,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0145-00,サンダー,,でんき,ひこう,準伝説,みず,オボンのみ,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,たべのこし,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
552,1763.315,0985-00,サケブシッポ,,フェアリー,エスパー,パラドックス,エスパー,こだわりメガネ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,フェアリー,ゴツゴツメット,0637-00,ウルガモス,,むし,ほのお,一般,みず,こだわりスカーフ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0145-00,サンダー,,でんき,ひこう,準伝説,ほのお,オボンのみ
600,1757.823,1003-00,ディンルー,,あく,じめん,準伝説,ドラゴン,ピントレンズ,0130-00,ギャラドス,,みず,ひこう,一般,みず,おんみつマント,0488-00,クレセリア,,エスパー,,準伝説,フェアリー,ナモのみ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ドラゴン,とつげきチョッキ,1013-00,ヤバソチャ,ボンサクのすがた,くさ,ゴースト,一般,ほのお,ゴツゴツメット,0706-01,ヌメルゴン,ヒスイのすがた,はがね,ドラゴン,一般,フェアリー,するどいツメ
780,1738.439,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,こだわりスカーフ,0057-00,オコリザル,,かくとう,,一般,みず,しんかのきせき,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,オボンのみ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりハチマキ
829,1735.754,0977-00,ヘイラッシャ,,みず,,一般,ゴースト,こだわりハチマキ,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,ドラゴン,りゅうのキバ,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
