順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
76,1881.521,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,たべのこし,0977-00,ヘイラッシャ,,みず,,一般,じめん,おんみつマント,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,ノーマル,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ
82,1880.533,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,みず,せいれいプレート,0727-00,ガオガエン,,ほのお,あく,一般,みず,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,みず,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,きあいのタスキ
84,1879.683,0383-00,グラードン,,じめん,,禁止伝説,ほのお,こだわりスカーフ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,とつげきチョッキ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0235-00,ドーブル,,ノーマル,,一般,ゴースト,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ゴツゴツメット,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,フェアリー,いのちのたま
109,1864.68,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,フェアリー,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,フェアリー,クリアチャーム,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ,0727-00,ガオガエン,,ほのお,あく,一般,みず,ゴツゴツメット
165,1822.881,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,こだわりメガネ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,あく,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,くさ,おんみつマント,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,フェアリー,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ぼうじんゴーグル
203,1807.312,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,いのちのたま,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,クリアチャーム,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,あく,エレキシード,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,あく,おんみつマント
206,1806.264,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ほのお,クリアチャーム,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,ゴツゴツメット,0903-00,オオニューラ,,かくとう,どく,一般,あく,エレキシード
227,1802.416,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりメガネ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,あく,くちたたて,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0925-00,イッカネズミ,３びきかぞく,ノーマル,,一般,ゴースト,おんみつマント,0547-00,エルフーン,,くさ,フェアリー,一般,あく,メンタルハーブ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん
325,1763.696,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,いのちのたま,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,エレキシード,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0901-00,ガチグマ,,じめん,ノーマル,一般,フェアリー,かえんだま,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ
375,1753.936,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,じめん,とつげきチョッキ,0382-00,カイオーガ,,みず,,禁止伝説,ゴースト,こだわりスカーフ,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,ゴースト,ブーストエナジー,0547-00,エルフーン,,くさ,フェアリー,一般,あく,きあいのタスキ,0727-00,ガオガエン,,ほのお,あく,一般,みず,オボンのみ,0279-00,ペリッパー,,みず,ひこう,一般,ゴースト,ゴツゴツメット
404,1747.835,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,クリアチャーム,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0873-00,モスノウ,,こおり,むし,一般,みず,たべのこし,0800-01,ネクロズマ,たそがれのたてがみ,エスパー,はがね,禁止伝説,くさ,じゃくてんほけん,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,みず,こだわりメガネ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,フェアリー,サイコシード
575,1715.792,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,クリアチャーム,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0861-00,オーロンゲ,,あく,フェアリー,一般,あく,ひかりのねんど,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,エレキシード
635,1707.733,0873-00,モスノウ,,こおり,むし,一般,みず,たべのこし,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,みず,くちたたて,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0727-00,ガオガエン,,ほのお,あく,一般,みず,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,いのちのたま
639,1707.424,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,きあいのタスキ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,1002-00,パオジアン,,あく,こおり,準伝説,じめん,おんみつマント,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,ブーストエナジー,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0727-00,ガオガエン,,ほのお,あく,一般,みず,とつげきチョッキ
649,1706.37,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,じめん,こだわりスカーフ,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,パワフルハーブ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,きあいのタスキ,0547-00,エルフーン,,くさ,フェアリー,一般,あく,メンタルハーブ,0184-00,マリルリ,,みず,フェアリー,一般,フェアリー,とつげきチョッキ,0126-00,ブーバー,,ほのお,,一般,くさ,しんかのきせき
701,1701.266,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,フェアリー,たべのこし,0382-00,カイオーガ,,みず,,禁止伝説,でんき,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,みず,みどりのプレート,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,じめん,こだわりスカーフ
802,1688.48,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,いのちのたま,0383-00,グラードン,,じめん,,禁止伝説,ほのお,クリアチャーム,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0637-00,ウルガモス,,むし,ほのお,一般,ドラゴン,たべのこし,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0547-00,エルフーン,,くさ,フェアリー,一般,みず,メンタルハーブ
805,1688.037,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,じめん,パワフルハーブ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,0812-00,ゴリランダー,,くさ,,一般,くさ,きせきのタネ,0727-00,ガオガエン,,ほのお,あく,一般,みず,ぼうじんゴーグル,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,あく,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,くさ,こだわりスカーフ
811,1687.278,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ノーマル,クリアチャーム,0637-00,ウルガモス,,むし,ほのお,一般,みず,エレキシード,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,あく,おんみつマント
872,1682.26,0237-00,カポエラー,,かくとう,,一般,あく,ゴツゴツメット,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ゴースト,とつげきチョッキ,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて
901,1679.961,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ノーマル,ひかりのねんど,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,いのちのたま,0779-00,ハギギシリ,,みず,エスパー,一般,じめん,こだわりスカーフ
938,1677.694,0282-00,サーナイト,,エスパー,フェアリー,一般,みず,こだわりメガネ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ゴースト,たべのこし,0382-00,カイオーガ,,みず,,禁止伝説,くさ,しずくプレート,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ゴツゴツメット
978,1674.802,0800-02,ネクロズマ,あかつきのつばさ,エスパー,ゴースト,禁止伝説,みず,パワフルハーブ,0801-00,マギアナ,,はがね,フェアリー,幻,みず,おんみつマント,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,くろいてっきゅう,0869-00,マホイップ,ミルキィバニラ,フェアリー,,一般,あく,オボンのみ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,フェアリー,ぼうじんゴーグル
