順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
78,1914.962,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,おんみつマント,0812-00,ゴリランダー,,くさ,,一般,くさ,とつげきチョッキ,0035-00,ピッピ,,フェアリー,,一般,くさ,しんかのきせき,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,こだわりハチマキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,ゴツゴツメット
79,1914.63,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,みず,いのちのたま,0727-00,ガオガエン,,ほのお,あく,一般,みず,おんみつマント,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,みず,とつげきチョッキ,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,きあいのタスキ
88,1910.672,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,いのちのたま,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,はがね,おんみつマント,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0464-00,ドサイドン,,じめん,いわ,一般,フェアリー,とつげきチョッキ
96,1909.064,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ドラゴン,おんみつマント,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりメガネ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ほのお,くろいてっきゅう,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,じしゃく,0991-00,テツノツツミ,,こおり,みず,パラドックス,じめん,きあいのタスキ,0981-00,リキキリン,,ノーマル,エスパー,一般,じめん,エレキシード
100,1907.063,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0727-00,ガオガエン,,ほのお,あく,一般,みず,オボンのみ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ステラ,きあいのタスキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,おんみつマント,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま
140,1865.081,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,いのちのたま,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,オボンのみ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
159,1858.856,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,クリアチャーム,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりスカーフ,0302-00,ヤミラミ,,あく,ゴースト,一般,はがね,とくせいガード,0447-00,リオル,,かくとう,,一般,ゴースト,きあいのタスキ
179,1847.992,0324-00,コータス,,ほのお,,一般,じめん,もくたん,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,クリアチャーム,1002-00,パオジアン,,あく,こおり,準伝説,あく,くろいメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いのちのたま,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,きあいのタスキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント
186,1844.106,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,いのちのたま,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,くさ,きあいのタスキ,0812-00,ゴリランダー,,くさ,,一般,みず,とつげきチョッキ,0727-00,ガオガエン,,ほのお,あく,一般,むし,ゴツゴツメット
192,1842.532,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0383-00,グラードン,,じめん,,禁止伝説,ノーマル,こうかくレンズ,0861-00,オーロンゲ,,あく,フェアリー,一般,あく,ひかりのねんど,1020-00,ウガツホムラ,,ほのお,ドラゴン,準伝説,くさ,もくたん,0727-00,ガオガエン,,ほのお,あく,一般,むし,ゴツゴツメット,0991-00,テツノツツミ,,こおり,みず,パラドックス,じめん,きあいのタスキ
195,1840.999,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ゴースト,じゃくてんほけん,0354-00,ジュペッタ,,ゴースト,,一般,ゴースト,きあいのタスキ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0475-00,エルレイド,,エスパー,かくとう,一般,あく,いのちのたま,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,あく,くろいてっきゅう,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント
200,1837.527,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,いかさまダイス,0979-00,コノヨザル,,かくとう,ゴースト,一般,ステラ,きあいのタスキ,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,はがね,いのちのたま,0382-00,カイオーガ,,みず,,禁止伝説,ゴースト,パワーレンズ,0235-00,ドーブル,,ノーマル,,一般,くさ,だっしゅつパック,0637-00,ウルガモス,,むし,ほのお,一般,ドラゴン,ぼうじんゴーグル
240,1822,0382-00,カイオーガ,,みず,,禁止伝説,でんき,おんみつマント,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,クリアチャーム,0591-00,モロバレル,,くさ,どく,一般,みず,だっしゅつボタン,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,くさ,こだわりハチマキ,0993-00,テツノコウベ,,あく,ひこう,パラドックス,ほのお,ブーストエナジー,0637-00,ウルガモス,,むし,ほのお,一般,くさ,オボンのみ
261,1816.858,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,クリアチャーム,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,くさ,きあいのタスキ,0279-00,ペリッパー,,みず,ひこう,一般,ゴースト,ゴツゴツメット,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,いのちのたま
271,1814.502,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,きあいのタスキ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,みず,おんみつマント,1002-00,パオジアン,,あく,こおり,準伝説,どく,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット
319,1805.937,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,パワフルハーブ,0235-00,ドーブル,,ノーマル,,一般,ゴースト,きあいのタスキ,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,メンタルハーブ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,いのちのたま,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,くさ,ゴツゴツメット,0637-00,ウルガモス,,むし,ほのお,一般,ほのお,こだわりスカーフ
329,1803.993,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,エレキシード,0035-00,ピッピ,,フェアリー,,一般,くさ,しんかのきせき,0727-00,ガオガエン,,ほのお,あく,一般,みず,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0279-00,ペリッパー,,みず,ひこう,一般,はがね,きあいのタスキ
330,1803.92,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,おんみつマント,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,0812-00,ゴリランダー,,くさ,,一般,みず,とつげきチョッキ,0727-00,ガオガエン,,ほのお,あく,一般,みず,ぼうじんゴーグル,0547-00,エルフーン,,くさ,フェアリー,一般,ほのお,ゴツゴツメット,0035-00,ピッピ,,フェアリー,,一般,みず,しんかのきせき
390,1788.854,0382-00,カイオーガ,,みず,,禁止伝説,くさ,おんみつマント,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,メンタルハーブ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ステラ,パワフルハーブ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,ぼうじんゴーグル,0547-00,エルフーン,,くさ,フェアリー,一般,あく,きあいのタスキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
454,1773.177,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,こだわりスカーフ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,とつげきチョッキ,0534-00,ローブシン,,かくとう,,一般,かくとう,くろおび,0547-00,エルフーン,,くさ,フェアリー,一般,あく,おんみつマント
481,1766.3,0130-00,ギャラドス,,みず,ひこう,一般,じめん,ゴツゴツメット,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,いのちのたま,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,ブーストエナジー,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,きあいのタスキ
523,1759.363,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0383-00,グラードン,,じめん,,禁止伝説,ほのお,こうかくレンズ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,どく,とつげきチョッキ,0727-00,ガオガエン,,ほのお,あく,一般,むし,ゴツゴツメット,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど
589,1750.045,0282-00,サーナイト,,エスパー,フェアリー,一般,みず,とつげきチョッキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,あく,きあいのタスキ,0727-00,ガオガエン,,ほのお,あく,一般,くさ,ゴツゴツメット
592,1749.973,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,あく,パワフルハーブ,0901-00,ガチグマ,,じめん,ノーマル,一般,ほのお,かえんだま,0727-00,ガオガエン,,ほのお,あく,一般,みず,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,くさ,こだわりハチマキ,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,きあいのタスキ
603,1747.934,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,0547-00,エルフーン,,くさ,フェアリー,一般,あく,おんみつマント,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,あく,ブーストエナジー,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりメガネ,0981-00,リキキリン,,ノーマル,エスパー,一般,あく,エレキシード
637,1743.807,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,たべのこし,0547-00,エルフーン,,くさ,フェアリー,一般,あく,おんみつマント,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,きあいのタスキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま
664,1741.012,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,ひかりごけ,0235-00,ドーブル,,ノーマル,,一般,ゴースト,きあいのタスキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,たべのこし,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,くさ,ぼうじんゴーグル,0986-00,アラブルタケ,,くさ,あく,パラドックス,みず,ゴツゴツメット,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,パワフルハーブ
676,1740.027,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,とつげきチョッキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,ゴツゴツメット,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,ブーストエナジー,0302-00,ヤミラミ,,あく,ゴースト,一般,くさ,ひかりのねんど,0235-00,ドーブル,,ノーマル,,一般,じめん,きあいのタスキ
690,1738.144,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,いのちのたま,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,クリアチャーム,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,みず,サイコシード,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ
702,1737.291,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,たべのこし,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いかさまダイス,0547-00,エルフーン,,くさ,フェアリー,一般,あく,おんみつマント,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ
725,1735.249,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,きあいのタスキ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,ブーストエナジー,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,でんき,メンタルハーブ
745,1733.953,0800-01,ネクロズマ,たそがれのたてがみ,エスパー,はがね,禁止伝説,みず,じゃくてんほけん,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,エレキシード,1017-00,オーガポン,みどりのめん,くさ,,準伝説,くさ,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ゴツゴツメット
785,1730.709,0384-00,レックウザ,,ドラゴン,ひこう,禁止伝説,はがね,パワフルハーブ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,ぼうじんゴーグル,0530-00,ドリュウズ,,じめん,はがね,一般,ゴースト,クリアチャーム,0248-00,バンギラス,,いわ,あく,一般,むし,ルームサービス,1002-00,パオジアン,,あく,こおり,準伝説,みず,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,あく,ゴツゴツメット
875,1725.406,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,くさ,くちたけん,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,しんぴのしずく,0727-00,ガオガエン,,ほのお,あく,一般,みず,オボンのみ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,みず,いのちのたま,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,メンタルハーブ
896,1723.992,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,エレキシード,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,0547-00,エルフーン,,くさ,フェアリー,一般,みず,おんみつマント
898,1723.836,0800-01,ネクロズマ,たそがれのたてがみ,エスパー,はがね,禁止伝説,くさ,じゃくてんほけん,0382-00,カイオーガ,,みず,,禁止伝説,むし,しんぴのしずく,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,1017-00,オーガポン,みどりのめん,くさ,,準伝説,くさ,きあいのタスキ,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,みず,いのちのたま,0993-00,テツノコウベ,,あく,ひこう,パラドックス,ほのお,ブーストエナジー
920,1722.425,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,クリアチャーム,0382-00,カイオーガ,,みず,,禁止伝説,むし,たべのこし,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,はがね,するどいくちばし,0324-00,コータス,,ほのお,,一般,ほのお,もくたん
