順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
35,1992.763,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,こだわりハチマキ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,あつぞこブーツ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ
36,1991.105,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ
38,1990.368,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ノーマル,だっしゅつパック,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,あく,こだわりスカーフ,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,ゴースト,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ステラ,いのちのたま,1003-00,ディンルー,,あく,じめん,準伝説,ひこう,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,フェアリー,おんみつマント
44,1985.362,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,こだわりハチマキ,0113-00,ラッキー,,ノーマル,,一般,あく,しんかのきせき,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ
47,1981.185,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,オボンのみ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0901-00,ガチグマ,,じめん,ノーマル,一般,みず,かえんだま,0091-00,パルシェン,,みず,こおり,一般,ほのお,あつぞこブーツ,0132-00,メタモン,,ノーマル,,一般,ノーマル,きあいのタスキ
52,1975.732,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,どく,ゴツゴツメット,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0986-00,アラブルタケ,,くさ,あく,パラドックス,どく,いかさまダイス,0970-00,キラフロル,,いわ,どく,一般,ノーマル,パワフルハーブ
53,1975.319,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ
54,1975.021,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,だっしゅつパック,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,つららのプレート,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,こだわりハチマキ
56,1974.075,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ノーマル,だっしゅつパック,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,ひこう,エレキシード,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
59,1973.205,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,いわ,きあいのタスキ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0727-00,ガオガエン,,ほのお,あく,一般,ノーマル,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,おんみつマント
63,1971.41,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,じめん,こだわりハチマキ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ノーマル,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,ゴツゴツメット,0473-00,マンムー,,こおり,じめん,一般,フェアリー,きあいのタスキ,0212-00,ハッサム,,むし,はがね,一般,あく,とつげきチョッキ
66,1969.462,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0980-00,ドオー,,どく,じめん,一般,でんき,おんみつマント,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし
68,1968.959,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,ゴツゴツメット,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,みず,ブーストエナジー
71,1968.111,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,いかさまダイス,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,パワフルハーブ,0977-00,ヘイラッシャ,,みず,,一般,じめん,ゴツゴツメット,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0903-00,オオニューラ,,かくとう,どく,一般,かくとう,きあいのタスキ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,くさ,たべのこし
74,1967.753,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,だっしゅつパック,0212-00,ハッサム,,むし,はがね,一般,ひこう,こだわりハチマキ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,あく,パワフルハーブ,1002-00,パオジアン,,あく,こおり,準伝説,ノーマル,きあいのタスキ
78,1966.633,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,だっしゅつパック,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0727-00,ガオガエン,,ほのお,あく,一般,ノーマル,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
83,1965.576,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,からぶりほけん,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いのちのたま,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,とつげきチョッキ,0473-00,マンムー,,こおり,じめん,一般,ステラ,きあいのタスキ,0968-00,ミミズズ,,はがね,,一般,じめん,オボンのみ,0591-00,モロバレル,,くさ,どく,一般,あく,だっしゅつパック
84,1964.737,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,どく,ゴツゴツメット,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,ふうせん,1001-00,チオンジェン,,あく,くさ,準伝説,ほのお,たべのこし,0970-00,キラフロル,,いわ,どく,一般,ノーマル,パワフルハーブ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,とつげきチョッキ
91,1963.254,0382-00,カイオーガ,,みず,,禁止伝説,でんき,こだわりメガネ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,こだわりハチマキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,あく,ブーストエナジー
95,1962.218,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,ラムのみ,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,とつげきチョッキ,0707-00,クレッフィ,,はがね,フェアリー,一般,くさ,ひかりのねんど,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,レッドカード,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,きあいのタスキ
96,1962.182,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,0758-00,エンニュート,,どく,ほのお,一般,ノーマル,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,こおり,いのちのたま,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,ほのお,あつぞこブーツ
99,1961.345,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,でんき,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,ゴツゴツメット,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,きあいのタスキ
109,1947.524,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,おんみつマント,0249-00,ルギア,,エスパー,ひこう,禁止伝説,どく,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0980-00,ドオー,,どく,じめん,一般,でんき,オボンのみ,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ
119,1941.604,0197-00,ブラッキー,,あく,,一般,フェアリー,たべのこし,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,みず,カムラのみ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,ゴツゴツメット
121,1940.868,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,とつげきチョッキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,はがね,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,とけないこおり,0901-00,ガチグマ,,じめん,ノーマル,一般,フェアリー,かえんだま,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,みず,こだわりスカーフ,0212-00,ハッサム,,むし,はがね,一般,くさ,こだわりハチマキ
123,1940.206,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,ちからのハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,ゴツゴツメット
125,1938.801,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0382-00,カイオーガ,,みず,,禁止伝説,でんき,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,きあいのタスキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ゴツゴツメット
128,1935.88,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,おんみつマント,0970-00,キラフロル,,いわ,どく,一般,あく,ふうせん,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,くさ,とつげきチョッキ,0132-00,メタモン,,ノーマル,,一般,はがね,きあいのタスキ
130,1931.29,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,みず,くちたけん,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,0286-00,キノガッサ,,くさ,かくとう,一般,ステラ,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,フェアリー,パンチグローブ
131,1930.793,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,じめん,くちたけん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,しんぴのしずく
133,1929.82,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,パワフルハーブ,1003-00,ディンルー,,あく,じめん,準伝説,みず,たべのこし,0908-00,マスカーニャ,,くさ,あく,一般,ステラ,きあいのタスキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,かくとう,あつぞこブーツ
146,1924.494,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,みず,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0970-00,キラフロル,,いわ,どく,一般,ノーマル,ふうせん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま
149,1922.996,0197-00,ブラッキー,,あく,,一般,みず,たべのこし,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,いのちのたま,0383-00,グラードン,,じめん,,禁止伝説,ほのお,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,ふうせん
152,1921.76,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,おんみつマント,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0242-00,ハピナス,,ノーマル,,一般,はがね,あつぞこブーツ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま
155,1919.133,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,こだわりメガネ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ノーマル,たべのこし
163,1915.792,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,じめん,パワフルハーブ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,いのちのたま,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
170,1912.322,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,たべのこし,0382-00,カイオーガ,,みず,,禁止伝説,どく,こだわりメガネ,0861-00,オーロンゲ,,あく,フェアリー,一般,ノーマル,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,とつげきチョッキ,0073-00,ドククラゲ,,みず,どく,一般,みず,くろいヘドロ,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ノーマル,こだわりハチマキ
175,1910.267,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,エレキシード,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,つららのプレート,0903-00,オオニューラ,,かくとう,どく,一般,あく,でんきだま,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,ブーストエナジー
179,1908.98,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,エレキシード,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,きあいのタスキ,0485-00,ヒードラン,,ほのお,はがね,準伝説,くさ,ふうせん,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,こわもてプレート,0145-01,サンダー,ガラルのすがた,かくとう,ひこう,準伝説,ひこう,とつげきチョッキ
182,1908.35,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,こだわりハチマキ,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ドラゴン,こだわりメガネ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,こだわりスカーフ,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,おんみつマント
