順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
91,1860.366,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,きあいのタスキ,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ,0812-00,ゴリランダー,,くさ,,一般,ゴースト,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ゴツゴツメット,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,おんみつマント
93,1859.73,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,くろいてっきゅう,0235-00,ドーブル,,ノーマル,,一般,ゴースト,メンタルハーブ,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,あく,こだわりハチマキ,0973-00,カラミンゴ,,ひこう,かくとう,一般,ゴースト,パワーレンズ,0703-00,メレシー,,いわ,フェアリー,一般,ゴースト,パワーウエイト,0382-00,カイオーガ,,みず,,禁止伝説,みず,パワーリスト
94,1859.651,0382-00,カイオーガ,,みず,,禁止伝説,でんき,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,ゴツゴツメット,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,はがね,こだわりスカーフ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,みず,ぼうじんゴーグル,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ
101,1856.202,0275-00,ダーテング,,くさ,あく,一般,あく,たつじんのおび,0383-00,グラードン,,じめん,,禁止伝説,フェアリー,こだわりハチマキ,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,みず,おんみつマント,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いのちのたま
154,1810.483,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ほのお,エレキシード,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,きあいのタスキ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,1003-00,ディンルー,,あく,じめん,準伝説,じめん,たつじんのおび,0896-00,ブリザポス,,こおり,,準伝説,ドラゴン,たべのこし
173,1802.595,0654-00,テールナー,,ほのお,,一般,あく,しんかのきせき,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,エレキシード,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ
232,1773.251,0591-00,モロバレル,,くさ,どく,一般,みず,だっしゅつボタン,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,クリアチャーム,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0981-00,リキキリン,,ノーマル,エスパー,一般,みず,メンタルハーブ
372,1735.504,0048-00,コンパン,,むし,どく,一般,あく,しんかのきせき,0979-00,コノヨザル,,かくとう,ゴースト,一般,あく,くろいてっきゅう,1003-00,ディンルー,,あく,じめん,準伝説,くさ,とつげきチョッキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,パワーリスト,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,クリアチャーム
400,1729.873,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ノーマル,おんみつマント,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,1002-00,パオジアン,,あく,こおり,準伝説,こおり,こだわりハチマキ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,ぼうじんゴーグル
521,1710.021,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,クリアチャーム,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0861-00,オーロンゲ,,あく,フェアリー,一般,あく,ひかりのねんど,0727-00,ガオガエン,,ほのお,あく,一般,みず,とつげきチョッキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0981-00,リキキリン,,ノーマル,エスパー,一般,みず,エレキシード
666,1691.922,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,あく,おんみつマント,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,でんき,たべのこし,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0970-00,キラフロル,,いわ,どく,一般,みず,とつげきチョッキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,フェアリー,エレキシード,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,みず,いのちのたま
677,1690.814,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,たべのこし,0727-00,ガオガエン,,ほのお,あく,一般,むし,ぼうじんゴーグル,0812-00,ゴリランダー,,くさ,,一般,みず,とつげきチョッキ,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,あく,きあいのタスキ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,ノーマル,いのちのたま
698,1688.899,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0727-00,ガオガエン,,ほのお,あく,一般,むし,ゴツゴツメット,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,ぼうじんゴーグル
737,1685.412,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりスカーフ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,フェアリー,たべのこし,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま
754,1683.887,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,いのちのたま,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,クリアチャーム,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,みず,おんみつマント,1004-00,イーユイ,,あく,ほのお,準伝説,じめん,こだわりスカーフ,0547-00,エルフーン,,くさ,フェアリー,一般,はがね,メンタルハーブ,0035-00,ピッピ,,フェアリー,,一般,みず,しんかのきせき
757,1683.63,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,いのちのたま,0383-00,グラードン,,じめん,,禁止伝説,ほのお,クリアチャーム,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0560-00,ズルズキン,,あく,かくとう,一般,どく,ゴツゴツメット,0547-00,エルフーン,,くさ,フェアリー,一般,みず,メンタルハーブ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,きあいのタスキ
805,1680.369,0484-01,パルキア,オリジンフォルム,みず,ドラゴン,禁止伝説,フェアリー,だいしらたま,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,フェアリー,くちたけん,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,みず,きあいのタスキ,0901-00,ガチグマ,,じめん,ノーマル,一般,みず,かえんだま,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ
813,1679.997,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,きあいのタスキ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,ブーストエナジー,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,みず,するどいくちばし,1002-00,パオジアン,,あく,こおり,準伝説,じめん,おんみつマント,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット
827,1679.4,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,みず,パワフルハーブ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,くさ,だっしゅつボタン,0727-00,ガオガエン,,ほのお,あく,一般,むし,ぼうじんゴーグル,0383-00,グラードン,,じめん,,禁止伝説,ほのお,こだわりハチマキ,0189-00,ワタッコ,,くさ,ひこう,一般,みず,おんみつマント
935,1672.498,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,おんみつマント,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,きあいのタスキ,0727-00,ガオガエン,,ほのお,あく,一般,みず,ぼうじんゴーグル,0812-00,ゴリランダー,,くさ,,一般,くさ,とつげきチョッキ,0035-00,ピッピ,,フェアリー,,一般,くさ,しんかのきせき,0235-00,ドーブル,,ノーマル,,一般,ゴースト,メンタルハーブ
950,1671.374,0389-00,ドダイトス,,くさ,じめん,一般,ゴースト,ゴツゴツメット,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,とつげきチョッキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,きあいのタスキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,あく,おんみつマント,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0591-00,モロバレル,,くさ,どく,一般,ほのお,メンタルハーブ
