順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
85,1914.15,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,つららのプレート,0382-00,カイオーガ,,みず,,禁止伝説,でんき,とつげきチョッキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,こだわりハチマキ,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,みず,いのちのたま,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,ブーストエナジー
94,1912.292,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,みず,くちたたて,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0637-00,ウルガモス,,むし,ほのお,一般,ドラゴン,エレキシード,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ
95,1911.494,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,クリアチャーム,0383-00,グラードン,,じめん,,禁止伝説,みず,たべのこし,0727-00,ガオガエン,,ほのお,あく,一般,みず,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ようせいのハネ,1013-00,ヤバソチャ,ボンサクのすがた,くさ,ゴースト,一般,みず,メンタルハーブ,0275-00,ダーテング,,くさ,あく,一般,ほのお,きあいのタスキ
97,1910.487,0383-00,グラードン,,じめん,,禁止伝説,ほのお,クリアチャーム,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,ドラゴン,エレキシード,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ
99,1909.489,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,きあいのタスキ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,パワフルハーブ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま
100,1909.083,0235-00,ドーブル,,ノーマル,,一般,あく,きあいのタスキ,0383-00,グラードン,,じめん,,禁止伝説,ほのお,クリアチャーム,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,あく,おんみつマント,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,とつげきチョッキ,0784-00,ジャラランガ,,ドラゴン,かくとう,一般,みず,たべのこし,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,ぼうじんゴーグル
241,1825.282,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,クリアチャーム,0382-00,カイオーガ,,みず,,禁止伝説,でんき,おんみつマント,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりスカーフ,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,ゴースト,きあいのタスキ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット
294,1808.303,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,とくせいガード,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,みず,とつげきチョッキ,0986-00,アラブルタケ,,くさ,あく,パラドックス,みず,ゴツゴツメット,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,みず,ぼうじんゴーグル
297,1807.77,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,いのちのたま,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,くさ,しんぴのしずく,0547-00,エルフーン,,くさ,フェアリー,一般,みず,おんみつマント
307,1806.582,0547-00,エルフーン,,くさ,フェアリー,一般,あく,おんみつマント,0779-00,ハギギシリ,,みず,エスパー,一般,ノーマル,きあいのタスキ,0382-00,カイオーガ,,みず,,禁止伝説,ゴースト,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,いのちのたま,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,こおり,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ゴースト,とつげきチョッキ
517,1761.328,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,たべのこし,0382-00,カイオーガ,,みず,,禁止伝説,でんき,おんみつマント,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0993-00,テツノコウベ,,あく,ひこう,パラドックス,ゴースト,ブーストエナジー,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ
650,1742.18,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,クリアチャーム,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,でんき,パワフルハーブ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,じめん,メンタルハーブ,0993-00,テツノコウベ,,あく,ひこう,パラドックス,どく,ブーストエナジー,0637-00,ウルガモス,,むし,ほのお,一般,くさ,オボンのみ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
700,1737.617,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ゴースト,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ゴツゴツメット,0981-00,リキキリン,,ノーマル,エスパー,一般,あく,エレキシード,0373-00,ボーマンダ,,ドラゴン,ひこう,一般,はがね,きあいのタスキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ノーマル,とつげきチョッキ
712,1736.063,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,たべのこし,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,あく,とくせいガード,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,いのちのたま,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,ゴツゴツメット
771,1731.7,0157-00,バクフーン,,ほのお,,一般,ノーマル,おんみつマント,0383-00,グラードン,,じめん,,禁止伝説,はがね,とつげきチョッキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,くさ,たつじんのおび,0642-01,ボルトロス,れいじゅうフォルム,でんき,ひこう,準伝説,フェアリー,こだわりスカーフ,0861-00,オーロンゲ,,あく,フェアリー,一般,フェアリー,リリバのみ
827,1727.782,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0727-00,ガオガエン,,ほのお,あく,一般,くさ,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,みず,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,フェアリー,おんみつマント
847,1725.966,0164-00,ヨルノズク,,ノーマル,ひこう,一般,くさ,きあいのタスキ,0235-00,ドーブル,,ノーマル,,一般,ゴースト,だっしゅつパック,0382-00,カイオーガ,,みず,,禁止伝説,みず,しんぴのしずく,0763-00,アマージョ,,くさ,,一般,こおり,こうかくレンズ,0766-00,ナゲツケサル,,かくとう,,一般,かくとう,くろいてっきゅう,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,じゃくてんほけん
859,1725.258,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,クリアチャーム,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,しんぴのしずく
863,1724.968,0646-01,キュレム,ホワイトキュレム,ドラゴン,こおり,禁止伝説,どく,とつげきチョッキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,いのちのたま,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,こだわりスカーフ,0547-00,エルフーン,,くさ,フェアリー,一般,みず,おんみつマント,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,0752-00,オニシズクモ,,みず,むし,一般,くさ,クリアチャーム
869,1724.778,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,とつげきチョッキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,ゴツゴツメット,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,ブーストエナジー,0302-00,ヤミラミ,,あく,ゴースト,一般,くさ,ひかりのねんど,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ
873,1724.579,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ,0800-02,ネクロズマ,あかつきのつばさ,エスパー,ゴースト,禁止伝説,みず,パワフルハーブ,0198-00,ヤミカラス,,あく,ひこう,一般,じめん,とくせいガード,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,じめん,ぼうじんゴーグル,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,くさ,いのちのたま,0235-00,ドーブル,,ノーマル,,一般,あく,きあいのタスキ
932,1720.811,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,おんみつマント,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,みず,パワフルハーブ,0812-00,ゴリランダー,,くさ,,一般,みず,とつげきチョッキ,0727-00,ガオガエン,,ほのお,あく,一般,くさ,ぼうじんゴーグル,0547-00,エルフーン,,くさ,フェアリー,一般,ほのお,オッカのみ,0035-00,ピッピ,,フェアリー,,一般,でんき,しんかのきせき
