順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
116,1905.254,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0233-00,ポリゴン２,,ノーマル,,一般,ひこう,しんかのきせき,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0973-00,カラミンゴ,,ひこう,かくとう,一般,はがね,おんみつマント,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,こだわりハチマキ
169,1869.795,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,でんき,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ドラゴン,こだわりスカーフ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,オボンのみ,0941-00,タイカイデン,,でんき,ひこう,一般,フェアリー,きあいのタスキ
306,1826.424,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0727-00,ガオガエン,,ほのお,あく,一般,くさ,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,こおり,とけないこおり,0057-00,オコリザル,,かくとう,,一般,はがね,しんかのきせき
351,1817.309,0279-00,ペリッパー,,みず,ひこう,一般,くさ,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりスカーフ,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0914-00,ウェーニバル,,みず,かくとう,一般,みず,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,ぼうじんゴーグル
425,1805.284,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,きあいのタスキ,0036-00,ピクシー,,フェアリー,,一般,くさ,ゴツゴツメット,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ドラゴン,こだわりハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,くさ,とつげきチョッキ,0279-00,ペリッパー,,みず,ひこう,一般,くさ,おんみつマント
474,1800.331,0547-00,エルフーン,,くさ,フェアリー,一般,みず,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,いのちのたま,0903-00,オオニューラ,,かくとう,どく,一般,あく,きあいのタスキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ゴースト,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス
614,1775.045,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,くさ,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0324-00,コータス,,ほのお,,一般,ゴースト,もくたん,0740-00,ケケンカニ,,かくとう,こおり,一般,みず,おんみつマント,0858-00,ブリムオン,,エスパー,フェアリー,一般,ほのお,いのちのたま
639,1772.352,0279-00,ペリッパー,,みず,ひこう,一般,でんき,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,こおり,サイコシード,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,かくとう,こだわりスカーフ,0709-00,オーロット,,ゴースト,くさ,一般,あく,ルームサービス,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ほのお,いのちのたま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ
717,1762.822,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,いかさまダイス,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,いのちのたま,0637-00,ウルガモス,,むし,ほのお,一般,くさ,こだわりスカーフ,0983-00,ドドゲザン,,あく,はがね,一般,あく,きあいのタスキ,0823-00,アーマーガア,,ひこう,はがね,一般,ほのお,オボンのみ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,とけないこおり
727,1761.15,0861-00,オーロンゲ,,あく,フェアリー,一般,あく,でかいきんのたま,0763-00,アマージョ,,くさ,,一般,くさ,きせきのタネ,0858-00,ブリムオン,,エスパー,フェアリー,一般,みず,きあいのタスキ,0324-00,コータス,,ほのお,,一般,ほのお,こだわりメガネ,0048-00,コンパン,,むし,どく,一般,くさ,パワーレンズ,0328-00,ナックラー,,じめん,,一般,じめん,いのちのたま
799,1754.335,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,あく,こだわりメガネ,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,いのちのたま,0823-00,アーマーガア,,ひこう,はがね,一般,ドラゴン,ゴツゴツメット,0727-00,ガオガエン,,ほのお,あく,一般,みず,フィラのみ,0591-00,モロバレル,,くさ,どく,一般,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,とつげきチョッキ
878,1748.981,0663-00,ファイアロー,,ほのお,ひこう,一般,ひこう,おんみつマント,0157-01,バクフーン,ヒスイのすがた,ほのお,ゴースト,一般,ほのお,こだわりメガネ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,あく,グラスシード,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,パワフルハーブ
