順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
21,2117.239,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ふうせん,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,じめん,こだわりスカーフ
23,2115.852,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,きあいのタスキ,0823-00,アーマーガア,,ひこう,はがね,一般,ほのお,オボンのみ,1003-00,ディンルー,,あく,じめん,準伝説,みず,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま
25,2114.35,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,フィラのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,おんみつマント,0212-00,ハッサム,,むし,はがね,一般,はがね,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ
27,2113.123,1001-00,チオンジェン,,あく,くさ,準伝説,あく,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりメガネ,0748-00,ドヒドイデ,,どく,みず,一般,くさ,レッドカード,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,でんき,とつげきチョッキ
28,2113.021,0968-00,ミミズズ,,はがね,,一般,フェアリー,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,たべのこし,0748-00,ドヒドイデ,,どく,みず,一般,どく,くろいヘドロ,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ
30,2111.882,0748-00,ドヒドイデ,,どく,みず,一般,くさ,おんみつマント,0113-00,ラッキー,,ノーマル,,一般,あく,しんかのきせき,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0242-00,ハピナス,,ノーマル,,一般,あく,ノーマルジュエル,0713-00,クレベース,,こおり,,一般,かくとう,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん
31,2111.701,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ,0964-00,イルカマン,ナイーブフォルム,みず,,一般,かくとう,とつげきチョッキ,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,こだわりスカーフ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,いのちのたま,0989-00,スナノケガワ,,でんき,じめん,パラドックス,じめん,きあいのタスキ
32,2111.335,0197-00,ブラッキー,,あく,,一般,フェアリー,たべのこし,0959-00,デカヌチャン,,フェアリー,はがね,一般,みず,おんみつマント,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,あつぞこブーツ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ,0908-00,マスカーニャ,,くさ,あく,一般,いわ,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ふうせん
33,2110.655,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,いかさまダイス,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,こおり,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,ゴースト,たべのこし,0591-00,モロバレル,,くさ,どく,一般,みず,だっしゅつパック
34,2108.311,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,こだわりメガネ,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,メンタルハーブ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0286-00,キノガッサ,,くさ,かくとう,一般,ほのお,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,オボンのみ
36,2107.735,0450-00,カバルドン,,じめん,,一般,じめん,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,ゴースト,こだわりスカーフ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,オボンのみ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,おんみつマント
37,2106.606,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0462-00,ジバコイル,,でんき,はがね,一般,ひこう,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,おんみつマント
44,2104.427,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,くさ,いのちのたま,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ
45,2103.384,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,きあいのタスキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
46,2103.17,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0748-00,ドヒドイデ,,どく,みず,一般,くさ,メンタルハーブ,0980-00,ドオー,,どく,じめん,一般,でんき,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
47,2101.769,0748-00,ドヒドイデ,,どく,みず,一般,くさ,メンタルハーブ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0980-00,ドオー,,どく,じめん,一般,でんき,おんみつマント,0983-00,ドドゲザン,,あく,はがね,一般,くさ,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1004-00,イーユイ,,あく,ほのお,準伝説,あく,こだわりスカーフ
49,2097.634,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,とつげきチョッキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,おんみつマント,0212-00,ハッサム,,むし,はがね,一般,みず,ゴツゴツメット,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0986-00,アラブルタケ,,くさ,あく,パラドックス,みず,たべのこし
52,2092.504,1002-00,パオジアン,,あく,こおり,準伝説,あく,いのちのたま,1003-00,ディンルー,,あく,じめん,準伝説,でんき,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,あく,こだわりスカーフ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,ゴツゴツメット,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ
53,2090.98,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,あく,こだわりスカーフ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,たべのこし
55,2089.143,1001-00,チオンジェン,,あく,くさ,準伝説,フェアリー,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,0748-00,ドヒドイデ,,どく,みず,一般,くさ,メンタルハーブ
58,2087.753,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0700-00,ニンフィア,,フェアリー,,一般,ほのお,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ
59,2087.702,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま
62,2086.555,0964-00,イルカマン,ナイーブフォルム,みず,,一般,かくとう,とつげきチョッキ,0212-00,ハッサム,,むし,はがね,一般,あく,ゴツゴツメット,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ
64,2085.883,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,はがね,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0637-00,ウルガモス,,むし,ほのお,一般,みず,あつぞこブーツ,0212-00,ハッサム,,むし,はがね,一般,みず,おんみつマント,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,フェアリー,たべのこし
66,2085.584,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0998-00,セグレイブ,,ドラゴン,こおり,一般,ゴースト,こだわりハチマキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,きあいのタスキ,1001-00,チオンジェン,,あく,くさ,準伝説,ほのお,たべのこし,0748-00,ドヒドイデ,,どく,みず,一般,どく,オボンのみ
70,2084.717,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,くさ,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ひかりのこな,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし
71,2084.033,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,こだわりハチマキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー
75,2081.582,0970-00,キラフロル,,いわ,どく,一般,くさ,たべのこし,1001-00,チオンジェン,,あく,くさ,準伝説,みず,くろいメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,とつげきチョッキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,こだわりスカーフ
78,2080.042,0286-00,キノガッサ,,くさ,かくとう,一般,ほのお,いかさまダイス,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ
79,2080.041,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,きあいのタスキ,0184-00,マリルリ,,みず,フェアリー,一般,でんき,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,ブーストエナジー,0934-00,キョジオーン,,いわ,,一般,フェアリー,おんみつマント,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,ゴツゴツメット,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりメガネ
81,2079.346,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ほのお,とつげきチョッキ,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,ゴースト,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,じゃくてんほけん
83,2079.124,1002-00,パオジアン,,あく,こおり,準伝説,あく,いのちのたま,0991-00,テツノツツミ,,こおり,みず,パラドックス,こおり,ブーストエナジー,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,じめん,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,ひこう,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0637-00,ウルガモス,,むし,ほのお,一般,いわ,あつぞこブーツ
85,2078.849,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,あく,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1001-00,チオンジェン,,あく,くさ,準伝説,ほのお,とつげきチョッキ,0970-00,キラフロル,,いわ,どく,一般,じめん,きあいのタスキ
86,2078.337,1002-00,パオジアン,,あく,こおり,準伝説,くさ,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ゴースト,とつげきチョッキ,0462-00,ジバコイル,,でんき,はがね,一般,みず,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,はがね,おんみつマント
87,2078.111,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,0748-00,ドヒドイデ,,どく,みず,一般,くさ,レッドカード,0673-00,ゴーゴート,,くさ,,一般,どく,おんみつマント,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,メンタルハーブ,1003-00,ディンルー,,あく,じめん,準伝説,でんき,とつげきチョッキ
88,2078.02,0934-00,キョジオーン,,いわ,,一般,はがね,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ゴースト,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
93,2076.628,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,ゴツゴツメット,0908-00,マスカーニャ,,くさ,あく,一般,いわ,きあいのタスキ
