順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
24,2032.227,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ドラゴン,いかさまダイス,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,あつぞこブーツ,1004-00,イーユイ,,あく,ほのお,準伝説,あく,こだわりメガネ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,1001-00,チオンジェン,,あく,くさ,準伝説,はがね,たべのこし,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,きあいのタスキ
26,2028.264,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,ゴツゴツメット,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0970-00,キラフロル,,いわ,どく,一般,ノーマル,パワフルハーブ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,こわもてプレート
27,2027.581,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,こだわりスカーフ,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ノーマル,せいれいプレート,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,とけないこおり,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット
30,2025.204,0812-00,ゴリランダー,,くさ,,一般,フェアリー,とつげきチョッキ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,みず,くちたけん,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ゴツゴツメット
32,2024.205,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,こわもてプレート,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,ゴツゴツメット
36,2021.931,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ゴツゴツメット,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
38,2021.394,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,じめん,たべのこし,0382-00,カイオーガ,,みず,,禁止伝説,くさ,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0233-00,ポリゴン２,,ノーマル,,一般,フェアリー,しんかのきせき,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ドラゴン,イバンのみ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,くさ,サイコシード
40,2020.63,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,たべのこし,0903-00,オオニューラ,,かくとう,どく,一般,あく,エレキシード,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,はがね,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,こだわりハチマキ
41,2020.245,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ほのお,せいれいプレート,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,とつげきチョッキ,0983-00,ドドゲザン,,あく,はがね,一般,くさ,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
46,2018.043,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,0472-00,グライオン,,じめん,ひこう,一般,みず,どくどくだま,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ
48,2017.367,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,ゴツゴツメット,0493-04,アルセウス,じめんタイプ,じめん,,幻,はがね,だいちのプレート,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,0911-00,ラウドボーン,,ほのお,ゴースト,一般,ノーマル,おんみつマント
49,2016.838,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりスカーフ,0901-00,ガチグマ,,じめん,ノーマル,一般,ほのお,かえんだま,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,みず,だっしゅつパック,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,あく,サイコシード
50,2016.541,0493-04,アルセウス,じめんタイプ,じめん,,幻,はがね,だいちのプレート,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま,0934-00,キョジオーン,,いわ,,一般,ほのお,たべのこし,0986-00,アラブルタケ,,くさ,あく,パラドックス,どく,あつぞこブーツ
56,2012.917,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,じしゃく,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0286-00,キノガッサ,,くさ,かくとう,一般,ステラ,きあいのタスキ
57,2012.558,0197-00,ブラッキー,,あく,,一般,フェアリー,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ラムのみ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,とつげきチョッキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,0493-10,アルセウス,みずタイプ,みず,,幻,ゴースト,しずくプレート
58,2011.332,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ほのお,たべのこし,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
61,2011.078,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
62,2010.612,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ
63,2010.486,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,みず,おんみつマント,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0970-00,キラフロル,,いわ,どく,一般,フェアリー,ふうせん
65,2010.208,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,じめん,いのちのたま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ノーマル,とつげきチョッキ,0184-00,マリルリ,,みず,フェアリー,一般,はがね,オボンのみ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,ブーストエナジー
67,2009.812,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,オボンのみ,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,フェアリー,せいれいプレート,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0934-00,キョジオーン,,いわ,,一般,ノーマル,でんきだま,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,あく,きあいのタスキ,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,たべのこし
73,2008.443,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ステラ,メンタルハーブ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,こわもてプレート,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,ゴツゴツメット
79,2006.195,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,もののけプレート,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,はがね,せいれいプレート,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,0980-00,ドオー,,どく,じめん,一般,ゴースト,オボンのみ,0986-00,アラブルタケ,,くさ,あく,パラドックス,ノーマル,あつぞこブーツ
83,2005.786,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,たべのこし,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,ノーマル,あつぞこブーツ,0980-00,ドオー,,どく,じめん,一般,ゴースト,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,0934-00,キョジオーン,,いわ,,一般,ゴースト,おんみつマント,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ
85,2005.168,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,くさ,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1023-00,テツノカシラ,,はがね,エスパー,準伝説,はがね,こだわりメガネ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,くさ,おんみつマント,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,こだわりハチマキ
87,2005.013,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ゴースト,こだわりスカーフ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,とつげきチョッキ,0983-00,ドドゲザン,,あく,はがね,一般,あく,おんみつマント,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,ゴツゴツメット,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ノーマル,オボンのみ
88,2004.816,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0382-00,カイオーガ,,みず,,禁止伝説,じめん,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0212-00,ハッサム,,むし,はがね,一般,ひこう,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,0970-00,キラフロル,,いわ,どく,一般,ノーマル,レッドカード
89,2004.741,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,0493-04,アルセウス,じめんタイプ,じめん,,幻,ノーマル,だいちのプレート,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
90,2004.008,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,エレキシード,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ノーマル,せいれいプレート,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,きあいのタスキ,0132-00,メタモン,,ノーマル,,一般,じめん,こだわりスカーフ,0212-00,ハッサム,,むし,はがね,一般,じめん,いのちのたま
94,2001.947,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ
97,2001.593,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ゴースト,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,とつげきチョッキ,0970-00,キラフロル,,いわ,どく,一般,あく,パワフルハーブ,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ほのお,たべのこし
99,2001.226,0547-00,エルフーン,,くさ,フェアリー,一般,ステラ,たつじんのおび,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,こだわりハチマキ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,じめん,くちたけん,0911-00,ラウドボーン,,ほのお,ゴースト,一般,くさ,こだわりメガネ,1004-00,イーユイ,,あく,ほのお,準伝説,ノーマル,とつげきチョッキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,いのちのたま
104,2000.133,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,はがね,せいれいプレート,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,パワフルハーブ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,みず,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,じめん,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,くさ,とつげきチョッキ
108,1996.086,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,こだわりスカーフ,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,はがね,せいれいプレート,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき
130,1962.571,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ほのお,シルクのスカーフ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,ラムのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,メンタルハーブ,0970-00,キラフロル,,いわ,どく,一般,じめん,パワフルハーブ
134,1961.078,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ステラ,きあいのタスキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,とつげきチョッキ,0983-00,ドドゲザン,,あく,はがね,一般,じめん,こわもてプレート,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ
142,1958.546,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,くさ,あつぞこブーツ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,みず,オボンのみ,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード
143,1957.573,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,ゴツゴツメット,0493-04,アルセウス,じめんタイプ,じめん,,幻,フェアリー,だいちのプレート,0983-00,ドドゲザン,,あく,はがね,一般,あく,こわもてプレート,0903-00,オオニューラ,,かくとう,どく,一般,フェアリー,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,0911-00,ラウドボーン,,ほのお,ゴースト,一般,あく,たべのこし
146,1955.205,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,たべのこし,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,こだわりメガネ,0980-00,ドオー,,どく,じめん,一般,ノーマル,くろいヘドロ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0576-00,ゴチルゼル,,エスパー,,一般,ひこう,ふうせん,0132-00,メタモン,,ノーマル,,一般,フェアリー,こだわりスカーフ
151,1953.67,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,たべのこし,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,こだわりハチマキ,0970-00,キラフロル,,いわ,どく,一般,ノーマル,ふうせん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ゴースト,こだわりスカーフ
