順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
11,2132.722,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0212-00,ハッサム,,むし,はがね,一般,かくとう,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
13,2131.945,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,みず,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,はがね,たべのこし,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,オボンのみ,1003-00,ディンルー,,あく,じめん,準伝説,どく,とつげきチョッキ
14,2130.124,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,とつげきチョッキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ
18,2111.712,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりスカーフ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,オボンのみ,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ
20,2106.876,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0990-00,テツノワダチ,,じめん,はがね,パラドックス,でんき,とつげきチョッキ
21,2105.464,0248-00,バンギラス,,いわ,あく,一般,ひこう,さらさらいわ,0530-00,ドリュウズ,,じめん,はがね,一般,くさ,いのちのたま,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ほのお,たべのこし
23,2099.883,0257-00,バシャーモ,,ほのお,かくとう,一般,じめん,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,とつげきチョッキ,0249-00,ルギア,,エスパー,ひこう,禁止伝説,ひこう,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0977-00,ヘイラッシャ,,みず,,一般,じめん,たべのこし,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,ふうせん
26,2092.729,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0212-00,ハッサム,,むし,はがね,一般,ノーマル,ゴツゴツメット,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,じめん,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,0450-00,カバルドン,,じめん,,一般,どく,たべのこし
29,2089.109,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,でんき,こだわりハチマキ,0382-00,カイオーガ,,みず,,禁止伝説,でんき,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,1016-00,キチキギス,,どく,フェアリー,準伝説,どく,くろいヘドロ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,どく,たべのこし
32,2086.304,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,ほのお,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,メンタルハーブ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,きあいのタスキ,0812-00,ゴリランダー,,くさ,,一般,あく,とつげきチョッキ
36,2081.951,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,みず,とつげきチョッキ,0450-00,カバルドン,,じめん,,一般,はがね,ゴツゴツメット,0986-00,アラブルタケ,,くさ,あく,パラドックス,どく,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
38,2081.115,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,ひかりのねんど,0212-00,ハッサム,,むし,はがね,一般,ひこう,こだわりハチマキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,オボンのみ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0903-00,オオニューラ,,かくとう,どく,一般,ひこう,エレキシード
42,2079.581,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,おんみつマント,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0132-00,メタモン,,ノーマル,,一般,フェアリー,こだわりスカーフ
43,2079.539,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,ゴツゴツメット,0472-00,グライオン,,じめん,ひこう,一般,ノーマル,どくどくだま,0934-00,キョジオーン,,いわ,,一般,フェアリー,おんみつマント,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ
46,2078.636,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,こおり,いのちのたま,0904-00,ハリーマン,,あく,どく,一般,ノーマル,たべのこし,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット
48,2078.381,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ほのお,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0212-00,ハッサム,,むし,はがね,一般,ひこう,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,みず,たべのこし,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,こうこうのしっぽ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
50,2077.955,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ほのお,とつげきチョッキ,0970-00,キラフロル,,いわ,どく,一般,ゴースト,きあいのタスキ
52,2077.057,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,0212-00,ハッサム,,むし,はがね,一般,ノーマル,ゴツゴツメット,0382-00,カイオーガ,,みず,,禁止伝説,くさ,とつげきチョッキ
53,2076.881,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0036-00,ピクシー,,フェアリー,,一般,みず,たべのこし,0990-00,テツノワダチ,,じめん,はがね,パラドックス,フェアリー,こだわりスカーフ
55,2076.314,0249-00,ルギア,,エスパー,ひこう,禁止伝説,どく,じゃくてんほけん,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,どく,たべのこし,0903-00,オオニューラ,,かくとう,どく,一般,フェアリー,きあいのタスキ,0594-00,ママンボウ,,みず,,一般,ほのお,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ
56,2075.719,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,じしゃく,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,いのちのたま,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,ブーストエナジー,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,ひかりのねんど
58,2075.36,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりメガネ,0861-00,オーロンゲ,,あく,フェアリー,一般,みず,こうこうのしっぽ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,くさ,たべのこし,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ
59,2074.094,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,オボンのみ,1003-00,ディンルー,,あく,じめん,準伝説,どく,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,はがね,こだわりスカーフ,0727-00,ガオガエン,,ほのお,あく,一般,みず,たべのこし,0003-00,フシギバナ,,くさ,どく,一般,いわ,こだわりメガネ
60,2074.011,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,ラムのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,きあいのタスキ
61,2074,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,あく,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,シルクのスカーフ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1003-00,ディンルー,,あく,じめん,準伝説,はがね,たべのこし
63,2073.529,0934-00,キョジオーン,,いわ,,一般,くさ,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ステラ,くちたけん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,アッキのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー
64,2073.417,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ひかりのねんど,1003-00,ディンルー,,あく,じめん,準伝説,みず,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
65,2073.389,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,からぶりほけん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,どく,ふうせん,0132-00,メタモン,,ノーマル,,一般,フェアリー,こだわりスカーフ
66,2072.895,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,きあいのタスキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,みず,いのちのたま,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,ゴツゴツメット,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
71,2070.797,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,0594-00,ママンボウ,,みず,,一般,フェアリー,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
73,2070.079,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,オボンのみ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,エレキシード,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,はがね,こだわりメガネ,0980-00,ドオー,,どく,じめん,一般,あく,たべのこし
74,2069.472,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ひこう,ブーストエナジー,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ
76,2068.767,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ステラ,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,フェアリー,こだわりスカーフ
78,2068.081,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,くさ,とつげきチョッキ,0934-00,キョジオーン,,いわ,,一般,ゴースト,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0970-00,キラフロル,,いわ,どく,一般,くさ,レッドカード,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,こおり,こだわりハチマキ
81,2067.705,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,たべのこし,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0983-00,ドドゲザン,,あく,はがね,一般,ほのお,オボンのみ
82,2067.231,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,こだわりスカーフ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ,0730-00,アシレーヌ,,みず,フェアリー,一般,でんき,ゴツゴツメット,0959-00,デカヌチャン,,フェアリー,はがね,一般,ノーマル,ふうせん
83,2067.137,0450-00,カバルドン,,じめん,,一般,ほのお,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,じめん,くちたけん,0286-00,キノガッサ,,くさ,かくとう,一般,かくとう,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ,0991-00,テツノツツミ,,こおり,みず,パラドックス,じめん,こだわりメガネ
85,2065.996,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,ノーマル,タラプのみ,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,ノーマル,ブーストエナジー,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ほのお,オボンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,ふうせん
86,2065.886,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,じめん,こだわりハチマキ,0823-00,アーマーガア,,ひこう,はがね,一般,ほのお,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,とつげきチョッキ,0934-00,キョジオーン,,いわ,,一般,ほのお,たべのこし,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,ブーストエナジー
88,2065.515,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0576-00,ゴチルゼル,,エスパー,,一般,ひこう,こだわりスカーフ
91,2064.738,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,たべのこし,0980-00,ドオー,,どく,じめん,一般,ゴースト,メンタルハーブ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,とつげきチョッキ,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,はがね,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,パンチグローブ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,こだわりスカーフ
92,2064.282,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりメガネ
