順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
260,1817.842,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ,0861-00,オーロンゲ,,あく,フェアリー,一般,はがね,おんみつマント,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0812-00,ゴリランダー,,くさ,,一般,ゴースト,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ゴツゴツメット,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,きあいのタスキ
326,1805.69,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,ゴツゴツメット,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,オボンのみ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,みず,くちたたて,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ゴースト,いのちのたま,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど
335,1804.336,0282-00,サーナイト,,エスパー,フェアリー,一般,みず,こだわりメガネ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,エレキシード,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,じしゃく,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,くさ,とつげきチョッキ,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,ひかりのねんど
344,1803.277,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いのちのたま,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,パワフルハーブ,0986-00,アラブルタケ,,くさ,あく,パラドックス,みず,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,0642-00,ボルトロス,けしんフォルム,でんき,ひこう,準伝説,みず,メンタルハーブ,0423-00,トリトドン,にしのうみ,みず,じめん,一般,どく,たべのこし
371,1797.375,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,とけないこおり,0382-00,カイオーガ,,みず,,禁止伝説,でんき,おんみつマント,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,くさ,いのちのたま,0993-00,テツノコウベ,,あく,ひこう,パラドックス,ほのお,ブーストエナジー,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット
492,1775.828,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,ノーマル,いのちのたま,0198-00,ヤミカラス,,あく,ひこう,一般,ひこう,とくせいガード,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ,0235-00,ドーブル,,ノーマル,,一般,ゴースト,きあいのタスキ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,みず,パワフルハーブ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,こだわりハチマキ
536,1769.145,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,パワフルハーブ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,みず,くちたけん,0986-00,アラブルタケ,,くさ,あく,パラドックス,ほのお,おんみつマント,0464-00,ドサイドン,,じめん,いわ,一般,みず,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0132-00,メタモン,,ノーマル,,一般,ノーマル,きあいのタスキ
550,1768.175,0382-00,カイオーガ,,みず,,禁止伝説,くさ,しずくプレート,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,クリアチャーム,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,くさ,いのちのたま,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,ぼうじんゴーグル,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット
783,1739.609,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,きあいのタスキ,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,みず,こだわりメガネ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,ノーマル,いのちのたま,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,とくせいガード
850,1735.631,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりメガネ,0993-00,テツノコウベ,,あく,ひこう,パラドックス,ほのお,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,こおり,とけないこおり,0637-00,ウルガモス,,むし,ほのお,一般,くさ,ばんのうがさ,0812-00,ゴリランダー,,くさ,,一般,フェアリー,とつげきチョッキ
862,1734.768,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,いのちのたま,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,とくせいガード,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,くさ,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,じめん,たべのこし,0986-00,アラブルタケ,,くさ,あく,パラドックス,みず,ルームサービス,0978-01,シャリタツ,たれたすがた,ドラゴン,みず,一般,ステラ,きあいのタスキ
884,1733.969,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,のろいのおふだ,0132-00,メタモン,,ノーマル,,一般,はがね,せんせいのツメ,0923-00,パーモット,,でんき,かくとう,一般,でんき,きあいのタスキ,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,じめん,おんみつマント,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,どく,こだわりスカーフ
