順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
39,2008.69,0549-01,ドレディア,ヒスイのすがた,くさ,かくとう,一般,ゴースト,おんみつマント,0324-00,コータス,,ほのお,,一般,ゴースト,こだわりメガネ,0986-00,アラブルタケ,,くさ,あく,パラドックス,あく,いのちのたま,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,くさ,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,みず,こだわりスカーフ
43,2006.054,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,おんみつマント,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0981-00,リキキリン,,ノーマル,エスパー,一般,フェアリー,オボンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ
46,2003.852,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,こだわりメガネ,0947-00,アノホラグサ,,くさ,ゴースト,一般,ゴースト,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,しずくプレート,0895-00,レジドラゴ,,ドラゴン,,準伝説,ドラゴン,りゅうのプレート,1017-00,オーガポン,みどりのめん,くさ,,準伝説,くさ,ゴツゴツメット
78,1968.162,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ひこう,おんみつマント,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,シルクのスカーフ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ゴースト,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ
90,1958.508,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,はがね,ひかりのねんど,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0591-00,モロバレル,,くさ,どく,一般,みず,バコウのみ,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,とつげきチョッキ,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ノーマル,こだわりハチマキ
154,1911.931,0977-00,ヘイラッシャ,,みず,,一般,どく,たべのこし,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,みず,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1017-00,オーガポン,みどりのめん,くさ,,準伝説,くさ,いかさまダイス
166,1905.791,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ノーマル,いのちのたま,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,たべのこし,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,くさ,きせきのタネ
170,1905.203,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,オボンのみ,0947-00,アノホラグサ,,くさ,ゴースト,一般,ゴースト,きあいのタスキ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
207,1887.348,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0925-00,イッカネズミ,３びきかぞく,ノーマル,,一般,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,しんぴのしずく,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,じめん,するどいくちばし,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ノーマル,いのちのたま
289,1862.766,0858-00,ブリムオン,,エスパー,フェアリー,一般,みず,おんみつマント,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0895-00,レジドラゴ,,ドラゴン,,準伝説,ドラゴン,こだわりメガネ,0324-00,コータス,,ほのお,,一般,ほのお,もくたん,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,いのちのたま,0812-00,ゴリランダー,,くさ,,一般,くさ,きせきのタネ
467,1823.572,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,いのちのたま,0395-00,エンペルト,,みず,はがね,一般,はがね,ヨプのみ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,エスパー,サイコシード,0609-00,シャンデラ,,ゴースト,ほのお,一般,あく,こうかくレンズ,0905-00,ラブトロス,けしんフォルム,フェアリー,ひこう,準伝説,かくとう,ぼうじんゴーグル,0908-00,マスカーニャ,,くさ,あく,一般,はがね,きあいのタスキ
590,1807.876,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ノーマル,いのちのたま,0700-00,ニンフィア,,フェアリー,,一般,みず,こだわりメガネ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,オボンのみ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,フェアリー,ゴツゴツメット,0279-00,ペリッパー,,みず,ひこう,一般,あく,ぼうじんゴーグル,1001-00,チオンジェン,,あく,くさ,準伝説,どく,とつげきチョッキ
788,1785.954,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ほのお,ブーストエナジー,0221-00,イノムー,,こおり,じめん,一般,どく,しんかのきせき,0395-00,エンペルト,,みず,はがね,一般,みず,とつげきチョッキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0488-00,クレセリア,,エスパー,,準伝説,フェアリー,メンタルハーブ
834,1781.897,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ゴースト,オボンのみ,0703-00,メレシー,,いわ,フェアリー,一般,くさ,おんみつマント,0488-00,クレセリア,,エスパー,,準伝説,ほのお,メンタルハーブ,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,0324-00,コータス,,ほのお,,一般,ほのお,こだわりメガネ,0549-01,ドレディア,ヒスイのすがた,くさ,かくとう,一般,ゴースト,きあいのタスキ
839,1781.244,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ,0485-00,ヒードラン,,ほのお,はがね,準伝説,くさ,たべのこし,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー
918,1774.272,1001-00,チオンジェン,,あく,くさ,準伝説,どく,とつげきチョッキ,0700-00,ニンフィア,,フェアリー,,一般,みず,こだわりメガネ,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,はがね,いのちのたま,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,オボンのみ,0470-00,リーフィア,,くさ,,一般,いわ,ゴツゴツメット,0038-00,キュウコン,,ほのお,,一般,あく,シュカのみ
