順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
13,2200.907,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,0423-00,トリトドン,にしのうみ,みず,じめん,一般,ほのお,オボンのみ,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,おんみつマント,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー
16,2186.274,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0282-00,サーナイト,,エスパー,フェアリー,一般,ほのお,たべのこし,0324-00,コータス,,ほのお,,一般,くさ,オボンのみ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,かくとう,きあいのタスキ,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ
17,2185.948,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,ふうせん,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,きあいのタスキ,0980-00,ドオー,,どく,じめん,一般,あく,オボンのみ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし
19,2181.728,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ,0462-00,ジバコイル,,でんき,はがね,一般,フェアリー,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,おんみつマント,0991-00,テツノツツミ,,こおり,みず,パラドックス,こおり,こだわりメガネ
21,2178.956,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ノーマル,とつげきチョッキ
23,2174.171,0748-00,ドヒドイデ,,どく,みず,一般,どく,くろいヘドロ,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0242-00,ハピナス,,ノーマル,,一般,ほのお,たつじんのおび,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0934-00,キョジオーン,,いわ,,一般,むし,おんみつマント
24,2173.054,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0983-00,ドドゲザン,,あく,はがね,一般,あく,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,どく,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,きあいのタスキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,オボンのみ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,こだわりスカーフ
25,2172.244,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,こだわりメガネ,0450-00,カバルドン,,じめん,,一般,フェアリー,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,とつげきチョッキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,こだわりスカーフ
27,2171.304,0985-00,サケブシッポ,,フェアリー,エスパー,パラドックス,ノーマル,たべのこし,0970-00,キラフロル,,いわ,どく,一般,くさ,たべのこし,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,とつげきチョッキ,0964-00,イルカマン,ナイーブフォルム,みず,,一般,かくとう,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ゴツゴツメット
28,2167.845,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,ブーストエナジー,0956-00,クエスパトラ,,エスパー,,一般,フェアリー,きあいのタスキ,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,くろいメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,ふうせん,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,たべのこし
29,2167.012,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,フェアリー,ブーストエナジー,0934-00,キョジオーン,,いわ,,一般,フェアリー,オボンのみ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,きあいのタスキ
32,2164.048,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ
33,2163.623,0462-00,ジバコイル,,でんき,はがね,一般,みず,こだわりメガネ,0437-00,ドータクン,,はがね,エスパー,一般,みず,ゴツゴツメット,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,ドラゴン,じゃくてんほけん,0212-00,ハッサム,,むし,はがね,一般,ノーマル,いのちのたま
35,2160.744,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ,0964-00,イルカマン,ナイーブフォルム,みず,,一般,みず,とつげきチョッキ,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,ゴースト,こだわりメガネ,0980-00,ドオー,,どく,じめん,一般,みず,たべのこし
37,2158.166,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0998-00,セグレイブ,,ドラゴン,こおり,一般,ほのお,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ
38,2155.977,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,たべのこし,0930-00,オリーヴァ,,くさ,ノーマル,一般,どく,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,こだわりスカーフ,0991-00,テツノツツミ,,こおり,みず,パラドックス,はがね,いのちのたま,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,じめん,きあいのタスキ
39,2155.809,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ゴツゴツメット,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ほのお,こだわりメガネ,0979-00,コノヨザル,,かくとう,ゴースト,一般,はがね,ロゼルのみ
40,2155.735,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ほのお,ブーストエナジー,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,とつげきチョッキ,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん,0750-00,バンバドロ,,じめん,,一般,はがね,オボンのみ
41,2155.724,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,とつげきチョッキ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,かくとう,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,ふうせん,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ
43,2154.024,0450-00,カバルドン,,じめん,,一般,みず,ゴツゴツメット,0994-00,テツノドクガ,,ほのお,どく,パラドックス,みず,ブーストエナジー,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ゴースト,こだわりメガネ,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,かくとう,とつげきチョッキ
45,2152.359,0450-00,カバルドン,,じめん,,一般,みず,オボンのみ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,ゴースト,こだわりスカーフ,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,いのちのたま,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,たべのこし
46,2152.024,0212-00,ハッサム,,むし,はがね,一般,あく,ゴツゴツメット,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,きあいのタスキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,かくとう,ブーストエナジー,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,とつげきチョッキ
47,2151.78,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,とつげきチョッキ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,ゴースト,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,たべのこし,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ,0980-00,ドオー,,どく,じめん,一般,ゴースト,おんみつマント
48,2151.574,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ひこう,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0964-00,イルカマン,ナイーブフォルム,みず,,一般,くさ,とつげきチョッキ,0700-00,ニンフィア,,フェアリー,,一般,ほのお,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,ブーストエナジー
49,2150.906,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,たべのこし,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,ゴツゴツメット,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0445-00,ガブリアス,,ドラゴン,じめん,一般,でんき,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま
52,2150.07,0914-00,ウェーニバル,,みず,かくとう,一般,はがね,ラムのみ,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,いのちのたま,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ノーマル,こうかくレンズ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0286-00,キノガッサ,,くさ,かくとう,一般,ほのお,いかさまダイス,0983-00,ドドゲザン,,あく,はがね,一般,あく,きあいのタスキ
53,2149.966,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,たべのこし,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,こだわりメガネ,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,くろいメガネ
54,2149.554,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ,0450-00,カバルドン,,じめん,,一般,くさ,たべのこし,0462-00,ジバコイル,,でんき,はがね,一般,フェアリー,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,どく,おんみつマント
56,2148.992,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こうかくレンズ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0923-00,パーモット,,でんき,かくとう,一般,でんき,きあいのタスキ,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ
57,2147.46,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ひこう,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0964-00,イルカマン,ナイーブフォルム,みず,,一般,くさ,とつげきチョッキ,0700-00,ニンフィア,,フェアリー,,一般,ほのお,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,ブーストエナジー
60,2147.279,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,こだわりスカーフ,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,ゴースト,きあいのタスキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
63,2146.213,0914-00,ウェーニバル,,みず,かくとう,一般,みず,きあいのタスキ,0986-00,アラブルタケ,,くさ,あく,パラドックス,あく,いかさまダイス,0989-00,スナノケガワ,,でんき,じめん,パラドックス,フェアリー,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,0970-00,キラフロル,,いわ,どく,一般,みず,シュカのみ,0998-00,セグレイブ,,ドラゴン,こおり,一般,はがね,こだわりスカーフ
64,2146.205,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,いのちのたま,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,くさ,ゴツゴツメット,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ
65,2146.171,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0983-00,ドドゲザン,,あく,はがね,一般,あく,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,どく,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,きあいのタスキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,オボンのみ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,こだわりスカーフ
67,2145.66,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,いかさまダイス,0700-00,ニンフィア,,フェアリー,,一般,ほのお,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,くさ,ゴツゴツメット,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,あく,あつぞこブーツ,0991-00,テツノツツミ,,こおり,みず,パラドックス,じめん,おんみつマント
69,2145.082,0450-00,カバルドン,,じめん,,一般,フェアリー,オボンのみ,0700-00,ニンフィア,,フェアリー,,一般,みず,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ
71,2144.493,0985-00,サケブシッポ,,フェアリー,エスパー,パラドックス,はがね,でんきだま,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,おんみつマント,0991-00,テツノツツミ,,こおり,みず,パラドックス,はがね,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,たべのこし
72,2144.107,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,くさ,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,こだわりハチマキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント
74,2142.858,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,メタルコート,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0286-00,キノガッサ,,くさ,かくとう,一般,はがね,きあいのタスキ,0956-00,クエスパトラ,,エスパー,,一般,ほのお,オボンのみ
77,2142.073,0450-00,カバルドン,,じめん,,一般,みず,オボンのみ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ほのお,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0823-00,アーマーガア,,ひこう,はがね,一般,じめん,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,いのちのたま
81,2141.105,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,ブーストエナジー,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,きあいのタスキ,0462-00,ジバコイル,,でんき,はがね,一般,フェアリー,とつげきチョッキ
86,2139.391,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ゴツゴツメット,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,おんみつマント,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ゴースト,こだわりスカーフ
87,2139.193,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,たべのこし,0450-00,カバルドン,,じめん,,一般,くさ,オボンのみ,0462-00,ジバコイル,,でんき,はがね,一般,みず,こだわりメガネ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,0986-00,アラブルタケ,,くさ,あく,パラドックス,フェアリー,くろいメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ
