順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
130,1872.262,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,むし,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1003-00,ディンルー,,あく,じめん,準伝説,どく,とつげきチョッキ
165,1849.431,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,きあいのタスキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0981-00,リキキリン,,ノーマル,エスパー,一般,フェアリー,いのちのたま,0979-00,コノヨザル,,かくとう,ゴースト,一般,いわ,こだわりスカーフ,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,ほのお,ブーストエナジー
237,1819.024,0724-01,ジュナイパー,ヒスイのすがた,くさ,かくとう,一般,みず,とつげきチョッキ,0503-01,ダイケンキ,ヒスイのすがた,みず,あく,一般,ゴースト,きあいのタスキ,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ひこう,クリアチャーム,0036-00,ピクシー,,フェアリー,,一般,どく,オボンのみ,0901-00,ガチグマ,,じめん,ノーマル,一般,ドラゴン,かえんだま,0488-00,クレセリア,,エスパー,,準伝説,ほのお,メンタルハーブ
272,1809.637,1023-00,テツノカシラ,,はがね,エスパー,準伝説,ドラゴン,ブーストエナジー,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,みず,メンタルハーブ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ゴースト,こだわりスカーフ,0823-00,アーマーガア,,ひこう,はがね,一般,フェアリー,ゴツゴツメット,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,パワフルハーブ,0901-00,ガチグマ,,じめん,ノーマル,一般,くさ,かえんだま
292,1804.769,0244-00,エンテイ,,ほのお,,準伝説,くさ,とつげきチョッキ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,ステラ,くろいてっきゅう,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,はがね,おんみつマント,0986-00,アラブルタケ,,くさ,あく,パラドックス,ほのお,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,0324-00,コータス,,ほのお,,一般,くさ,ゴツゴツメット
354,1788.185,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,はがね,オボンのみ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,フェアリー,ナモのみ,1013-00,ヤバソチャ,ボンサクのすがた,くさ,ゴースト,一般,みず,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,ゴースト,こだわりハチマキ,0978-02,シャリタツ,のびたすがた,ドラゴン,みず,一般,みず,こだわりスカーフ
448,1767.585,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,きあいのタスキ,0591-00,モロバレル,,くさ,どく,一般,あく,ゴツゴツメット,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,みず,いのちのたま,0998-00,セグレイブ,,ドラゴン,こおり,一般,どく,いかさまダイス
467,1763.504,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,エスパー,きあいのタスキ,0908-00,マスカーニャ,,くさ,あく,一般,はがね,こだわりスカーフ,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,おんみつマント,0639-00,テラキオン,,いわ,かくとう,準伝説,くさ,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,0941-00,タイカイデン,,でんき,ひこう,一般,でんき,こだわりメガネ
475,1762.162,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,ほのお,いのちのたま,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0981-00,リキキリン,,ノーマル,エスパー,一般,フェアリー,ぼうじんゴーグル,0812-00,ゴリランダー,,くさ,,一般,みず,とつげきチョッキ,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,くさ,こだわりハチマキ
834,1725.281,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ,0235-00,ドーブル,,ノーマル,,一般,ノーマル,きあいのタスキ,0376-00,メタグロス,,はがね,エスパー,一般,ノーマル,ノーマルジュエル,0973-00,カラミンゴ,,ひこう,かくとう,一般,ノーマル,しろいハーブ,0977-00,ヘイラッシャ,,みず,,一般,ドラゴン,たべのこし,0978-00,シャリタツ,そったすがた,ドラゴン,みず,一般,みず,どくどくだま
862,1723.617,0991-00,テツノツツミ,,こおり,みず,パラドックス,こおり,ブーストエナジー,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,ひかりのねんど,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,フェアリー,こだわりスカーフ,1013-00,ヤバソチャ,ボンサクのすがた,くさ,ゴースト,一般,ほのお,ゴツゴツメット,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,いのちのたま,0145-00,サンダー,,でんき,ひこう,準伝説,みず,オボンのみ
