順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
87,1902.505,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,こだわりスカーフ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0324-00,コータス,,ほのお,,一般,ほのお,ひのたまプレート,0979-00,コノヨザル,,かくとう,ゴースト,一般,あく,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,0571-01,ゾロアーク,ヒスイのすがた,ノーマル,ゴースト,一般,ノーマル,こだわりメガネ
96,1897.934,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,0978-02,シャリタツ,のびたすがた,ドラゴン,みず,一般,ステラ,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,おんみつマント,0637-00,ウルガモス,,むし,ほのお,一般,くさ,オボンのみ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ
98,1896.843,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ドラゴン,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ゴースト,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,かくとう,たべのこし,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき,0727-00,ガオガエン,,ほのお,あく,一般,みず,オボンのみ
143,1857.665,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,でんき,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ドラゴン,こだわりスカーフ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,オボンのみ,0941-00,タイカイデン,,でんき,ひこう,一般,フェアリー,きあいのタスキ
225,1813.514,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,かくとう,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,いのちのたま,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,ヨプのみ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,きあいのタスキ
227,1812.949,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,たべのこし,0925-00,イッカネズミ,３びきかぞく,ノーマル,,一般,ゴースト,こうかくレンズ,0936-00,グレンアルマ,,ほのお,エスパー,一般,あく,じゃくてんほけん,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,くさ,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,とつげきチョッキ,1013-00,ヤバソチャ,ボンサクのすがた,くさ,ゴースト,一般,あく,オボンのみ
229,1812.353,0157-01,バクフーン,ヒスイのすがた,ほのお,ゴースト,一般,ほのお,こだわりスカーフ,0903-00,オオニューラ,,かくとう,どく,一般,あく,サイコシード,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,エスパー,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,0260-00,ラグラージ,,みず,じめん,一般,どく,オボンのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ
251,1807.948,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,いかさまダイス,0637-00,ウルガモス,,むし,ほのお,一般,みず,こうかくレンズ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,きあいのタスキ,0727-00,ガオガエン,,ほのお,あく,一般,みず,オボンのみ,1013-00,ヤバソチャ,ボンサクのすがた,くさ,ゴースト,一般,みず,たべのこし,0752-00,オニシズクモ,,みず,むし,一般,みず,とつげきチョッキ
253,1807.529,0198-00,ヤミカラス,,あく,ひこう,一般,ひこう,しんかのきせき,0157-00,バクフーン,,ほのお,,一般,ほのお,こだわりメガネ,0901-00,ガチグマ,,じめん,ノーマル,一般,じめん,かえんだま,0763-00,アマージョ,,くさ,,一般,フェアリー,オボンのみ,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,かくとう,きあいのタスキ,0324-00,コータス,,ほのお,,一般,あく,もくたん
280,1802.008,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,はがね,こだわりハチマキ,0157-01,バクフーン,ヒスイのすがた,ほのお,ゴースト,一般,ほのお,こだわりスカーフ,0503-01,ダイケンキ,ヒスイのすがた,みず,あく,一般,どく,とつげきチョッキ,0302-00,ヤミラミ,,あく,ゴースト,一般,あく,ひかりのねんど,0903-00,オオニューラ,,かくとう,どく,一般,あく,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,たべのこし
353,1781.923,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,オボンのみ,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,ぼうじんゴーグル,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,こだわりメガネ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし
373,1775.688,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ドラゴン,いのちのたま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,かくとう,たべのこし,0727-00,ガオガエン,,ほのお,あく,一般,むし,オボンのみ,0903-00,オオニューラ,,かくとう,どく,一般,あく,きあいのタスキ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット
390,1771.403,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,でんき,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,きあいのタスキ,0925-00,イッカネズミ,３びきかぞく,ノーマル,,一般,ゴースト,こうかくレンズ,0979-00,コノヨザル,,かくとう,ゴースト,一般,はがね,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,みず,とつげきチョッキ
412,1766.656,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,ゴースト,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0324-00,コータス,,ほのお,,一般,ゴースト,もくたん,0740-00,ケケンカニ,,かくとう,こおり,一般,みず,おんみつマント,0858-00,ブリムオン,,エスパー,フェアリー,一般,ほのお,いのちのたま
540,1746.13,0724-01,ジュナイパー,ヒスイのすがた,くさ,かくとう,一般,ステラ,いのちのたま,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0126-00,ブーバー,,ほのお,,一般,ゴースト,しんかのきせき,0941-00,タイカイデン,,でんき,ひこう,一般,ゴースト,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス
591,1740.485,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,きあいのタスキ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,こおり,おんみつマント,0727-00,ガオガエン,,ほのお,あく,一般,くさ,オボンのみ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ
605,1738.283,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,たべのこし,0903-00,オオニューラ,,かくとう,どく,一般,あく,グラスシード,0279-00,ペリッパー,,みず,ひこう,一般,ゴースト,きあいのタスキ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0914-00,ウェーニバル,,みず,かくとう,一般,みず,こだわりハチマキ
901,1715.905,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,いのちのたま,0254-00,ジュカイン,,くさ,,一般,ゴースト,きあいのタスキ,0730-00,アシレーヌ,,みず,フェアリー,一般,くさ,おんみつマント,0475-00,エルレイド,,エスパー,かくとう,一般,ほのお,クリアチャーム,0727-00,ガオガエン,,ほのお,あく,一般,くさ,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス
951,1713.557,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,たべのこし,0727-00,ガオガエン,,ほのお,あく,一般,くさ,フィラのみ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,イアのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,0981-00,リキキリン,,ノーマル,エスパー,一般,フェアリー,イバンのみ
