順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
77,1965.58,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,きあいのタスキ
135,1919.553,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,おんみつマント,0812-00,ゴリランダー,,くさ,,一般,あく,とつげきチョッキ,0764-00,キュワワー,,フェアリー,,一般,はがね,ゴツゴツメット,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,オボンのみ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし
138,1917.619,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0620-00,コジョンド,,かくとう,,一般,かくとう,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0812-00,ゴリランダー,,くさ,,一般,みず,とつげきチョッキ,0547-00,エルフーン,,くさ,フェアリー,一般,はがね,メンタルハーブ,0035-00,ピッピ,,フェアリー,,一般,みず,しんかのきせき
145,1914.11,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,エレキシード,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,はがね,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,おんみつマント,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いのちのたま,0547-00,エルフーン,,くさ,フェアリー,一般,ほのお,きあいのタスキ,0233-00,ポリゴン２,,ノーマル,,一般,フェアリー,しんかのきせき
161,1907.635,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,こだわりスカーフ,0812-00,ゴリランダー,,くさ,,一般,くさ,いのちのたま,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,とつげきチョッキ,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,はがね,こころのしずく
170,1905.388,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,くさ,とつげきチョッキ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,パワフルハーブ,0901-00,ガチグマ,,じめん,ノーマル,一般,ドラゴン,かえんだま,0144-01,フリーザー,ガラルのすがた,エスパー,ひこう,準伝説,あく,いのちのたま,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,ゴースト,きあいのタスキ,0302-00,ヤミラミ,,あく,ゴースト,一般,ゴースト,だっしゅつボタン
289,1862.979,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,はがね,きあいのタスキ,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,くさ,だっしゅつボタン,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ
300,1860.944,0869-00,マホイップ,ミルキィバニラ,フェアリー,,一般,みず,オボンのみ,0620-00,コジョンド,,かくとう,,一般,ゴースト,きあいのタスキ,0487-01,ギラティナ,オリジンフォルム,ゴースト,ドラゴン,禁止伝説,ほのお,だいはっきんだま,0637-00,ウルガモス,,むし,ほのお,一般,くさ,ゴツゴツメット,1003-00,ディンルー,,あく,じめん,準伝説,どく,とつげきチョッキ,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき
317,1856.631,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,しんぴのしずく,0812-00,ゴリランダー,,くさ,,一般,くさ,いのちのたま,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,ぼうじんゴーグル,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
386,1841.161,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,クリアチャーム,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0145-01,サンダー,ガラルのすがた,かくとう,ひこう,準伝説,かくとう,もちものなし,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,とつげきチョッキ
408,1835.219,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,いのちのたま,0959-00,デカヌチャン,,フェアリー,はがね,一般,はがね,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,おんみつマント,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ゴースト,こだわりハチマキ,0752-00,オニシズクモ,,みず,むし,一般,こおり,ぼうじんゴーグル
512,1817.673,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,とつげきチョッキ,0663-00,ファイアロー,,ほのお,ひこう,一般,ほのお,きあいのタスキ,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,じめん,こだわりスカーフ,1001-00,チオンジェン,,あく,くさ,準伝説,みず,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,ぼうじんゴーグル
530,1814.952,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,パワフルハーブ,0053-01,ペルシアン,アローラのすがた,あく,,一般,あく,おんみつマント,0713-01,クレベース,ヒスイのすがた,こおり,いわ,一般,ゴースト,イバンのみ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0620-00,コジョンド,,かくとう,,一般,あく,きあいのタスキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ほのお,クリアチャーム
562,1811.349,0791-00,ソルガレオ,,エスパー,はがね,禁止伝説,こおり,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0244-00,エンテイ,,ほのお,,準伝説,ノーマル,とつげきチョッキ,0700-00,ニンフィア,,フェアリー,,一般,みず,ようせいのハネ,0812-00,ゴリランダー,,くさ,,一般,くさ,こだわりハチマキ,0279-00,ペリッパー,,みず,ひこう,一般,じめん,ゴツゴツメット
831,1779.145,0800-02,ネクロズマ,あかつきのつばさ,エスパー,ゴースト,禁止伝説,フェアリー,パワフルハーブ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,フェアリー,ゴツゴツメット,0727-00,ガオガエン,,ほのお,あく,一般,こおり,とつげきチョッキ,0475-00,エルレイド,,エスパー,かくとう,一般,くさ,ピントレンズ,0959-00,デカヌチャン,,フェアリー,はがね,一般,くさ,くろいてっきゅう,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,クリアチャーム
856,1777.271,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし,0727-00,ガオガエン,,ほのお,あく,一般,ゴースト,ぼうじんゴーグル,0812-00,ゴリランダー,,くさ,,一般,みず,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ほのお,ひかりのねんど,0989-00,スナノケガワ,,でんき,じめん,パラドックス,みず,ブーストエナジー
890,1774.475,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0279-00,ペリッパー,,みず,ひこう,一般,フェアリー,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,くさ,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
