順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
15,2180.053,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,0970-00,キラフロル,,いわ,どく,一般,ノーマル,ふうせん,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ
16,2175.929,0196-00,エーフィ,,エスパー,,一般,ひこう,おんみつマント,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,どく,イバンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,たつじんのおび,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,きあいのタスキ
18,2173.944,1001-00,チオンジェン,,あく,くさ,準伝説,フェアリー,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,こおり,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,0970-00,キラフロル,,いわ,どく,一般,くさ,レッドカード,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ
19,2170.34,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
20,2168.387,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,たべのこし,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,メンタルハーブ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ひこう,ブーストエナジー
22,2163.43,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ドラゴン,こだわりメガネ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
24,2162.932,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ドラゴン,りゅうのキバ,0488-00,クレセリア,,エスパー,,準伝説,はがね,おんみつマント,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ほのお,シルクのスカーフ,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,ゴツゴツメット,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ,0713-00,クレベース,,こおり,,一般,かくとう,たべのこし
25,2162.533,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0591-00,モロバレル,,くさ,どく,一般,ほのお,だっしゅつパック,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス
26,2162.129,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,ステラ,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,でんき,とつげきチョッキ,0748-00,ドヒドイデ,,どく,みず,一般,ノーマル,たべのこし,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,はがね,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ
28,2160.066,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,エスパー,こだわりスカーフ,0903-00,オオニューラ,,かくとう,どく,一般,みず,サイコシード,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,イバンのみ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0823-00,アーマーガア,,ひこう,はがね,一般,ノーマル,ゴツゴツメット,0936-00,グレンアルマ,,ほのお,エスパー,一般,エスパー,きあいのタスキ
29,2157.728,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,こおり,きあいのタスキ,1020-00,ウガツホムラ,,ほのお,ドラゴン,準伝説,みず,クリアチャーム,0286-00,キノガッサ,,くさ,かくとう,一般,はがね,いかさまダイス,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー
30,2156.334,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,あついいわ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,じめん,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,ブーストエナジー,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,1020-00,ウガツホムラ,,ほのお,ドラゴン,準伝説,ほのお,ラムのみ
31,2154.807,0903-00,オオニューラ,,かくとう,どく,一般,はがね,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ひかりのこな,0212-00,ハッサム,,むし,はがね,一般,ひこう,オボンのみ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,フェアリー,ブーストエナジー
34,2149.749,0130-00,ギャラドス,,みず,ひこう,一般,じめん,ゴツゴツメット,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,こだわりハチマキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,オボンのみ,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
35,2149.146,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0903-00,オオニューラ,,かくとう,どく,一般,どく,きあいのタスキ,0472-00,グライオン,,じめん,ひこう,一般,みず,どくどくだま,0591-00,モロバレル,,くさ,どく,一般,みず,だっしゅつパック,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりスカーフ
39,2142.509,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,かくとう,ゴツゴツメット,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,こおり,とつげきチョッキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ステラ,こだわりメガネ
40,2141.598,0380-00,ラティアス,,ドラゴン,エスパー,準伝説,はがね,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,オボンのみ,0233-00,ポリゴン２,,ノーマル,,一般,どく,しんかのきせき,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0980-00,ドオー,,どく,じめん,一般,ノーマル,ぼうじんゴーグル
41,2140.623,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,はがね,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりハチマキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,とつげきチョッキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,オボンのみ
47,2136.653,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,たべのこし,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,はがね,こだわりメガネ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,とつげきチョッキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
48,2136.003,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,はがね,ブーストエナジー,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,はがね,おんみつマント,0212-00,ハッサム,,むし,はがね,一般,ひこう,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,オボンのみ
51,2133.623,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,ものまねハーブ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,メンタルハーブ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,あつぞこブーツ
54,2131.832,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0380-00,ラティアス,,ドラゴン,エスパー,準伝説,はがね,おんみつマント,0727-00,ガオガエン,,ほのお,あく,一般,フェアリー,フィラのみ,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,メンタルハーブ
56,2129.088,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0244-00,エンテイ,,ほのお,,準伝説,ノーマル,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント
57,2129.069,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,こだわりスカーフ,0970-00,キラフロル,,いわ,どく,一般,くさ,きあいのタスキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
60,2127.613,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ノーマル,パワフルハーブ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,ブーストエナジー
61,2127.39,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,こおり,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス
65,2124.589,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,こおり,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ジャポのみ
66,2123.556,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,0497-00,ジャローダ,,くさ,,一般,ほのお,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,いかさまダイス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,オボンのみ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,きあいのタスキ
69,2121.646,1003-00,ディンルー,,あく,じめん,準伝説,ひこう,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,シルクのスカーフ
71,2120.827,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりメガネ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0212-00,ハッサム,,むし,はがね,一般,ドラゴン,オボンのみ,1003-00,ディンルー,,あく,じめん,準伝説,どく,ウイのみ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
73,2120.396,1017-00,オーガポン,みどりのめん,くさ,,準伝説,くさ,いかさまダイス,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,どく,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,ブーストエナジー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし
74,2120.389,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0970-00,キラフロル,,いわ,どく,一般,くさ,ふうせん
76,2120.122,1018-00,ブリジュラス,,はがね,ドラゴン,一般,みず,とつげきチョッキ,0730-00,アシレーヌ,,みず,フェアリー,一般,じめん,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ
79,2119.185,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,クリアチャーム,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ほのお,こだわりメガネ
81,2118.372,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,こおり,ブーストエナジー
84,2116.692,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,ジャポのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ
86,2116.042,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,くさ,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ
91,2113.682,1002-00,パオジアン,,あく,こおり,準伝説,でんき,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,オボンのみ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,みず,ブーストエナジー
93,2113.402,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,たべのこし
95,2112.611,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ
96,2112.137,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,フェアリー,イバンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット
