順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
16,2187.345,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1004-00,イーユイ,,あく,ほのお,準伝説,あく,こだわりメガネ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,ジャポのみ,0547-00,エルフーン,,くさ,フェアリー,一般,はがね,ゴツゴツメット
19,2182.733,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,しんぴのしずく,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
24,2166.405,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0637-00,ウルガモス,,むし,ほのお,一般,みず,ラムのみ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,はがね,じゃくてんほけん,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー
26,2161.514,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,どく,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ジャポのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,ラムのみ
27,2161.241,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス
32,2155.686,1020-00,ウガツホムラ,,ほのお,ドラゴン,準伝説,ほのお,もくたん,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,クリアチャーム,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,おんみつマント,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,あついいわ,0576-00,ゴチルゼル,,エスパー,,一般,ひこう,こだわりスカーフ
36,2152.378,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
37,2152.134,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,しんぴのしずく
40,2148.458,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ラムのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,しんぴのしずく,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,クリアチャーム,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,イトケのみ
43,2145.367,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0812-00,ゴリランダー,,くさ,,一般,じめん,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,ほのお,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,グラスシード,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,おんみつマント
44,2142.253,0979-00,コノヨザル,,かくとう,ゴースト,一般,でんき,きあいのタスキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,フェアリー,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,フェアリー,たべのこし
45,2141.695,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,0212-00,ハッサム,,むし,はがね,一般,ひこう,オボンのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,こおり,きあいのタスキ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,フェアリー,たべのこし
46,2140.643,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,ほのお,だっしゅつパック,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ
47,2140.258,0324-00,コータス,,ほのお,,一般,ひこう,だっしゅつパック,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,1020-00,ウガツホムラ,,ほのお,ドラゴン,準伝説,ほのお,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,イバンのみ
48,2140.195,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,1004-00,イーユイ,,あく,ほのお,準伝説,あく,きあいのタスキ,0823-00,アーマーガア,,ひこう,はがね,一般,ノーマル,オボンのみ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,ブーストエナジー
49,2138.992,0730-00,アシレーヌ,,みず,フェアリー,一般,ほのお,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0591-00,モロバレル,,くさ,どく,一般,ほのお,だっしゅつパック
50,2136.831,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,クリアチャーム,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,オボンのみ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,ジャポのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,とつげきチョッキ
51,2136.332,0212-00,ハッサム,,むし,はがね,一般,あく,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,オボンのみ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,こおり,とつげきチョッキ
52,2135.61,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー,0235-00,ドーブル,,ノーマル,,一般,みず,きあいのタスキ,0380-00,ラティアス,,ドラゴン,エスパー,準伝説,はがね,ラムのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,ロゼルのみ
53,2135.38,0197-00,ブラッキー,,あく,,一般,フェアリー,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,ふうせん,1023-00,テツノカシラ,,はがね,エスパー,準伝説,くさ,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
54,2135.138,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,じゃくてんほけん,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,くさ,とつげきチョッキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,オボンのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,こおり,パワフルハーブ
56,2134.598,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,とつげきチョッキ,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ゴースト,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,ひこう,たべのこし
57,2134.593,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0970-00,キラフロル,,いわ,どく,一般,くさ,パワフルハーブ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,ウイのみ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
58,2134.208,0260-00,ラグラージ,,みず,じめん,一般,ほのお,たべのこし,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ゴツゴツメット,0212-00,ハッサム,,むし,はがね,一般,ひこう,あおぞらプレート
60,2132.835,0970-00,キラフロル,,いわ,どく,一般,くさ,きあいのタスキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ノーマル,ひかりのこな,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,パワフルハーブ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ
61,2132.723,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,たべのこし,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,あつぞこブーツ,1019-00,カミツオロチ,,くさ,ドラゴン,一般,フェアリー,だっしゅつパック,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
62,2132.368,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりメガネ
63,2132.364,1020-00,ウガツホムラ,,ほのお,ドラゴン,準伝説,みず,ラムのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,オボンのみ,0245-00,スイクン,,みず,,準伝説,フェアリー,ゴツゴツメット,1023-00,テツノカシラ,,はがね,エスパー,準伝説,ステラ,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー,0286-00,キノガッサ,,くさ,かくとう,一般,くさ,きあいのタスキ
64,2132.223,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,イバンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,たべのこし,0812-00,ゴリランダー,,くさ,,一般,ほのお,グラスシード,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,くろいメガネ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,おんみつマント
65,2131.859,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,メンタルハーブ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,1003-00,ディンルー,,あく,じめん,準伝説,みず,たべのこし
67,2130.949,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,とつげきチョッキ,0980-00,ドオー,,どく,じめん,一般,ほのお,くろいヘドロ,0823-00,アーマーガア,,ひこう,はがね,一般,ノーマル,おんみつマント,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス
69,2130.843,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,くさ,ふうせん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,どく,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
72,2130.417,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,フェアリー,ブーストエナジー,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし
74,2129.507,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ドラゴン,ジャポのみ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,イバンのみ
80,2127.168,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,0243-00,ライコウ,,でんき,,準伝説,みず,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,ジャポのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ラムのみ
81,2126.949,0448-00,ルカリオ,,かくとう,はがね,一般,ノーマル,いのちのたま,0381-00,ラティオス,,ドラゴン,エスパー,準伝説,はがね,おんみつマント,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,オボンのみ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
82,2126.587,0380-00,ラティアス,,ドラゴン,エスパー,準伝説,はがね,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりスカーフ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ゴースト,きあいのタスキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,たべのこし,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ
83,2126.555,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ジャポのみ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
84,2126.172,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ウイのみ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,みず,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし
85,2125.285,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,みず,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ウイのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,オボンのみ
87,2124.763,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,じゃくてんほけん,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
