順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
83,1905.463,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ほのお,くろいてっきゅう,0547-00,エルフーン,,くさ,フェアリー,一般,あく,おんみつマント,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,じめん,くちたたて,0637-00,ウルガモス,,むし,ほのお,一般,くさ,だっしゅつパック,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0901-00,ガチグマ,,じめん,ノーマル,一般,フェアリー,かえんだま
86,1904.354,0173-00,ピィ,,フェアリー,,一般,フェアリー,イバンのみ,0035-00,ピッピ,,フェアリー,,一般,はがね,しんかのきせき,0036-00,ピクシー,,フェアリー,,一般,みず,ゴツゴツメット,0637-00,ウルガモス,,むし,ほのお,一般,くさ,いのちのたま,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ノーマル,シルクのスカーフ,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ
89,1903.866,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,こおり,つららのプレート,0151-00,ミュウ,,エスパー,,幻,ノーマル,おんみつマント,1022-00,テツノイワオ,,いわ,エスパー,準伝説,ゴースト,こだわりハチマキ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,くさ,サイコシード,0235-00,ドーブル,,ノーマル,,一般,ゴースト,きあいのタスキ,0812-00,ゴリランダー,,くさ,,一般,みず,こだわりスカーフ
96,1901.376,0162-00,オオタチ,,ノーマル,,一般,じめん,きあいのタスキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0475-00,エルレイド,,エスパー,かくとう,一般,くさ,おんみつマント,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,あく,クリアチャーム,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,みず,いのちのたま,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ
100,1898.314,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,あく,パワフルハーブ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,こだわりメガネ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,じめん,こだわりスカーフ
141,1860.009,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,みず,パワフルハーブ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0986-00,アラブルタケ,,くさ,あく,パラドックス,みず,メンタルハーブ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま
153,1855.67,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0383-00,グラードン,,じめん,,禁止伝説,ほのお,こうかくレンズ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,たべのこし,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,みず,いのちのたま,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど
175,1849.511,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,こだわりメガネ,0198-00,ヤミカラス,,あく,ひこう,一般,ひこう,とくせいガード,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,みず,パワフルハーブ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,くさ,ぼうじんゴーグル,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,ほのお,いのちのたま,0235-00,ドーブル,,ノーマル,,一般,ゴースト,きあいのタスキ
213,1836.948,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ノーマル,ぼうじんゴーグル,0035-00,ピッピ,,フェアリー,,一般,くさ,きあいのタスキ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0475-00,エルレイド,,エスパー,かくとう,一般,あく,いのちのたま,0979-00,コノヨザル,,かくとう,ゴースト,一般,みず,パワーベルト,0801-00,マギアナ,,はがね,フェアリー,幻,くさ,おんみつマント
236,1826.307,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,ドラゴン,せいれいプレート,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし,0727-00,ガオガエン,,ほのお,あく,一般,むし,ゴツゴツメット,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりスカーフ
246,1823.919,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,あく,こだわりスカーフ,0801-00,マギアナ,,はがね,フェアリー,幻,フェアリー,おんみつマント,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,エレキシード,0423-00,トリトドン,にしのうみ,みず,じめん,一般,フェアリー,ゴツゴツメット,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ひかりのねんど
253,1821.497,0382-00,カイオーガ,,みず,,禁止伝説,くさ,おんみつマント,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,いかさまダイス,0547-00,エルフーン,,くさ,フェアリー,一般,あく,きあいのタスキ,0591-00,モロバレル,,くさ,どく,一般,ほのお,だっしゅつボタン,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,ぼうじんゴーグル,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,ノーマル,パワフルハーブ
291,1812.481,0491-00,ダークライ,,あく,,幻,ゴースト,こうかくレンズ,0302-00,ヤミラミ,,あく,ゴースト,一般,ノーマル,きあいのタスキ,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0383-00,グラードン,,じめん,,禁止伝説,ほのお,やわらかいすな,0637-00,ウルガモス,,むし,ほのお,一般,くさ,たべのこし,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,いのちのたま
305,1810.329,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,とつげきチョッキ,0383-00,グラードン,,じめん,,禁止伝説,ほのお,こだわりスカーフ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ゴツゴツメット,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0235-00,ドーブル,,ノーマル,,一般,ゴースト,きあいのタスキ,0189-00,ワタッコ,,くさ,ひこう,一般,ほのお,おうじゃのしるし
310,1809.085,0801-00,マギアナ,,はがね,フェアリー,幻,フェアリー,おんみつマント,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,くろいてっきゅう,0235-00,ドーブル,,ノーマル,,一般,ゴースト,きあいのタスキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,パワーウエイト,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,ぼうじんゴーグル,0547-00,エルフーン,,くさ,フェアリー,一般,くさ,バコウのみ
325,1806.642,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,きあいのタスキ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ゴースト,くちたたて,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,じめん,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,みず,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,シルクのスカーフ,0812-00,ゴリランダー,,くさ,,一般,くさ,いのちのたま
334,1805.866,0801-00,マギアナ,,はがね,フェアリー,幻,フェアリー,とつげきチョッキ,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりスカーフ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,ドラゴン,ぼうじんゴーグル,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ,0035-00,ピッピ,,フェアリー,,一般,くさ,しんかのきせき,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
344,1805.061,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,きあいのタスキ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,1002-00,パオジアン,,あく,こおり,準伝説,どく,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,ブーストエナジー,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット
347,1804.464,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,おんみつマント,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,クリアチャーム,0235-00,ドーブル,,ノーマル,,一般,ゴースト,きあいのタスキ,0591-00,モロバレル,,くさ,どく,一般,フェアリー,ゴツゴツメット,0727-00,ガオガエン,,ほのお,あく,一般,くさ,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど
467,1774.702,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,いのちのたま,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,エレキシード,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,0547-00,エルフーン,,くさ,フェアリー,一般,みず,おんみつマント,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま
481,1771.768,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,おんみつマント,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりメガネ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,1009-00,ウネルミナモ,,みず,ドラゴン,準伝説,くさ,ブーストエナジー,0324-00,コータス,,ほのお,,一般,ほのお,もくたん
483,1771.378,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,たべのこし,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,ひかりのねんど,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ほのお,とつげきチョッキ,0981-00,リキキリン,,ノーマル,エスパー,一般,みず,エレキシード,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット
529,1762.561,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,ドラゴン,くちたたて,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,おんみつマント,0727-00,ガオガエン,,ほのお,あく,一般,むし,とつげきチョッキ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0981-00,リキキリン,,ノーマル,エスパー,一般,みず,エレキシード,0991-00,テツノツツミ,,こおり,みず,パラドックス,じめん,きあいのタスキ
583,1753.313,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりハチマキ,0547-00,エルフーン,,くさ,フェアリー,一般,ゴースト,きあいのタスキ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,あく,パワフルハーブ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,こだわりメガネ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま
600,1751.206,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,0547-00,エルフーン,,くさ,フェアリー,一般,あく,おんみつマント,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,あく,ブーストエナジー,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりメガネ,0981-00,リキキリン,,ノーマル,エスパー,一般,あく,エレキシード
633,1746.099,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,おんみつマント,0547-00,エルフーン,,くさ,フェアリー,一般,はがね,きあいのタスキ,0571-01,ゾロアーク,ヒスイのすがた,ノーマル,ゴースト,一般,ステラ,いのちのたま,0901-00,ガチグマ,,じめん,ノーマル,一般,じめん,かえんだま,0324-00,コータス,,ほのお,,一般,ほのお,もくたん
634,1746.026,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ゴースト,おんみつマント,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,みず,メンタルハーブ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,0978-01,シャリタツ,たれたすがた,ドラゴン,みず,一般,ドラゴン,とくせいガード,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,きあいのタスキ,0132-00,メタモン,,ノーマル,,一般,ゴースト,せんせいのツメ
668,1741.33,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,クリアチャーム,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ゴツゴツメット,0981-00,リキキリン,,ノーマル,エスパー,一般,みず,エレキシード
707,1737.448,0493-02,アルセウス,ひこうタイプ,ひこう,,幻,ほのお,あおぞらプレート,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,フェアリー,とつげきチョッキ,0035-00,ピッピ,,フェアリー,,一般,くさ,しんかのきせき
722,1736.48,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,フェアリー,クリアチャーム,0382-00,カイオーガ,,みず,,禁止伝説,みず,こだわりスカーフ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,フェアリー,ぼうじんゴーグル,0637-00,ウルガモス,,むし,ほのお,一般,ドラゴン,たべのこし,1013-00,ヤバソチャ,ボンサクのすがた,くさ,ゴースト,一般,みず,ゴツゴツメット
724,1736.174,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,みず,パワフルハーブ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,1017-00,オーガポン,みどりのめん,くさ,,準伝説,くさ,とつげきチョッキ
760,1732.506,0493-00,アルセウス,ノーマルタイプ,ノーマル,,幻,ゴースト,いのちのたま,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,おんみつマント,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,くろいメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,こだわりハチマキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,ゴツゴツメット,0903-00,オオニューラ,,かくとう,どく,一般,あく,エレキシード
762,1732.416,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,とつげきチョッキ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,ぼうじんゴーグル,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,ブーストエナジー
849,1725.514,0801-00,マギアナ,,はがね,フェアリー,幻,フェアリー,こだわりメガネ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,いのちのたま,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0936-00,グレンアルマ,,ほのお,エスパー,一般,くさ,パワフルハーブ,0547-00,エルフーン,,くさ,フェアリー,一般,ほのお,おんみつマント,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん
859,1725.002,0993-00,テツノコウベ,,あく,ひこう,パラドックス,ほのお,ブーストエナジー,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,いのちのたま,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ドラゴン,ピントレンズ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,ゴツゴツメット,0858-00,ブリムオン,,エスパー,フェアリー,一般,みず,おんみつマント,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,くろいてっきゅう
903,1722.635,0800-02,ネクロズマ,あかつきのつばさ,エスパー,ゴースト,禁止伝説,みず,パワフルハーブ,0801-00,マギアナ,,はがね,フェアリー,幻,フェアリー,ようせいのハネ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,フェアリー,ぼうじんゴーグル,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,フェアリー,くろいてっきゅう,0869-00,マホイップ,ミルキィバニラ,フェアリー,,一般,はがね,メンタルハーブ
923,1721.36,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,いのちのたま,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,1021-00,タケルライコ,,でんき,ドラゴン,準伝説,でんき,じしゃく,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ
934,1720.517,0493-07,アルセウス,ゴーストタイプ,ゴースト,,幻,フェアリー,もののけプレート,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,くさ,くちたたて,0248-00,バンギラス,,いわ,あく,一般,ひこう,ゴツゴツメット,0530-00,ドリュウズ,,じめん,はがね,一般,ゴースト,クリアチャーム,0591-00,モロバレル,,くさ,どく,一般,みず,メンタルハーブ,0279-00,ペリッパー,,みず,ひこう,一般,ゴースト,とくせいガード
993,1716.881,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,あく,いのちのたま,0493-17,アルセウス,フェアリータイプ,フェアリー,,幻,みず,せいれいプレート,0812-00,ゴリランダー,,くさ,,一般,みず,とつげきチョッキ,0727-00,ガオガエン,,ほのお,あく,一般,むし,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0235-00,ドーブル,,ノーマル,,一般,ゴースト,きあいのタスキ
