順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
17,2077.877,0475-00,エルレイド,,エスパー,かくとう,一般,ほのお,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ゴースト,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,オボンのみ,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,フィラのみ
19,2075.208,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,こだわりハチマキ,0812-00,ゴリランダー,,くさ,,一般,はがね,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,ほのお,こだわりメガネ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま
20,2071.679,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,こおり,だっしゅつパック,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,ふうせん,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,0184-00,マリルリ,,みず,フェアリー,一般,みず,オボンのみ
21,2070.606,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ゴースト,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ドラゴン,こだわりメガネ,0908-00,マスカーニャ,,くさ,あく,一般,フェアリー,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし
23,2069.069,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,メタルコート,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,ふうせん,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,こだわりハチマキ
30,2065.049,0959-00,デカヌチャン,,フェアリー,はがね,一般,こおり,ふうせん,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,きあいのタスキ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,あく,おんみつマント,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
34,2061.045,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,むし,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,たべのこし,0475-00,エルレイド,,エスパー,かくとう,一般,あく,きあいのタスキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ゴースト,のろいのおふだ,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ
35,2061.03,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,おんみつマント,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,とつげきチョッキ,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,こだわりメガネ,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,フェアリー,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,むし,ふうせん
39,2056.399,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,こだわりハチマキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,どく,くろいヘドロ,1000-00,サーフゴー,,はがね,ゴースト,一般,あく,こだわりメガネ,0242-00,ハピナス,,ノーマル,,一般,かくとう,あつぞこブーツ
48,2047.66,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,ふうせん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0908-00,マスカーニャ,,くさ,あく,一般,フェアリー,オボンのみ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,おんみつマント
55,2042.898,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,こだわりハチマキ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,こだわりメガネ,0212-00,ハッサム,,むし,はがね,一般,あく,おんみつマント,1018-00,ブリジュラス,,はがね,ドラゴン,一般,あく,こだわりスカーフ,0903-00,オオニューラ,,かくとう,どく,一般,あく,とつげきチョッキ
57,2042.658,0908-00,マスカーニャ,,くさ,あく,一般,はがね,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,こだわりメガネ,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0823-00,アーマーガア,,ひこう,はがね,一般,ステラ,ゴツゴツメット,0233-00,ポリゴン２,,ノーマル,,一般,ひこう,しんかのきせき,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ほのお,こだわりハチマキ
61,2039.415,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,あく,こだわりスカーフ
62,2039.305,0059-00,ウインディ,,ほのお,,一般,フェアリー,とつげきチョッキ,0450-00,カバルドン,,じめん,,一般,フェアリー,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,メタルコート,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0977-00,ヘイラッシャ,,みず,,一般,ゴースト,たべのこし,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,こだわりスカーフ
63,2038.573,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,ジャポのみ,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,アッキのみ
64,2038.207,0903-00,オオニューラ,,かくとう,どく,一般,フェアリー,きあいのタスキ,0594-00,ママンボウ,,みず,,一般,はがね,とつげきチョッキ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ステラ,こだわりメガネ,0547-00,エルフーン,,くさ,フェアリー,一般,はがね,たべのこし,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりスカーフ
65,2037.121,0392-00,ゴウカザル,,ほのお,かくとう,一般,ゴースト,きあいのタスキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,はがね,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし,0637-00,ウルガモス,,むし,ほのお,一般,いわ,あつぞこブーツ,0976-00,ミガルーサ,,みず,エスパー,一般,ノーマル,オボンのみ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,こおり,ひかりのねんど
67,2033.802,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりメガネ,0903-00,オオニューラ,,かくとう,どく,一般,あく,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
70,2033.157,0903-00,オオニューラ,,かくとう,どく,一般,あく,オボンのみ,0908-00,マスカーニャ,,くさ,あく,一般,フェアリー,チイラのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,いかさまダイス,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ゴースト,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,ふうせん,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし
71,2032.782,0812-00,ゴリランダー,,くさ,,一般,じめん,きあいのタスキ,0815-00,エースバーン,,ほのお,,一般,こおり,おんみつマント,0818-00,インテレオン,,みず,,一般,みず,ピントレンズ,0903-00,オオニューラ,,かくとう,どく,一般,あく,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,グラスシード,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,たべのこし
73,2032.428,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こうてつプレート,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,はがね,いのちのたま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ゴースト,とつげきチョッキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,ほのお,オボンのみ
75,2032.294,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,0730-00,アシレーヌ,,みず,フェアリー,一般,くさ,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,オボンのみ
76,2032.248,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0903-00,オオニューラ,,かくとう,どく,一般,どく,くろいヘドロ,0227-00,エアームド,,はがね,ひこう,一般,くさ,おんみつマント,0594-00,ママンボウ,,みず,,一般,フェアリー,とつげきチョッキ,1019-00,カミツオロチ,,くさ,ドラゴン,一般,はがね,こだわりメガネ,0980-00,ドオー,,どく,じめん,一般,ノーマル,たべのこし
77,2031.951,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,どく,シュカのみ,0186-00,ニョロトノ,,みず,,一般,フェアリー,しめったいわ,0930-00,オリーヴァ,,くさ,ノーマル,一般,フェアリー,とつげきチョッキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ステラ,いのちのたま,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,グラスシード
78,2030.566,0908-00,マスカーニャ,,くさ,あく,一般,あく,オボンのみ,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,たべのこし,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ,0934-00,キョジオーン,,いわ,,一般,ゴースト,おんみつマント,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,きあいのタスキ,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,とつげきチョッキ
80,2028.807,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,いのちのたま,0903-00,オオニューラ,,かくとう,どく,一般,こおり,きあいのタスキ,0901-00,ガチグマ,,じめん,ノーマル,一般,フェアリー,かえんだま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき,0977-00,ヘイラッシャ,,みず,,一般,はがね,オボンのみ
84,2027.766,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,バンジのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0658-00,ゲッコウガ,,みず,あく,一般,みず,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,0475-00,エルレイド,,エスパー,かくとう,一般,ほのお,とつげきチョッキ
87,2027.261,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0956-00,クエスパトラ,,エスパー,,一般,フェアリー,アッキのみ,0903-00,オオニューラ,,かくとう,どく,一般,ほのお,いのちのたま,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,いかさまダイス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,0727-00,ガオガエン,,ほのお,あく,一般,くさ,とつげきチョッキ
88,2026.877,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,とつげきチョッキ,0970-00,キラフロル,,いわ,どく,一般,フェアリー,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ
89,2026.097,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,メタルコート,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,ふうせん,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,きあいのタスキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,フェアリー,いかさまダイス
90,2025.906,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,たべのこし,0968-00,ミミズズ,,はがね,,一般,フェアリー,オボンのみ,0235-00,ドーブル,,ノーマル,,一般,ゴースト,こうかくレンズ,0903-00,オオニューラ,,かくとう,どく,一般,こおり,きあいのタスキ
93,2023.069,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,こだわりハチマキ,0727-00,ガオガエン,,ほのお,あく,一般,フェアリー,あつぞこブーツ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,むし,おんみつマント,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0959-00,デカヌチャン,,フェアリー,はがね,一般,ひこう,ふうせん
94,2022.435,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,こだわりハチマキ,0823-00,アーマーガア,,ひこう,はがね,一般,ゴースト,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
95,2022.311,0934-00,キョジオーン,,いわ,,一般,はがね,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりスカーフ,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,ふうせん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,オボンのみ
98,2021.347,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,0908-00,マスカーニャ,,くさ,あく,一般,フェアリー,オボンのみ,0970-00,キラフロル,,いわ,どく,一般,くさ,きあいのタスキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ
106,2014.178,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ものしりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,0998-00,セグレイブ,,ドラゴン,こおり,一般,ゴースト,きあいのタスキ,0248-00,バンギラス,,いわ,あく,一般,ひこう,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ
110,2013.104,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ほのお,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,0445-00,ガブリアス,,ドラゴン,じめん,一般,ゴースト,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,こだわりスカーフ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ノーマル,ひかりのねんど
115,2009.608,0576-00,ゴチルゼル,,エスパー,,一般,ひこう,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ラムのみ,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし,0233-00,ポリゴン２,,ノーマル,,一般,じめん,しんかのきせき,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,はがね,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,パワフルハーブ
120,2007.989,0212-00,ハッサム,,むし,はがね,一般,はがね,オボンのみ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ステラ,こだわりメガネ,0901-00,ガチグマ,,じめん,ノーマル,一般,フェアリー,かえんだま,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,おんみつマント,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,とつげきチョッキ,0908-00,マスカーニャ,,くさ,あく,一般,どく,こだわりスカーフ
122,2006.121,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,こだわりハチマキ,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,ほのお,こだわりメガネ,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,おんみつマント,0473-00,マンムー,,こおり,じめん,一般,ゴースト,きあいのタスキ
125,2004.593,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ほのお,ゴツゴツメット,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,いかさまダイス,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,こだわりスカーフ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま
126,2004.033,0248-00,バンギラス,,いわ,あく,一般,ひこう,たつじんのおび,0530-00,ドリュウズ,,じめん,はがね,一般,ドラゴン,いのちのたま,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,こおり,ものしりメガネ,0130-00,ギャラドス,,みず,ひこう,一般,ひこう,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりメガネ,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,かくとう,ゴツゴツメット
128,2003.118,0858-00,ブリムオン,,エスパー,フェアリー,一般,みず,きあいのタスキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ノーマル,イバンのみ,0571-01,ゾロアーク,ヒスイのすがた,ノーマル,ゴースト,一般,あく,たつじんのおび,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,いのちのたま,0212-00,ハッサム,,むし,はがね,一般,あく,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ
