順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
16,2145.529,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
17,2142.597,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,クリアチャーム,0979-00,コノヨザル,,かくとう,ゴースト,一般,はがね,オボンのみ,0286-00,キノガッサ,,くさ,かくとう,一般,いわ,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ
18,2141.783,0445-00,ガブリアス,,ドラゴン,じめん,一般,こおり,フィラのみ,0145-00,サンダー,,でんき,ひこう,準伝説,はがね,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,マゴのみ,1001-00,チオンジェン,,あく,くさ,準伝説,どく,たべのこし
22,2132.43,0450-00,カバルドン,,じめん,,一般,はがね,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,0286-00,キノガッサ,,くさ,かくとう,一般,はがね,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ゴツゴツメット,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,こだわりスカーフ
25,2129.816,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,でんき,こだわりスカーフ,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,オボンのみ,0706-01,ヌメルゴン,ヒスイのすがた,はがね,ドラゴン,一般,むし,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
26,2127.529,1002-00,パオジアン,,あく,こおり,準伝説,でんき,こだわりハチマキ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,0485-00,ヒードラン,,ほのお,はがね,準伝説,くさ,オボンのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ
27,2126.732,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0145-00,サンダー,,でんき,ひこう,準伝説,はがね,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1001-00,チオンジェン,,あく,くさ,準伝説,どく,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,こおり,フィラのみ,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,フィラのみ
30,2125.825,1001-00,チオンジェン,,あく,くさ,準伝説,フェアリー,たべのこし,0748-00,ドヒドイデ,,どく,みず,一般,ノーマル,レッドカード,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,こだわりメガネ
32,2120.946,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,ゴツゴツメット,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0812-00,ゴリランダー,,くさ,,一般,どく,たべのこし,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,きあいのタスキ,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ
33,2120.697,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,フェアリー,おんみつマント,0144-00,フリーザー,,こおり,ひこう,準伝説,はがね,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,レッドカード
36,2117.422,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりスカーフ,0485-00,ヒードラン,,ほのお,はがね,準伝説,ひこう,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ
40,2111.873,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,0706-01,ヌメルゴン,ヒスイのすがた,はがね,ドラゴン,一般,フェアリー,カゴのみ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,こだわりハチマキ
41,2111.072,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,たべのこし,0991-00,テツノツツミ,,こおり,みず,パラドックス,はがね,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,くさ,いのちのたま
42,2110.687,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,こだわりハチマキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,くろいメガネ,0991-00,テツノツツミ,,こおり,みず,パラドックス,フェアリー,こだわりメガネ,0748-00,ドヒドイデ,,どく,みず,一般,くさ,レッドカード
44,2109.859,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,0991-00,テツノツツミ,,こおり,みず,パラドックス,はがね,ブーストエナジー,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,みず,とつげきチョッキ
45,2109.674,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ,1003-00,ディンルー,,あく,じめん,準伝説,こおり,オボンのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりハチマキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,くさ,いのちのたま
46,2109.58,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,こだわりハチマキ,0706-01,ヌメルゴン,ヒスイのすがた,はがね,ドラゴン,一般,ひこう,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
47,2108.85,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,じゃくてんほけん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,くさ,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット
48,2108.597,0970-00,キラフロル,,いわ,どく,一般,かくとう,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,あつぞこブーツ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,きあいのタスキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ノーマル,ふうせん,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,おんみつマント
50,2108.238,0212-00,ハッサム,,むし,はがね,一般,あく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0989-00,スナノケガワ,,でんき,じめん,パラドックス,でんき,こだわりメガネ,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,こだわりスカーフ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,くさ,いのちのたま
51,2108.117,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,とつげきチョッキ,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,みず,いのちのたま,0977-00,ヘイラッシャ,,みず,,一般,こおり,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
52,2107.488,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ
57,2105.941,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりハチマキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,ゴースト,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ,0212-00,ハッサム,,むし,はがね,一般,みず,とつげきチョッキ
58,2105.886,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ,0145-00,サンダー,,でんき,ひこう,準伝説,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ゴースト,きあいのタスキ
62,2103.982,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,くさ,ブーストエナジー,0823-00,アーマーガア,,ひこう,はがね,一般,ノーマル,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,たべのこし,0977-00,ヘイラッシャ,,みず,,一般,でんき,とつげきチョッキ
63,2103.787,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
64,2103.742,0977-00,ヘイラッシャ,,みず,,一般,はがね,カゴのみ,0642-01,ボルトロス,れいじゅうフォルム,でんき,ひこう,準伝説,はがね,オボンのみ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,ブーストエナジー,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,でんきだま,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ノーマル,きあいのタスキ,0986-00,アラブルタケ,,くさ,あく,パラドックス,どく,たべのこし
66,2103.145,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,1002-00,パオジアン,,あく,こおり,準伝説,みず,くろいメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,じゃくてんほけん
67,2102.26,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,じゃくてんほけん,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,たべのこし,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0485-00,ヒードラン,,ほのお,はがね,準伝説,くさ,とつげきチョッキ
68,2101.725,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりメガネ,0485-00,ヒードラン,,ほのお,はがね,準伝説,くさ,とつげきチョッキ
70,2101.654,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,こだわりメガネ,1003-00,ディンルー,,あく,じめん,準伝説,どく,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ラムのみ
73,2100.457,1002-00,パオジアン,,あく,こおり,準伝説,くさ,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,たべのこし,0462-00,ジバコイル,,でんき,はがね,一般,フェアリー,とつげきチョッキ
74,2100.15,0591-00,モロバレル,,くさ,どく,一般,どく,くろいヘドロ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0113-00,ラッキー,,ノーマル,,一般,あく,しんかのきせき,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ
75,2100.095,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,0450-00,カバルドン,,じめん,,一般,はがね,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ
77,2099.126,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,おんみつマント,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0983-00,ドドゲザン,,あく,はがね,一般,ほのお,とつげきチョッキ
78,2099.091,1002-00,パオジアン,,あく,こおり,準伝説,でんき,こだわりハチマキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,みず,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,こだわりメガネ,1003-00,ディンルー,,あく,じめん,準伝説,どく,フィラのみ
79,2098.787,1002-00,パオジアン,,あく,こおり,準伝説,でんき,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,じゃくてんほけん,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ノーマル,きあいのタスキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま
80,2098.771,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,オボンのみ,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0637-00,ウルガモス,,むし,ほのお,一般,みず,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,おんみつマント
82,2097.136,0450-00,カバルドン,,じめん,,一般,はがね,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,みず,ゴツゴツメット,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,くさ,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,こだわりハチマキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,フェアリー,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
86,2094.429,0979-00,コノヨザル,,かくとう,ゴースト,一般,ノーマル,でんきだま,0637-00,ウルガモス,,むし,ほのお,一般,みず,たべのこし,0286-00,キノガッサ,,くさ,かくとう,一般,ほのお,いかさまダイス,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,オボンのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,きあいのタスキ
89,2093.648,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,くさ,ブーストエナジー,0450-00,カバルドン,,じめん,,一般,はがね,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ひかりのこな,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,ゴツゴツメット,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,こだわりスカーフ
90,2092.781,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ラムのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,オボンのみ,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,くさ,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ
