順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
12,2180.086,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし
13,2169.936,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,クリアチャーム,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0488-00,クレセリア,,エスパー,,準伝説,はがね,たべのこし
14,2165.969,1003-00,ディンルー,,あく,じめん,準伝説,どく,フィラのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ノーマル,ひかりのこな
15,2164.223,0934-00,キョジオーン,,いわ,,一般,はがね,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット
16,2163.889,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ゴツゴツメット,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,フェアリー,きあいのタスキ
18,2158.161,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,シルクのスカーフ,0823-00,アーマーガア,,ひこう,はがね,一般,ほのお,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ジャポのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
19,2157.441,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ゴースト,ブーストエナジー,0985-00,サケブシッポ,,フェアリー,エスパー,パラドックス,みず,でんきだま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,タラプのみ
23,2154.607,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1004-00,イーユイ,,あく,ほのお,準伝説,あく,くろいメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット
24,2152.768,0448-00,ルカリオ,,かくとう,はがね,一般,ノーマル,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,じゃくてんほけん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,ゴツゴツメット,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
25,2152.348,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,きあいのタスキ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,たべのこし
27,2150.689,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,あおぞらプレート,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,ドラゴン,おんみつマント,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,オボンのみ
28,2150.495,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ
29,2147.863,0450-00,カバルドン,,じめん,,一般,はがね,たべのこし,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0591-00,モロバレル,,くさ,どく,一般,ほのお,だっしゅつパック
30,2146.803,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0488-00,クレセリア,,エスパー,,準伝説,フェアリー,メンタルハーブ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
32,2144.504,0970-00,キラフロル,,いわ,どく,一般,みず,オボンのみ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,0748-00,ドヒドイデ,,どく,みず,一般,どく,くろいヘドロ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,たべのこし,1017-00,オーガポン,みどりのめん,くさ,,準伝説,くさ,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
33,2144.177,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,ひこう,こだわりスカーフ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,おんみつマント
34,2143.438,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,きあいのタスキ,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,こだわりスカーフ
35,2142.814,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,パンチグローブ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
36,2140.105,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ノーマル,たべのこし,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,0450-00,カバルドン,,じめん,,一般,フェアリー,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,おんみつマント,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,きあいのタスキ
37,2139.944,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ
42,2135.85,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,パンチグローブ
43,2133.853,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,とつげきチョッキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ゴースト,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ
44,2133.109,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,アッキのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ゴースト,ブーストエナジー,1001-00,チオンジェン,,あく,くさ,準伝説,みず,たべのこし
45,2132.898,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,タラプのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ゴースト,ブーストエナジー,0985-00,サケブシッポ,,フェアリー,エスパー,パラドックス,みず,メンタルハーブ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,フェアリー,きあいのタスキ
50,2130.088,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
51,2128.348,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,きあいのタスキ,0894-00,レジエレキ,,でんき,,準伝説,こおり,じしゃく,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,くさ,たべのこし
52,2127.626,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,きあいのタスキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,みず,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ
53,2127.062,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,はがね,オボンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし
54,2126.587,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,あく,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,きあいのタスキ,0849-00,ストリンダー,ハイなすがた,でんき,どく,一般,みず,こだわりメガネ
55,2126.51,0934-00,キョジオーン,,いわ,,一般,いわ,こんごうだま,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ゴースト,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,ラムのみ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ
56,2125.11,0279-00,ペリッパー,,みず,ひこう,一般,じめん,しめったいわ,0847-00,カマスジョー,,みず,,一般,ゴースト,きあいのタスキ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,フェアリー,いのちのたま,0199-00,ヤドキング,,みず,エスパー,一般,くさ,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,かくとう,たべのこし,0748-00,ドヒドイデ,,どく,みず,一般,どく,くろいヘドロ
58,2124.563,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ゴースト,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,ふうせん,0970-00,キラフロル,,いわ,どく,一般,くさ,とつげきチョッキ
59,2124.496,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0970-00,キラフロル,,いわ,どく,一般,くさ,とつげきチョッキ
62,2124.021,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,きあいのタスキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,どく,くろいメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし
63,2123.585,1002-00,パオジアン,,あく,こおり,準伝説,でんき,くろいメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,ウイのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,たべのこし,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ
64,2123.287,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,きあいのタスキ,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,0991-00,テツノツツミ,,こおり,みず,パラドックス,こおり,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
66,2122.652,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,じゃくてんほけん,0858-00,ブリムオン,,エスパー,フェアリー,一般,みず,ジャポのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,とつげきチョッキ,0823-00,アーマーガア,,ひこう,はがね,一般,ドラゴン,たべのこし,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ
67,2122.386,0970-00,キラフロル,,いわ,どく,一般,くさ,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,たべのこし,0437-00,ドータクン,,はがね,エスパー,一般,くさ,どくどくだま,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,でんき,こだわりメガネ
68,2122.38,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,こおり,もちものなし,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,0462-00,ジバコイル,,でんき,はがね,一般,こおり,ふうせん,1002-00,パオジアン,,あく,こおり,準伝説,あく,いのちのたま,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ
70,2121.97,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,みず,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,ラムのみ
71,2121.894,0934-00,キョジオーン,,いわ,,一般,みず,メンタルハーブ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
