順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
16,2131.2,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,とつげきチョッキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,はがね,いかさまダイス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,むし,ふうせん,0908-00,マスカーニャ,,くさ,あく,一般,はがね,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ
19,2114.156,0448-00,ルカリオ,,かくとう,はがね,一般,くさ,ふうせん,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,いかさまダイス,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし,0730-00,アシレーヌ,,みず,フェアリー,一般,ゴースト,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,メタルコート
20,2113.635,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,イバンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,みず,たべのこし,0903-00,オオニューラ,,かくとう,どく,一般,あく,オボンのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ひこう,でんきだま,0445-00,ガブリアス,,ドラゴン,じめん,一般,でんき,こだわりスカーフ,0956-00,クエスパトラ,,エスパー,,一般,フェアリー,アッキのみ
25,2107.671,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,むし,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,ふうせん,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ゴースト,のろいのおふだ,0849-00,ストリンダー,ハイなすがた,でんき,どく,一般,ノーマル,シルクのスカーフ
27,2104.091,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,0445-00,ガブリアス,,ドラゴン,じめん,一般,でんき,こだわりハチマキ,0908-00,マスカーニャ,,くさ,あく,一般,はがね,こだわりスカーフ,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,とつげきチョッキ,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし
28,2101.738,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,こおり,だっしゅつパック,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,じゃくてんほけん,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,ふうせん,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,0914-00,ウェーニバル,,みず,かくとう,一般,ゴースト,きあいのタスキ
36,2082.602,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0620-00,コジョンド,,かくとう,,一般,かくとう,きあいのタスキ,0594-00,ママンボウ,,みず,,一般,フェアリー,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりメガネ,0576-00,ゴチルゼル,,エスパー,,一般,フェアリー,ふうせん,0980-00,ドオー,,どく,じめん,一般,ノーマル,たべのこし
37,2081.968,0748-00,ドヒドイデ,,どく,みず,一般,はがね,メンタルハーブ,0242-00,ハピナス,,ノーマル,,一般,かくとう,あつぞこブーツ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,おんみつマント,0227-00,エアームド,,はがね,ひこう,一般,かくとう,ゴツゴツメット
38,2080.694,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,とつげきチョッキ,0903-00,オオニューラ,,かくとう,どく,一般,こおり,きあいのタスキ,0730-00,アシレーヌ,,みず,フェアリー,一般,ゴースト,こだわりメガネ
42,2078.526,0730-00,アシレーヌ,,みず,フェアリー,一般,あく,たべのこし,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,シルクのスカーフ,0212-00,ハッサム,,むし,はがね,一般,ひこう,ちからのハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ドラゴン,いのちのたま,0979-00,コノヨザル,,かくとう,ゴースト,一般,ゴースト,とつげきチョッキ
46,2076.859,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん,0815-00,エースバーン,,ほのお,,一般,ほのお,こだわりハチマキ,0908-00,マスカーニャ,,くさ,あく,一般,はがね,こだわりスカーフ,0730-00,アシレーヌ,,みず,フェアリー,一般,どく,カゴのみ
47,2075.933,0212-00,ハッサム,,むし,はがね,一般,あく,オボンのみ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ステラ,いのちのたま,0473-00,マンムー,,こおり,じめん,一般,ゴースト,きあいのタスキ,0730-00,アシレーヌ,,みず,フェアリー,一般,はがね,とつげきチョッキ,0908-00,マスカーニャ,,くさ,あく,一般,はがね,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
52,2072.523,0873-00,モスノウ,,こおり,むし,一般,みず,ラムのみ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,グラスシード,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,0812-00,ゴリランダー,,くさ,,一般,いわ,こだわりスカーフ,0080-00,ヤドラン,,みず,エスパー,一般,ひこう,おんみつマント,0983-00,ドドゲザン,,あく,はがね,一般,ゴースト,とつげきチョッキ
53,2072.517,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ステラ,きあいのタスキ,0257-00,バシャーモ,,ほのお,かくとう,一般,こおり,いのちのたま,0923-00,パーモット,,でんき,かくとう,一般,ひこう,ヒメリのみ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ゴースト,とつげきチョッキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,あく,オボンのみ
54,2071.556,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,こだわりスカーフ,0903-00,オオニューラ,,かくとう,どく,一般,ほのお,こだわりハチマキ
56,2070.947,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ほのお,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま
57,2070.47,0959-00,デカヌチャン,,フェアリー,はがね,一般,ひこう,ふうせん,0956-00,クエスパトラ,,エスパー,,一般,ほのお,オボンのみ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ノーマル,きあいのタスキ,0970-00,キラフロル,,いわ,どく,一般,くさ,パワフルハーブ,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ
58,2068.747,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,メタルコート,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,おんみつマント,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,はがね,オボンのみ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ
61,2066.776,0908-00,マスカーニャ,,くさ,あく,一般,こおり,こだわりスカーフ,0903-00,オオニューラ,,かくとう,どく,一般,くさ,きあいのタスキ,0823-00,アーマーガア,,ひこう,はがね,一般,ゴースト,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,ほのお,あつぞこブーツ
67,2062.756,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,0473-00,マンムー,,こおり,じめん,一般,ゴースト,きあいのタスキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,とつげきチョッキ,0497-00,ジャローダ,,くさ,,一般,あく,たべのこし,0212-00,ハッサム,,むし,はがね,一般,ひこう,オボンのみ
68,2062.515,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,いかさまダイス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき
74,2057.338,0815-00,エースバーン,,ほのお,,一般,ほのお,こだわりハチマキ,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0450-00,カバルドン,,じめん,,一般,はがね,たべのこし,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,いわ,あつぞこブーツ,0591-00,モロバレル,,くさ,どく,一般,フェアリー,ゴツゴツメット
78,2054.966,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,じゃくてんほけん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,おんみつマント,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,フィラのみ
81,2053.927,0445-00,ガブリアス,,ドラゴン,じめん,一般,ドラゴン,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,せんせいのツメ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ゴースト,レンブのみ,0637-00,ウルガモス,,むし,ほのお,一般,ほのお,こだわりメガネ
82,2053.904,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ドラゴン,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ふうせん,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ドラゴン,りゅうのキバ
83,2052.833,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,0901-00,ガチグマ,,じめん,ノーマル,一般,どく,かえんだま
84,2052.451,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,0730-00,アシレーヌ,,みず,フェアリー,一般,ひこう,おんみつマント,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0908-00,マスカーニャ,,くさ,あく,一般,あく,とつげきチョッキ
86,2051.912,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,0970-00,キラフロル,,いわ,どく,一般,くさ,パワフルハーブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,せんせいのツメ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
87,2051.689,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,こだわりスカーフ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0324-00,コータス,,ほのお,,一般,ほのお,ひのたまプレート,0979-00,コノヨザル,,かくとう,ゴースト,一般,あく,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,0571-01,ゾロアーク,ヒスイのすがた,ノーマル,ゴースト,一般,ノーマル,こだわりメガネ
88,2051.356,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,オボンのみ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ
89,2051.203,0479-01,ロトム,ヒートロトム,でんき,ほのお,一般,はがね,こだわりスカーフ,0980-00,ドオー,,どく,じめん,一般,みず,おんみつマント,0036-00,ピクシー,,フェアリー,,一般,みず,たべのこし,0908-00,マスカーニャ,,くさ,あく,一般,くさ,オボンのみ,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,ゴツゴツメット,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,とつげきチョッキ
92,2050.742,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,ゴツゴツメット,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,ふうせん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0908-00,マスカーニャ,,くさ,あく,一般,フェアリー,オボンのみ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,おんみつマント
93,2050.464,0934-00,キョジオーン,,いわ,,一般,みず,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,ラムのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0908-00,マスカーニャ,,くさ,あく,一般,フェアリー,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ
98,2048.49,0242-00,ハピナス,,ノーマル,,一般,ひこう,ゴツゴツメット,0977-00,ヘイラッシャ,,みず,,一般,かくとう,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0212-00,ハッサム,,むし,はがね,一般,あく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ
101,2046.197,0956-00,クエスパトラ,,エスパー,,一般,フェアリー,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,0903-00,オオニューラ,,かくとう,どく,一般,あく,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0594-00,ママンボウ,,みず,,一般,はがね,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
103,2045.08,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,オボンのみ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,あく,あつぞこブーツ,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,メンタルハーブ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,とつげきチョッキ
105,2041.444,1018-00,ブリジュラス,,はがね,ドラゴン,一般,どく,シュカのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,しめったいわ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ステラ,いのちのたま,0930-00,オリーヴァ,,くさ,ノーマル,一般,フェアリー,とつげきチョッキ,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,グラスシード
107,2037.716,0998-00,セグレイブ,,ドラゴン,こおり,一般,みず,こだわりハチマキ,1019-00,カミツオロチ,,くさ,ドラゴン,一般,どく,とつげきチョッキ,0437-00,ドータクン,,はがね,エスパー,一般,ほのお,たべのこし,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,あく,オボンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,はがね,たつじんのおび
108,2036.89,0248-00,バンギラス,,いわ,あく,一般,ひこう,さらさらいわ,0530-00,ドリュウズ,,じめん,はがね,一般,ステラ,いのちのたま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,こだわりメガネ,0637-00,ウルガモス,,むし,ほのお,一般,むし,あつぞこブーツ,0233-00,ポリゴン２,,ノーマル,,一般,ゴースト,しんかのきせき,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,ほのお,きあいのタスキ
128,2024.607,0959-00,デカヌチャン,,フェアリー,はがね,一般,ひこう,ふうせん,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,0911-00,ラウドボーン,,ほのお,ゴースト,一般,どく,おんみつマント,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,オボンのみ,0970-00,キラフロル,,いわ,どく,一般,フェアリー,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ
129,2021.274,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ゴースト,きあいのタスキ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,あく,ひかりのねんど,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,ゴースト,いのちのたま,0983-00,ドドゲザン,,あく,はがね,一般,あく,メンタルハーブ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,むし,ピントレンズ
136,2016.303,0973-00,カラミンゴ,,ひこう,かくとう,一般,ひこう,きあいのタスキ,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,フェアリー,たべのこし,0743-00,アブリボン,,むし,フェアリー,一般,フェアリー,ひかりのねんど,0849-00,ストリンダー,ハイなすがた,でんき,どく,一般,ノーマル,いのちのたま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,オボンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,アッキのみ
141,2014.208,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,0980-00,ドオー,,どく,じめん,一般,どく,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,あつぞこブーツ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ステラ,こだわりメガネ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ
153,2012.306,0594-00,ママンボウ,,みず,,一般,はがね,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0934-00,キョジオーン,,いわ,,一般,はがね,おんみつマント,0903-00,オオニューラ,,かくとう,どく,一般,ほのお,だっしゅつパック,0637-00,ウルガモス,,むし,ほのお,一般,くさ,あつぞこブーツ
