順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
38,2117.25,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,こだわりハチマキ
39,2117.009,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ドラゴン,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0823-00,アーマーガア,,ひこう,はがね,一般,フェアリー,たべのこし,0980-00,ドオー,,どく,じめん,一般,ノーマル,くろいヘドロ
43,2115.325,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,オボンのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,しんぴのしずく,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
44,2115.072,0450-00,カバルドン,,じめん,,一般,はがね,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ
46,2113.448,1011-00,カミッチュ,,くさ,ドラゴン,一般,はがね,しんかのきせき,0713-01,クレベース,ヒスイのすがた,こおり,いわ,一般,ほのお,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0242-00,ハピナス,,ノーマル,,一般,みず,どくバリ,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま
47,2113.208,1002-00,パオジアン,,あく,こおり,準伝説,でんき,こだわりスカーフ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,オボンのみ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,みず,メンタルハーブ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし
48,2112.271,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,1004-00,イーユイ,,あく,ほのお,準伝説,あく,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,オボンのみ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,たべのこし,0591-00,モロバレル,,くさ,どく,一般,ほのお,だっしゅつパック
49,2110.467,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,もちものなし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,もちものなし,1002-00,パオジアン,,あく,こおり,準伝説,ノーマル,もちものなし,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,もちものなし,1004-00,イーユイ,,あく,ほのお,準伝説,ノーマル,もちものなし,0983-00,ドドゲザン,,あく,はがね,一般,ノーマル,もちものなし
51,2109.153,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0242-00,ハピナス,,ノーマル,,一般,みず,オボンのみ
55,2108.506,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,ジャポのみ
57,2107.91,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ
58,2107.865,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,たべのこし,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0934-00,キョジオーン,,いわ,,一般,どく,おんみつマント,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,はがね,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ
60,2107.501,0959-00,デカヌチャン,,フェアリー,はがね,一般,ドラゴン,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,じゃくてんほけん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,こだわりスカーフ
63,2107.173,0970-00,キラフロル,,いわ,どく,一般,くさ,レッドカード,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0637-00,ウルガモス,,むし,ほのお,一般,いわ,ラムのみ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,おんみつマント
65,2106.558,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,たべのこし
66,2106.074,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,ゴツゴツメット,0242-00,ハピナス,,ノーマル,,一般,みず,どくバリ,0713-00,クレベース,,こおり,,一般,かくとう,あつぞこブーツ,0113-00,ラッキー,,ノーマル,,一般,どく,しんかのきせき,0911-00,ラウドボーン,,ほのお,ゴースト,一般,ドラゴン,たべのこし,0488-00,クレセリア,,エスパー,,準伝説,はがね,おんみつマント
67,2106.03,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,じゃくてんほけん,0242-00,ハピナス,,ノーマル,,一般,フェアリー,メンタルハーブ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,みず,たべのこし,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
69,2105.432,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,こおり,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ
71,2104.823,0248-00,バンギラス,,いわ,あく,一般,フェアリー,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりメガネ,0591-00,モロバレル,,くさ,どく,一般,ほのお,だっしゅつパック,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0462-00,ジバコイル,,でんき,はがね,一般,かくとう,ゴツゴツメット
72,2104.415,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
75,2103.801,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0462-00,ジバコイル,,でんき,はがね,一般,みず,ふうせん,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,0594-00,ママンボウ,,みず,,一般,フェアリー,とつげきチョッキ,0591-00,モロバレル,,くさ,どく,一般,ほのお,だっしゅつパック
76,2103.701,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,もちものなし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,もちものなし,1002-00,パオジアン,,あく,こおり,準伝説,ノーマル,もちものなし,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,もちものなし,1004-00,イーユイ,,あく,ほのお,準伝説,ノーマル,もちものなし,0983-00,ドドゲザン,,あく,はがね,一般,ノーマル,もちものなし
77,2103.659,0130-00,ギャラドス,,みず,ひこう,一般,みず,ゴツゴツメット,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,こだわりハチマキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ,0212-00,ハッサム,,むし,はがね,一般,みず,オボンのみ
78,2103.541,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,フィラのみ,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,0242-00,ハピナス,,ノーマル,,一般,みず,どくバリ
80,2103.087,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,マゴのみ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー
81,2103.065,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,いのちのたま,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,ゴツゴツメット
87,2100.393,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,1000-00,サーフゴー,,はがね,ゴースト,一般,ステラ,こだわりスカーフ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー
90,2098.632,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,みず,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,いのちのたま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,オボンのみ
91,2098.595,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ジャポのみ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,0462-00,ジバコイル,,でんき,はがね,一般,フェアリー,イバンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ひかりのこな,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,ふうせん,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ブーストエナジー
92,2098.438,0576-00,ゴチルゼル,,エスパー,,一般,ひこう,こだわりスカーフ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0591-00,モロバレル,,くさ,どく,一般,フェアリー,だっしゅつパック,0594-00,ママンボウ,,みず,,一般,フェアリー,とつげきチョッキ
