順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
97,1937.94,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ドラゴン,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,しんぴのしずく,1000-00,サーフゴー,,はがね,ゴースト,一般,ドラゴン,たべのこし,0812-00,ゴリランダー,,くさ,,一般,どく,とつげきチョッキ,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,フェアリー,こだわりハチマキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
129,1912.787,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,こだわりメガネ,0146-01,ファイヤー,ガラルのすがた,あく,ひこう,準伝説,みず,じゃくてんほけん,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,フェアリー,こだわりハチマキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,フェアリー,こだわりスカーフ,1015-00,マシマシラ,,どく,エスパー,準伝説,くさ,きあいのタスキ,1013-00,ヤバソチャ,ボンサクのすがた,くさ,ゴースト,一般,みず,ゴツゴツメット
140,1908.791,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,フェアリー,こだわりハチマキ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,ひかりのねんど,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0488-00,クレセリア,,エスパー,,準伝説,フェアリー,メンタルハーブ
150,1902.478,0186-00,ニョロトノ,,みず,,一般,くさ,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,きあいのタスキ,0576-00,ゴチルゼル,,エスパー,,一般,フェアリー,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,はがね,ブーストエナジー,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,とつげきチョッキ,0812-00,ゴリランダー,,くさ,,一般,ほのお,ゴツゴツメット
358,1827.894,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0146-01,ファイヤー,ガラルのすがた,あく,ひこう,準伝説,どく,オボンのみ,0812-00,ゴリランダー,,くさ,,一般,でんき,とつげきチョッキ,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,フェアリー,きあいのタスキ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0706-01,ヌメルゴン,ヒスイのすがた,はがね,ドラゴン,一般,みず,タラプのみ
374,1823.135,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,くさ,こだわりハチマキ,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,ゴースト,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0895-00,レジドラゴ,,ドラゴン,,準伝説,ゴースト,りゅうのプレート,0812-00,ゴリランダー,,くさ,,一般,ほのお,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ
381,1821.26,0197-00,ブラッキー,,あく,,一般,どく,ウイのみ,0970-00,キラフロル,,いわ,どく,一般,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0485-00,ヒードラン,,ほのお,はがね,準伝説,フェアリー,たべのこし,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ
447,1810.992,0977-00,ヘイラッシャ,,みず,,一般,ひこう,おんみつマント,0978-02,シャリタツ,のびたすがた,ドラゴン,みず,一般,ゴースト,こだわりスカーフ,0642-00,ボルトロス,けしんフォルム,でんき,ひこう,準伝説,はがね,こうかくレンズ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりメガネ,0591-00,モロバレル,,くさ,どく,一般,みず,ゴツゴツメット,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ
450,1810.682,0143-00,カビゴン,,ノーマル,,一般,ほのお,イバンのみ,0876-01,イエッサン,メスのすがた,エスパー,ノーマル,一般,フェアリー,きあいのタスキ,0936-00,グレンアルマ,,ほのお,エスパー,一般,くさ,サイコシード,0905-01,ラブトロス,れいじゅうフォルム,フェアリー,ひこう,準伝説,フェアリー,ようせいのハネ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ほのお,とつげきチョッキ,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,いのちのたま
463,1809.223,0248-00,バンギラス,,いわ,あく,一般,フェアリー,とつげきチョッキ,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,くさ,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0488-00,クレセリア,,エスパー,,準伝説,どく,メンタルハーブ,0784-00,ジャラランガ,,ドラゴン,かくとう,一般,はがね,たべのこし,0812-00,ゴリランダー,,くさ,,一般,ほのお,きせきのタネ
493,1804.707,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0947-00,アノホラグサ,,くさ,ゴースト,一般,ノーマル,きあいのタスキ,0110-00,マタドガス,,どく,,一般,ゴースト,オボンのみ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,どく,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パイルのみ,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,フェアリー,こだわりハチマキ
627,1780.527,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,くさ,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0970-00,キラフロル,,いわ,どく,一般,ドラゴン,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし
718,1770.439,0549-01,ドレディア,ヒスイのすがた,くさ,かくとう,一般,ゴースト,きあいのタスキ,0324-00,コータス,,ほのお,,一般,ほのお,だっしゅつパック,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,0959-00,デカヌチャン,,フェアリー,はがね,一般,みず,とつげきチョッキ,0645-00,ランドロス,けしんフォルム,じめん,ひこう,準伝説,みず,いのちのたま
755,1766.166,0641-00,トルネロス,けしんフォルム,ひこう,,準伝説,はがね,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,しんぴのしずく,1000-00,サーフゴー,,はがね,ゴースト,一般,ドラゴン,オボンのみ,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,フェアリー,こだわりハチマキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ,0812-00,ゴリランダー,,くさ,,一般,ほのお,いのちのたま
798,1762.859,0654-00,テールナー,,ほのお,,一般,あく,しんかのきせき,0080-00,ヤドラン,,みず,エスパー,一般,フェアリー,おんみつマント,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ノーマル,いのちのたま,0905-01,ラブトロス,れいじゅうフォルム,フェアリー,ひこう,準伝説,ひこう,こだわりメガネ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ
954,1752.344,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ゴースト,のどスプレー,0981-00,リキキリン,,ノーマル,エスパー,一般,フェアリー,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,きあいのタスキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ほのお,とつげきチョッキ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
