順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
16,2082.956,0212-00,ハッサム,,むし,はがね,一般,あく,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,オボンのみ
19,2071.462,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ひかりのこな,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,でんきだま,0286-00,キノガッサ,,くさ,かくとう,一般,ほのお,いかさまダイス,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ,0426-00,フワライド,,ゴースト,ひこう,一般,ほのお,ミストシード
20,2066.838,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,ひこう,ゴツゴツメット,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,おんみつマント,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ,0748-00,ドヒドイデ,,どく,みず,一般,どく,くろいヘドロ
21,2065.902,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,おんみつマント,1002-00,パオジアン,,あく,こおり,準伝説,でんき,こだわりスカーフ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ
22,2065.71,0450-00,カバルドン,,じめん,,一般,じめん,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,とつげきチョッキ,1004-00,イーユイ,,あく,ほのお,準伝説,じめん,きあいのタスキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,おんみつマント
23,2065.116,0983-00,ドドゲザン,,あく,はがね,一般,ほのお,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,みず,ブーストエナジー,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,こだわりハチマキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,せいれいプレート,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,くさ,ゴツゴツメット,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,とつげきチョッキ
24,2063.535,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,ロゼルのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ラムのみ
28,2060.585,1003-00,ディンルー,,あく,じめん,準伝説,みず,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント
29,2059.484,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,とつげきチョッキ,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,でんき,じゃくてんほけん,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ
30,2059.372,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,じゃくてんほけん,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0998-00,セグレイブ,,ドラゴン,こおり,一般,フェアリー,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,どく,たべのこし
32,2057.326,1003-00,ディンルー,,あく,じめん,準伝説,どく,たべのこし,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,おんみつマント,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,きあいのタスキ
33,2057.123,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,フェアリー,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
34,2054.498,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0286-00,キノガッサ,,くさ,かくとう,一般,ノーマル,どくどくだま,0994-00,テツノドクガ,,ほのお,どく,パラドックス,フェアリー,こだわりスカーフ
35,2052.666,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ
36,2051.38,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,ほのお,オボンのみ,0964-00,イルカマン,ナイーブフォルム,みず,,一般,かくとう,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,じめん,きあいのタスキ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,ラムのみ,0989-00,スナノケガワ,,でんき,じめん,パラドックス,フェアリー,こだわりスカーフ
39,2047.795,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0748-00,ドヒドイデ,,どく,みず,一般,くさ,オボンのみ,1001-00,チオンジェン,,あく,くさ,準伝説,ほのお,たべのこし,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,みず,とつげきチョッキ
41,2044.309,1001-00,チオンジェン,,あく,くさ,準伝説,みず,たべのこし,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,ほのお,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,フェアリー,ゴツゴツメット,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
43,2042.393,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,いのちのたま,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,おんみつマント,0991-00,テツノツツミ,,こおり,みず,パラドックス,はがね,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,0998-00,セグレイブ,,ドラゴン,こおり,一般,ほのお,とつげきチョッキ
44,2042.032,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,1001-00,チオンジェン,,あく,くさ,準伝説,みず,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,とつげきチョッキ
46,2041.288,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,いのちのたま,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,ゴツゴツメット,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ,0700-00,ニンフィア,,フェアリー,,一般,みず,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー
47,2041.03,0450-00,カバルドン,,じめん,,一般,はがね,ゴツゴツメット,0908-00,マスカーニャ,,くさ,あく,一般,はがね,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,カムラのみ
48,2041.017,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,こだわりスカーフ,0968-00,ミミズズ,,はがね,,一般,フェアリー,ゴツゴツメット,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ,0991-00,テツノツツミ,,こおり,みず,パラドックス,くさ,かえんだま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,とつげきチョッキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,たべのこし
49,2040.77,1003-00,ディンルー,,あく,じめん,準伝説,ひこう,カゴのみ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,あつぞこブーツ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,ブーストエナジー,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,いわ,いのちのたま
50,2040.54,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,こだわりハチマキ,0462-00,ジバコイル,,でんき,はがね,一般,ひこう,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,どく,くろいメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ
51,2040.521,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,とつげきチョッキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,ドラゴン,こだわりハチマキ,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,こだわりスカーフ
52,2039.926,0134-00,シャワーズ,,みず,,一般,ほのお,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりメガネ,0998-00,セグレイブ,,ドラゴン,こおり,一般,ドラゴン,きあいのタスキ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,みず,ブーストエナジー,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ
56,2039.199,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,みず,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
59,2037.19,0968-00,ミミズズ,,はがね,,一般,フェアリー,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,みず,とつげきチョッキ,0748-00,ドヒドイデ,,どく,みず,一般,どく,くろいヘドロ,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,あく,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント
60,2036.69,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,オボンのみ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,たべのこし,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,あつぞこブーツ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま
64,2035.879,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,みず,こだわりメガネ,0934-00,キョジオーン,,いわ,,一般,どく,オボンのみ,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
67,2034.753,0908-00,マスカーニャ,,くさ,あく,一般,いわ,こだわりスカーフ,0450-00,カバルドン,,じめん,,一般,みず,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ
68,2034.473,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,くさ,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,はがね,きあいのタスキ
69,2034.372,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,ゴツゴツメット,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,カゴのみ,0197-00,ブラッキー,,あく,,一般,フェアリー,たべのこし,0748-00,ドヒドイデ,,どく,みず,一般,どく,くろいヘドロ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,おんみつマント,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,あつぞこブーツ
70,2033.757,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,みず,こだわりスカーフ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま
72,2033.64,0462-00,ジバコイル,,でんき,はがね,一般,みず,こだわりメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,じゃくてんほけん,0979-00,コノヨザル,,かくとう,ゴースト,一般,ノーマル,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,みず,たべのこし
73,2033.283,0968-00,ミミズズ,,はがね,,一般,フェアリー,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりメガネ,0591-00,モロバレル,,くさ,どく,一般,みず,だっしゅつパック
74,2032.471,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,くろいメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0979-00,コノヨザル,,かくとう,ゴースト,一般,ノーマル,ロゼルのみ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,とつげきチョッキ
77,2032.225,0450-00,カバルドン,,じめん,,一般,はがね,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0184-00,マリルリ,,みず,フェアリー,一般,フェアリー,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ
78,2032.091,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0970-00,キラフロル,,いわ,どく,一般,じめん,こだわりスカーフ,1001-00,チオンジェン,,あく,くさ,準伝説,どく,たべのこし,0991-00,テツノツツミ,,こおり,みず,パラドックス,はがね,ブーストエナジー,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,あつぞこブーツ
80,2031.617,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ほのお,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ラムのみ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,たべのこし,0970-00,キラフロル,,いわ,どく,一般,くさ,こだわりスカーフ,1003-00,ディンルー,,あく,じめん,準伝説,どく,おんみつマント
82,2031.013,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0986-00,アラブルタケ,,くさ,あく,パラドックス,ほのお,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ゴースト,きあいのタスキ
85,2030.331,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,1001-00,チオンジェン,,あく,くさ,準伝説,みず,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,ノーマル,とつげきチョッキ
86,2030.188,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,きあいのタスキ,1001-00,チオンジェン,,あく,くさ,準伝説,フェアリー,たべのこし,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,こだわりスカーフ,0980-00,ドオー,,どく,じめん,一般,みず,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,するどいくちばし
